trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
16,43.75,4.046281896672425,1.4284308584004126,3.096154863708649,6,9,2.5,4.0,2.0
113,46.902654867256636,9.553175998663088,1.1516733120794587,9.94390500351092,6,9,3.0,2.0,1.5
108,38.88888888888889,4.198102189788525,1.0605608383110314,13.536391813797916,6,9,3.0,2.0,2.0
76,43.42105263157895,-1.6338550189044063,0.9637564187476332,11.055877363672012,6,9,3.0,2.5,1.5
73,35.61643835616438,-7.068899876096658,0.8568740190555612,13.433438520719857,6,9,3.0,2.5,2.0
38,44.73684210526316,1.1454250406840303,1.0518404689830698,6.229821034361623,6,9,3.0,3.0,1.5
38,42.10526315789473,5.187113000871539,1.2234095485901613,6.229821034361623,6,9,3.0,3.0,2.0
21,42.857142857142854,0.3465739652916733,1.027728652177373,5.2173985338898685,6,9,3.0,3.5,1.5
21,38.095238095238095,1.8465739652916922,1.1355628672509592,5.2173985338898685,6,9,3.0,3.5,2.0
16,50.0,3.046281896672406,1.366066744373316,3.096154863708649,6,9,3.0,4.0,1.5
16,43.75,4.046281896672425,1.4284308584004126,3.096154863708649,6,9,3.0,4.0,2.0
114,47.368421052631575,11.023209128289096,1.175012649035892,8.47387187388491,6,9,3.5,2.0,1.5
109,39.44954128440367,6.168135319414537,1.0889800745365945,11.566358684171906,6,9,3.5,2.0,2.0
77,44.15584415584416,-0.1638218892783958,0.9963659615533335,9.585844234046002,6,9,3.5,2.5,1.5
74,36.486486486486484,-5.098866746470648,0.8967618275000149,11.463405391093847,6,9,3.5,2.5,2.0
38,44.73684210526316,1.1454250406840303,1.0518404689830698,6.229821034361623,6,9,3.5,3.0,1.5
38,42.10526315789473,5.187113000871539,1.2234095485901613,6.229821034361623,6,9,3.5,3.0,2.0
21,42.857142857142854,0.3465739652916733,1.027728652177373,5.2173985338898685,6,9,3.5,3.5,1.5
