timeframe,family,strategy,year,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_hold_bars
H1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,2018,35,37.142857142857146,2.4820961948506697,0.07091703413859056,1.1090112487761272,9.304775095935618,9,107.2
D1,V字フィボ,VFIB_786_EXT127,2023,25,76.0,2.4535129475705317,0.09814051790282127,1.4893643150833102,3.673096008421738,2,18.72
H4,V字フィボ,VFIB_786_RR3,2019,64,35.9375,2.3802324074391294,0.0371911313662364,1.0618511555857797,16.342561056321607,15,100.34375
D1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2022,6,50.0,2.3726231998236496,0.3954371999706083,2.1804695270195067,1.0031878217448182,2,41.333333333333336
H4,V字フィボ,VFIB_618_BODY60_LONG_RR2,2017,54,37.03703703703704,2.352527153832754,0.04356531766356952,1.069560369319321,8.099017296839078,8,62.925925925925924
H4,V字フィボ,VFIB_786_RR2,2018,67,38.80597014925373,2.301950763824755,0.034357474086936644,1.0555743088429934,11.531660427462354,6,83.17910447761194
H4,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2016,15,40.0,2.264497960609929,0.1509665307073286,1.2500206966618808,4.027135724862483,4,51.0
D1,V字フィボ,VFIB_618_EARLY3_RR2,2019,27,40.74074074074074,2.2387906898373626,0.08291817369768009,1.2014490690390538,4.18846558716064,7,31.51851851851852
H4,V字フィボ,VFIB_100_RR2,2021,53,39.62264150943396,2.1725572555888153,0.04099164633186444,1.0734915627276012,7.5637854243613365,9,93.18867924528301
H1,V字フィボ,VFIB_618_BODY50_RR2,2015,210,35.23809523809524,2.1674065918411802,0.010320983770672287,1.0153955170372047,23.554983760127683,12,122.52380952380952
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2018,39,41.02564102564102,2.0142804028756314,0.05164821545834952,1.0846600820646637,6.256597113787874,5,74.46153846153847
H1,V字フィボ,VFIB_618_BODY50_RR2,2022,218,34.403669724770644,2.0121309990444907,0.00922995871121326,1.013758062823147,20.91102977517096,12,110.20183486238533
D1,V字フィボ,VFIB_786_EARLY1_RR2,2017,18,50.0,2.009897979494888,0.1116609988608271,1.2852260208887927,2.8575726051690817,2,47.333333333333336
D1,V字フィボ,VFIB_786_RR2,2017,18,50.0,2.009897979494888,0.1116609988608271,1.2852260208887927,2.8575726051690817,2,47.333333333333336
D1,V字フィボ,VFIB_786_BODY60_RR2,2019,15,46.666666666666664,2.0081828389631866,0.13387885593087911,1.3073042733307485,3.5168064342803422,5,42.86666666666667
D1,V字フィボ,VFIB_618_EARLY1_RR2,2024,29,37.93103448275862,2.004591074710506,0.06912383016243123,1.1655404528172097,4.321712969413594,5,31.24137931034483
D1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,2024,1,100.0,1.9953002353883027,1.9953002353883027,inf,0.0,0,56.0
H4,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,2024,1,100.0,1.9946983709973376,1.9946983709973376,inf,0.0,0,42.0
D1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,2024,1,100.0,1.983777446405988,1.983777446405988,inf,0.0,0,38.0
D1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,2020,4,50.0,1.9659029089444593,0.4914757272361148,1.973565999666909,2.0192805722642975,2,8.25
D1,V字フィボ,VFIB_618_EARLY3_RR2,2015,38,31.57894736842105,1.9403104043532806,0.05106080011456002,1.1413560651170382,5.211890551513268,9,26.18421052631579
D1,V字フィボ,VFIB_786_RR3,2017,18,50.0,1.9157615437201798,0.10643119687334332,1.2718670537817052,2.8575726051690817,2,49.94444444444444
D1,V字フィボ,VFIB_786_EXT127,2017,29,75.86206896551724,1.8984312273871502,0.0654631457719707,1.2754868595367408,1.5504664637561254,1,15.655172413793103
H4,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,2018,10,40.0,1.8569037355336762,0.18569037355336762,1.3061257354318223,3.029826944403391,3,70.6
H4,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,2018,10,30.0,1.8521870791632706,0.18521870791632705,1.2615109114620917,3.0356628974388533,3,81.1
D1,V字フィボ,VFIB_618_BODY60_RR2,2019,17,47.05882352941176,1.8216044885212468,0.10715320520713216,1.1999358119845325,3.2454926903506105,3,36.88235294117647
D1,V字フィボ,VFIB_618_EARLY3_RR2,2024,35,28.57142857142857,1.7836931817247057,0.05096266233499159,1.1465061923690343,5.950624680960969,7,24.514285714285716
D1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2023,3,100.0,1.780426982992321,0.5934756609974403,inf,0.0,0,60.0
H1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,2017,33,36.36363636363637,1.7768095929493328,0.05384271493785857,1.0823841737369935,12.315322407290449,12,140.3939393939394
D1,V字フィボ,VFIB_618_BODY60_RR2,2016,15,46.666666666666664,1.7729447982868383,0.11819631988578921,1.2458292791603995,5.040682644581962,5,41.733333333333334
H4,V字フィボ,VFIB_618_EARLY1_RR2,2019,110,30.0,1.7705640209083315,0.016096036553712105,1.035836957631615,9.922186561928958,8,53.70909090909091
D1,V字フィボ,VFIB_618_EARLY3_RR2,2022,38,23.684210526315788,1.7540498261948407,0.046159205952495806,1.1336708627221508,4.591156573765479,10,15.631578947368421
H1,V字フィボ,VFIB_786_BODY60_RR2,2023,147,35.374149659863946,1.6775748077401822,0.011412073522042055,1.0172754429392756,25.14383600556691,13,165.80272108843536
D1,V字フィボ,VFIB_618_EARLY1_RR2,2019,24,41.66666666666667,1.5550418881289585,0.06479341200537327,1.1381702255209867,5.334179195855093,6,33.458333333333336
D1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2019,18,44.44444444444444,1.529623646665315,0.0849790914814064,1.1511099922887364,4.031272934679381,4,37.611111111111114
D1,V字フィボ,VFIB_618_BODY50_RR2,2019,18,44.44444444444444,1.529623646665315,0.0849790914814064,1.1511099922887364,4.031272934679381,4,37.611111111111114
D1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,2018,3,66.66666666666666,1.4243882655251587,0.4747960885083862,2.4164610785306877,0.0,1,41.666666666666664
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2023,9,44.44444444444444,1.355018451438097,0.1505576057153441,1.3361227905832536,2.0126661134194044,2,37.333333333333336
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2023,9,44.44444444444444,1.355018451438097,0.1505576057153441,1.3361227905832536,2.0126661134194044,2,37.333333333333336
H1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2024,86,34.883720930232556,1.3388922269801742,0.015568514267211328,1.0233334513436974,15.43913183247307,16,90.33720930232558
D1,V字フィボ,VFIB_100_EXT161,2019,19,78.94736842105263,1.3328089310985485,0.07014783847887097,1.324920716528882,1.5822868860507495,1,23.42105263157895
H4,V字フィボ,VFIB_100_RR2,2016,58,37.93103448275862,1.3010137544339544,0.02243127162817163,1.0413907405195433,12.45056751575531,7,95.39655172413794
H1,V字フィボ,VFIB_786_EARLY1_RR2,2018,238,25.630252100840334,1.2762427362684203,0.005362364438102607,1.010803852644336,31.886078010172717,14,99.32352941176471
H1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,2021,51,35.294117647058826,1.200385605227222,0.023536972651514155,1.0354098039518949,13.838116325442321,6,104.49019607843137
D1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,2018,3,66.66666666666666,1.0920398142821253,0.3640132714273751,2.0859622552185297,0.0,1,43.666666666666664
D1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2020,5,60.0,1.0689807321289646,0.21379614642579292,1.5313882534835377,1.0077790916079585,1,40.4
H1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2017,57,35.08771929824561,1.0084770027958212,0.017692578996417917,1.0263022481253838,15.614474077405179,15,119.96491228070175
H4,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,2020,2,50.0,0.9878700850372966,0.4939350425186483,1.9836047798471206,1.0043364014465637,1,135.5
D1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,2018,2,50.0,0.9805637478475604,0.4902818739237802,1.975106589587189,0.0,1,32.5
D1,V字フィボ,VFIB_786_EXT127,2019,30,76.66666666666667,0.9427200605132773,0.031424002017109244,1.1330035775699898,3.7532378191788798,3,15.066666666666666
H1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,2020,5,40.0,0.9254500846122853,0.18509001692245705,1.3035816186676263,3.0484391270919033,3,174.2
H1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2019,51,35.294117647058826,0.8709141741850541,0.017076748513432435,1.0250413434992232,11.308084194413157,7,79.94117647058823
D1,V字フィボ,VFIB_618_EARLY1_RR2,2022,34,29.411764705882355,0.8425607092717086,0.02478119733152084,1.0524719911387364,5.71287809265227,9,21.147058823529413
D1,V字フィボ,VFIB_786_BODY60_RR2,2018,14,50.0,0.8403804564604274,0.060027175461459095,1.1733586492088597,1.378519265539241,3,50.5
H1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,2016,8,37.5,0.8291466275109836,0.10364332843887294,1.1635176495164903,3.0498807273847133,3,111.75
