trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
143,39.16083916083916,17.06881858307724,1.1931630564018627,13.25254750523153,4,12,2.0,2.5,2.0
107,49.532710280373834,22.360118271461793,1.4077157337254824,9.122318395175387,4,12,2.0,3.0,1.5
105,42.857142857142854,23.283738685762366,1.381870721960641,9.12231839517539,4,12,2.0,3.0,2.0
71,49.29577464788733,13.94884382916239,1.381102762332561,8.108420598938547,4,12,2.0,3.5,1.5
70,42.857142857142854,13.85761701400619,1.340629228043639,8.163532244001015,4,12,2.0,3.5,2.0
39,46.15384615384615,5.359201275218876,1.2508608773900494,5.055933279038818,4,12,2.0,4.0,1.5
38,42.10526315789473,8.241756842104774,1.3680332266514141,5.055933279038819,4,12,2.0,4.0,2.0
251,39.04382470119522,-11.523239817386312,0.9253467444649165,23.03596350937621,4,12,2.5,2.0,1.5
235,33.61702127659574,-9.839769225676395,0.9375012584475438,28.80212568303992,4,12,2.5,2.0,2.0
173,42.77456647398844,7.6020279261311465,1.0763331200130357,15.92016996843804,4,12,2.5,2.5,1.5
166,37.34939759036144,9.1467233903625,1.0873552024221071,17.414856598366146,4,12,2.5,2.5,2.0
123,46.34146341463415,17.083582107560947,1.2583462087514297,11.270411488341615,4,12,2.5,3.0,1.5
121,39.66942148760331,16.70757063134297,1.2280311378239592,11.136423781203879,4,12,2.5,3.0,2.0
79,46.835443037974684,10.92160881095302,1.2560638461239482,10.128462749392547,4,12,2.5,3.5,1.5
78,39.743589743589745,8.830381995796845,1.1849498306663944,10.53531549108109,4,12,2.5,3.5,2.0
43,46.51162790697674,6.3230491632378545,1.270451487960275,5.055933279038818,4,12,2.5,4.0,1.5
42,40.476190476190474,7.205604730123764,1.2834383210142293,5.055933279038818,4,12,2.5,4.0,2.0
253,39.52569169960474,-9.433682194796372,0.9388830152745553,24.04271310373327,4,12,3.0,2.0,1.5
237,34.177215189873415,-7.250211603086457,0.9539485360268817,29.808875277396982,4,12,3.0,2.0,2.0
