symbol,timeframe,strategy,family,signal_time,direction,v_start_i,v_extreme_i,v_start,v_extreme,v_move_atr,v_move_bars,v_recovery_bars,v_recovery_to_drop_bars,v_drop_speed_atr_per_bar,v_recovery_speed_atr_per_bar,fib_ratio,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,ladder,stage,note,trigger_type,candidate_i,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-01-16 00:00:00,long,7953,7974,153.63,150.17,7.291574251558585,21,,,0.34721782150278974,,,153.0,2018-01-16 04:00:00,153.01,150.05136992504532,158.89726014990936,2018-02-09 12:00:00,150.05136992504532,SL,113,2.9586300749546695,-1.0,-1.0067598853162771,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,7980.0,6.0,0.2857142857142857,16.0,0.8179190751445105,0.618,0.8
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-03-13 04:00:00,long,8210,8215,147.97,146.22,3.8855780481478535,5,,,0.7771156096295706,,,148.53,2018-03-13 08:00:00,148.55,146.10740414049627,153.37519171900746,2018-04-13 04:00:00,153.37519171900746,TP,141,2.44259585950374,1.9754359691692014,1.9672479588922802,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation+rebreak,8217.0,2.0,0.4,24.0,1.3200000000000014,0.618,0.8
USDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-04-01 20:00:00,long,6785,6799,106.639,104.63,7.852814662125079,14,,,0.5609153330089341,,,106.318,2018-04-02 00:00:00,106.32,104.56604204077011,109.82191591845977,2018-05-01 16:00:00,109.82191591845977,TP,134,1.7539579592298793,1.9965791654421292,1.9908777745123365,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation,6814.0,15.0,1.0714285714285714,31.0,0.8402190144350433,0.618,0.8
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-04-11 04:00:00,long,6788,6798,1348.218,1319.651,6.0109345602365885,10,,,0.6010934560236589,,,1344.839,2018-04-11 08:00:00,1344.838,1318.462873606603,1397.591252786794,2018-04-26 12:00:00,1318.462873606603,SL,69,26.375126393397068,-1.0,-1.0132700785876712,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation,6813.0,15.0,1.5,19.0,0.8817166660832383,0.618,0.8
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-04-11 12:00:00,long,6776,6791,16.672,16.178,4.760796421302879,15,,,0.31738642808685863,,,16.784,2018-04-11 16:00:00,16.784,16.152058962183855,18.047882075632288,2018-05-01 12:00:00,16.152058962183855,SL,86,0.6319410378161443,-1.0,-1.055384913948543,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,6807.0,16.0,1.0666666666666667,27.0,1.2267206477732762,0.618,0.8
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-05-17 20:00:00,long,6929,6942,131.35,129.51,4.988179843137264,13,,,0.38370614177978957,,,130.89,2018-05-18 00:00:00,130.68,129.41778199374008,133.8344360125198,2018-05-23 04:00:00,129.41778199374008,SL,20,1.2622180062599284,-1.0,-1.0099032020918695,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,6946.0,4.0,0.3076923076923077,8.0,0.7499999999999961,0.618,0.8
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-05-31 04:00:00,long,6989,6998,128.51,124.61,5.676661269805767,9,,,0.6307401410895297,,,127.41,2018-05-31 08:00:00,127.4,124.43824411151921,133.35351177696157,2018-07-11 12:00:00,130.72,max_hold,180,2.961755888480795,1.1209566638872983,1.1167361945202567,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,7003.0,5.0,0.5555555555555556,9.0,0.7179487179487188,0.618,0.8
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-06-01 12:00:00,long,7074,7090,83.163,81.026,5.478662364497334,16,,,0.34241639778108335,,,82.813,2018-06-01 16:00:00,82.813,80.9284853213328,86.5820293573344,2018-06-19 04:00:00,80.9284853213328,SL,72,1.8845146786672018,-1.0,-1.0066330075013419,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,7094.0,4.0,0.25,16.0,0.8362189985961656,0.618,0.8
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-06-04 00:00:00,long,8557,8575,147.23,143.17,7.348265735415692,18,,,0.4082369853008718,,,146.56,2018-06-04 04:00:00,146.57,143.03187217004032,153.61625565991937,2018-07-13 12:00:00,148.5,max_hold,180,3.5381278299596772,0.545486226828046,0.5398335198142891,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation,8593.0,18.0,1.0,23.0,0.8349753694581312,0.618,0.8
USDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-06-04 16:00:00,long,7078,7089,109.832,108.111,6.175357864882338,11,,,0.561396169534758,,,109.83,2018-06-04 20:00:00,109.831,108.0413279244031,113.40734415119378,2018-07-15 20:00:00,112.399,max_hold,180,1.7896720755968971,1.4348997422578158,1.4293121264390598,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,7104.0,15.0,1.3636363636363635,25.0,0.9988378849506128,0.618,0.8
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-06-12 04:00:00,long,7130,7136,112.197,110.752,4.473852328264373,6,,,0.7456420547107288,,,112.028,2018-06-12 08:00:00,112.029,110.67125303441114,114.74149393117774,2018-06-18 00:00:00,110.67125303441114,SL,23,1.3577469655888592,-1.0,-1.0147302851760278,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,7144.0,8.0,1.3333333333333333,11.0,0.8830449826989647,0.618,0.8
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-08-17 16:00:00,long,7330,7338,126.94,124.89,4.1487380734163075,8,,,0.5185922591770384,,,126.58,2018-08-19 20:00:00,126.4,124.76646846078717,130.20706307842568,2018-08-28 12:00:00,130.20706307842568,TP,40,1.6335315392128393,2.330572129792,2.322919997157933,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,7341.0,3.0,0.375,13.0,0.8243902439024391,0.618,0.8
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-08-21 00:00:00,long,7423,7435,80.844,79.704,3.73794382129251,12,,,0.3114953184410425,,,81.001,2018-08-21 04:00:00,81.001,79.6277548733674,83.74749025326523,2018-09-03 00:00:00,79.6277548733674,SL,55,1.373245126632611,-1.0,-1.009102526386269,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation+rebreak,7438.0,3.0,0.25,22.0,1.1377192982456232,0.618,0.8
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-08-22 08:00:00,long,7358,7380,1217.072,1160.168,13.02009706199367,22,,,0.591822593726985,,,1199.318,2018-08-22 12:00:00,1199.318,1159.075381417184,1279.803237165632,2018-10-02 12:00:00,1204.729,max_hold,180,40.24261858281602,0.13445944102431262,0.12576219386879106,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,7404.0,24.0,1.0909090909090908,27.0,0.68800084352594,0.618,0.8
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-08-24 00:00:00,long,7438,7446,111.804,110.809,4.058880515319881,8,,,0.5073600644149852,,,113.035,2018-08-24 04:00:00,113.035,110.74771462856295,117.6095707428741,2018-09-21 00:00:00,117.6095707428741,TP,123,2.2872853714370507,2.0,1.9912560101814298,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,7457.0,11.0,1.375,28.0,2.23718592964823,0.618,0.8
USDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-09-13 12:00:00,long,7528,7537,111.758,110.38,5.887880307120286,9,,,0.654208923013365,,,111.93,2018-09-13 16:00:00,111.93,110.32148997907049,115.14702004185904,2018-10-24 16:00:00,112.138,max_hold,180,1.608510020929515,0.12931221894396452,0.12309528534089492,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,7550.0,13.0,1.4444444444444444,28.0,1.1248185776487745,0.618,0.8
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-09-14 04:00:00,long,7525,7541,80.578,78.685,6.397532788949798,16,,,0.39984579930936237,,,80.648,2018-09-14 08:00:00,80.648,78.61102617046099,84.72194765907801,2018-10-25 08:00:00,79.651,max_hold,180,2.036973829539008,-0.48945155089480613,-0.49558810494313066,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation,7562.0,21.0,1.3125,28.0,1.03697834125726,0.618,0.8
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-10-15 00:00:00,long,7600,7613,1206.702,1182.542,4.960252751347725,13,,,0.38155790394982503,,,1221.759,2018-10-15 04:00:00,1221.758,1181.324320114966,1302.628359770068,2018-11-23 08:00:00,1221.388,max_hold,180,40.43367988503405,-0.009150787191572649,-0.01780693723765549,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation,7629.0,16.0,1.2307692307692308,28.0,1.6232201986754953,0.618,0.8
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-10-30 00:00:00,long,7751,7756,79.804,78.563,3.5849878647047295,5,,,0.7169975729409458,,,79.85,2018-10-30 04:00:00,79.85,78.47645856340142,82.59708287319714,2018-11-07 12:00:00,82.59708287319714,TP,39,1.3735414365985719,2.0,1.990899437274391,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,7760.0,4.0,0.8,11.0,1.0370668815471331,0.618,0.8
USDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-10-30 00:00:00,long,7752,7757,112.674,111.377,4.313017123771187,5,,,0.8626034247542375,,,112.658,2018-10-30 04:00:00,112.659,111.30182060917103,115.37035878165794,2018-12-10 04:00:00,112.639,max_hold,180,1.3571793908289749,-0.01473644540667103,-0.022104668109996072,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,7763.0,6.0,1.2,10.0,0.9876638396299112,0.618,0.8
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-11-02 04:00:00,long,7742,7756,113.215,111.554,5.384073201616595,14,,,0.38457665725832824,,,112.881,2018-11-02 08:00:00,112.879,111.47687437699113,115.68925124601773,2018-12-13 08:00:00,114.363,max_hold,180,1.402125623008871,1.0583930395733205,1.0441289824362063,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,7768.0,12.0,0.8571428571428571,29.0,0.7989163154726051,0.618,0.8
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-11-02 04:00:00,long,7644,7650,128.38,126.64,4.709868166273392,6,,,0.7849780277122319,,,129.08,2018-11-02 08:00:00,129.09,126.54764072694965,134.14471854610073,2018-12-13 08:00:00,129.02,max_hold,180,2.5423592730503515,-0.027533480709044864,-0.032450173692798887,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation+rebreak,7655.0,5.0,0.8333333333333334,28.0,1.4022988505747236,0.618,0.8
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-11-02 04:00:00,long,9203,9229,147.53,142.76,8.714954921850707,26,,,0.3351905739173348,,,146.93,2018-11-02 08:00:00,146.94,142.62316624575874,155.54366750848254,2018-12-10 12:00:00,142.62316624575874,SL,163,4.316833754241259,-1.0,-1.0046330253001594,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,9253.0,24.0,0.9230769230769231,28.0,0.8742138364779889,0.618,0.8
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-11-28 16:00:00,long,7845,7865,82.894,81.19,6.126613002183975,20,,,0.30633065010919874,,,83.047,2018-11-28 20:00:00,83.048,81.12046729084273,86.90006541831454,2018-12-06 08:00:00,81.12046729084273,SL,34,1.9275327091572763,-1.0,-1.0064849742578188,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation+rebreak,7886.0,21.0,1.05,36.0,1.089788732394361,0.618,0.8
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-12-03 04:00:00,long,7828,7841,1227.958,1211.128,4.391438380211122,13,,,0.3378029523239325,,,1231.545,2018-12-03 08:00:00,1231.558,1210.1698856794255,1274.2952286411492,2018-12-26 04:00:00,1274.2952286411492,TP,98,21.38811432057446,1.9981765573432417,1.9818123283722262,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,7842.0,1.0,0.07692307692307693,17.0,1.2131313131313106,0.618,0.8
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2018-12-12 12:00:00,long,7865,7876,14.654,14.334,3.6050458086785473,11,,,0.3277314371525952,,,14.741,2018-12-12 16:00:00,14.733,14.311808881150021,15.599382237699956,2019-01-02 16:00:00,15.599382237699956,TP,78,0.42119111884997906,2.05698125844991,1.9738835898771152,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,7883.0,7.0,0.6363636363636364,26.0,1.271874999999999,0.618,0.8
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-01-17 16:00:00,long,9574,9577,140.4,137.36,4.433944885171192,3,,,1.4779816283903975,,,141.82,2019-01-17 20:00:00,141.83,137.18859507285674,151.0828098542865,2019-02-27 20:00:00,147.61,max_hold,180,4.64140492714327,1.2453125919262387,1.2410035518157712,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,9578.0,1.0,0.3333333333333333,12.0,1.4671052631578918,0.618,0.8
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-01-30 16:00:00,long,8139,8144,78.54,77.509,3.701889716297191,5,,,0.7403779432594382,,,79.193,2019-01-30 20:00:00,79.193,77.43937339851988,82.70025320296024,2019-02-08 00:00:00,77.43937339851988,SL,38,1.7536266014801214,-1.0,-1.007128085300165,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation,8147.0,3.0,0.6,24.0,1.63336566440348,0.618,0.8
USDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-02-04 00:00:00,long,8167,8173,109.743,108.497,5.52606839605255,6,,,0.9210113993420918,,,109.615,2019-02-04 04:00:00,109.615,108.44063080988602,111.96373838022795,2019-03-01 08:00:00,111.96373838022795,TP,118,1.1743691901139783,2.0,1.9914847902310684,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation,8179.0,6.0,1.0,10.0,0.8972712680577845,0.618,0.8
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-02-04 04:00:00,long,8066,8074,125.44,124.37,3.9115489003247927,8,,,0.4889436125405991,,,125.62,2019-02-04 08:00:00,125.61,124.30161276854349,128.25677446291303,2019-02-08 00:00:00,124.30161276854349,SL,22,1.308387231456507,-1.0,-1.0095537465510678,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation,8077.0,3.0,0.375,8.0,1.168224299065428,0.618,0.8
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-02-15 08:00:00,long,8167,8173,1318.078,1302.288,3.9092101211799446,6,,,0.6515350201966574,,,1318.385,2019-02-15 12:00:00,1318.335,1301.2782052134235,1352.598589573153,2019-03-01 16:00:00,1301.2782052134235,SL,63,17.056794786576575,-1.0,-1.020519681709226,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation,8174.0,1.0,0.16666666666666666,5.0,1.0194426852438263,0.618,0.8
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-02-19 16:00:00,long,8233,8238,79.239,78.095,4.230649730783842,5,,,0.8461299461567683,,,79.326,2019-02-19 20:00:00,79.327,78.02739809055358,81.92320381889283,2019-03-08 04:00:00,78.02739809055358,SL,76,1.299601909446423,-1.0,-1.009618329974071,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,8242.0,4.0,0.8,17.0,1.076048951048941,0.618,0.8
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-03-18 00:00:00,long,8303,8332,79.648,77.728,8.796521412964646,29,,,0.3033283245849878,,,79.343,2019-03-18 04:00:00,79.343,77.67343297543816,82.68213404912369,2019-03-25 00:00:00,77.67343297543816,SL,30,1.669567024561843,-1.0,-1.0074869710626138,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation+rebreak,8360.0,28.0,0.9655172413793104,37.0,0.8411458333333374,0.618,0.8
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-03-18 00:00:00,long,8201,8230,127.47,124.27,13.194122229342229,29,,,0.4549697320462837,,,126.43,2019-03-18 04:00:00,126.42,124.2093669403622,130.87126611927562,2019-03-22 12:00:00,124.2093669403622,SL,26,2.2106330596378,-1.0,-1.0056544888558017,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation,8255.0,25.0,0.8620689655172413,37.0,0.6750000000000028,0.618,0.8
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-03-20 16:00:00,long,8289,8296,15.526,15.127,4.590428566663687,7,,,0.6557755095233838,,,15.492,2019-03-20 20:00:00,15.485,15.105270002778305,16.265459994443393,2019-03-28 12:00:00,15.105270002778305,SL,35,0.37972999722169476,-1.0,-1.092170753577749,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,8301.0,5.0,0.7142857142857143,26.0,0.9147869674185489,0.618,0.8
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-04-02 20:00:00,long,8306,8317,124.98,123.65,4.553418027045129,11,,,0.41394709336773905,,,125.01,2019-04-03 00:00:00,124.69,123.57697793217642,127.87604413564718,2019-05-05 20:00:00,123.57697793217642,SL,142,1.1130220678235787,-1.0,-1.0112306847827657,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,8328.0,11.0,1.0,23.0,1.0225563909774444,0.618,0.8
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-04-12 00:00:00,long,8456,8462,79.636,78.949,3.7625990836843015,6,,,0.6270998472807169,,,79.694,2019-04-12 04:00:00,79.694,78.9033533615514,81.27529327689722,2019-04-24 00:00:00,78.9033533615514,SL,49,0.7906466384486066,-1.0,-1.0158098439835472,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,stagnation+rebreak,8465.0,3.0,0.5,24.0,1.0844250363901122,0.618,0.8
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-04-30 08:00:00,long,10017,10025,144.99,143.68,4.474676178425612,8,,,0.5593345223032015,,,144.73,2019-04-30 12:00:00,144.71,143.6068103462818,146.97637930743636,2019-05-08 04:00:00,143.6068103462818,SL,35,1.1031896537182035,-1.0,-1.0181292490666256,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,10033.0,8.0,1.0,15.0,0.8015267175572375,0.618,0.8
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-05-05 20:00:00,long,8503,8508,1287.188,1266.195,5.011972722132012,5,,,1.0023945444264022,,,1284.148,2019-05-06 00:00:00,1284.158,1265.147857429406,1322.1482851411877,2019-06-03 16:00:00,1322.1482851411877,TP,125,19.01014257059387,1.998421895054781,1.9800106706938685,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,8514.0,6.0,1.2,9.0,0.8551898251798139,0.618,0.8
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-05-30 04:00:00,long,8662,8672,76.185,75.389,3.6363303948942556,10,,,0.36363303948942555,,,76.063,2019-05-30 08:00:00,76.064,75.33427449973209,77.52045100053583,2019-05-31 04:00:00,75.33427449973209,SL,5,0.7297255002679037,-1.0,-1.0171297289123096,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,8678.0,6.0,0.6,25.0,0.8467336683417099,0.618,0.8
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-06-03 16:00:00,long,8697,8703,108.995,107.92,3.9686573127421947,6,,,0.6614428854570324,,,108.814,2019-06-03 20:00:00,108.814,107.85228188305976,110.73743623388046,2019-06-30 20:00:00,110.73743623388046,TP,118,0.9617181169402329,2.0,1.9792038855796525,V Context + Trigger,T5 停滞または再ブレイク,高値停滞か再ブレイクのどちらかで許可,rebreak,8708.0,5.0,0.8333333333333334,8.0,0.8316279069767338,0.618,0.8
