timeframe,symbol,variant,signal_time,period,year,max_hold,signal_kind,shelf_high,shelf_low,shelf_range_atr,sharp_drop_atr,signal_range_atr,body_ratio,close_location,lower_wick_ratio,d1_ema50_prev,stop,entry_time,entry,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,mfe_r,mae_r,hold_mode
H1,XAUUSD,SQZ_PINE,2018-11-12 02:00:00,DEV_2015_2021,2018,120,short_squeeze,1211.248,1207.815,1.521924225622634,3.271715929244067,0.5572556806314445,0.7056483691327764,0.9840891010342236,0.27844073190144725,1217.622643835624,1207.2510757352102,2018-11-12 03:00:00,1211.325,1219.4728485295798,2018-11-12 06:00:00,1207.2510757352102,stop,4,4.073924264789866,-1.0,-1.0859122500202367,0.017182450004025036,1.3591317953196251,hold120
H1,XAUUSD,SQZ_PINE,2018-11-28 02:00:00,DEV_2015_2021,2018,120,short_squeeze,1215.098,1212.765,1.3048360378843098,5.647205089806541,0.4155564406979502,0.5962314939433175,1.0,0.40376850605668246,1218.2589039722566,1212.318008973491,2018-11-28 03:00:00,1215.215,1221.0089820530177,2018-11-28 14:00:00,1212.318008973491,stop,12,2.8969910265088856,-1.0,-1.1208150100561116,0.09423570784377813,1.4107741317118137,hold120
H1,XAUUSD,SQZ_PINE,2018-12-20 06:00:00,DEV_2015_2021,2018,120,short_squeeze,1245.735,1242.655,1.329170777196342,4.142869954897846,1.04866395733353,0.7666666666666698,0.8037037037036722,0.03703703703700238,1229.5473135621671,1242.0756914467197,2018-12-20 07:00:00,1246.828,1256.3326171065605,2018-12-20 09:00:00,1256.3326171065605,target,3,4.7523085532802725,2.0,1.9263515834302154,2.125282878155845,0.10521202367108,hold120
H1,XAUUSD,SQZ_PINE,2019-01-11 01:00:00,DEV_2015_2021,2019,120,short_squeeze,1288.675,1286.035,1.3461970710146598,3.015175485193213,1.2085178251154358,0.8341772151899495,0.8523206751055168,0.018143459915567366,1256.5455914692268,1285.5447300282324,2019-01-11 02:00:00,1289.835,1298.4155399435354,2019-01-18 07:00:00,1290.048,time,121,4.290269971767657,0.049647225326523256,-0.03193272239316093,1.391520822532363,0.7388812407751544,hold120
H1,XAUUSD,SQZ_PINE,2019-03-22 01:00:00,DEV_2015_2021,2019,120,short_squeeze,1309.598,1306.778,1.157123833236409,3.6588912131097375,1.206363145289072,0.5340136054422226,0.9115646258503449,0.3775510204081222,1301.7080082387063,1306.1687307241023,2019-03-22 02:00:00,1310.005,1317.6775385517958,2019-03-25 07:00:00,1317.6775385517958,target,29,3.8362692758978483,2.0,1.9087655284786489,2.0287939767153995,0.709022178679945,hold120
H1,XAUUSD,SQZ_PINE,2019-04-09 00:00:00,DEV_2015_2021,2019,120,short_squeeze,1298.468,1297.3,0.7124495012379035,3.1596647400786337,1.5389641195402246,0.4332144272691689,0.9920729290527219,0.558858501783553,1300.042599254127,1296.8901463900352,2019-04-09 01:00:00,1299.038,1303.3337072199297,2019-04-09 12:00:00,1303.3337072199297,target,12,2.147853609964841,2.0,1.8370466225554982,3.304228913494786,0.9325589000605665,hold120
H1,XAUUSD,SQZ_PINE,2019-04-17 01:00:00,DEV_2015_2021,2019,120,short_squeeze,1277.175,1274.775,1.1789605976063644,3.729936590677384,1.0610645378458283,0.546296296296305,0.9736111111111045,0.42731481481479944,1298.0949944339907,1274.2660771392887,2019-04-17 02:00:00,1277.478,1283.901845721423,2019-04-17 14:00:00,1274.2660771392887,stop,13,3.211922860711411,-1.0,-1.108968993085536,0.6880613563398412,1.3490361343984347,hold120
H1,XAUUSD,SQZ_PINE,2019-05-09 00:00:00,DEV_2015_2021,2019,120,short_squeeze,1281.718,1279.275,1.3891039289860996,5.513770282185077,1.030882285408087,0.33811362382779625,0.5201323772751961,0.18201875344739993,1288.4910782901918,1278.8353280739075,2019-05-09 01:00:00,1281.858,1287.903343852185,2019-05-09 14:00:00,1287.903343852185,target,14,3.022671926092471,2.0,1.8842084061525672,2.0776320267474016,0.7708411818982986,hold120
H1,XAUUSD,SQZ_PINE,2019-06-05 22:00:00,DEV_2015_2021,2019,120,short_squeeze,1332.388,1326.918,1.5713855477368759,3.349607950020477,0.783394586595653,0.5269526952695163,0.5452878621195189,0.01833516685000259,1290.7306890497052,1326.0477489009177,2019-06-05 23:00:00,1332.455,1345.2695021981644,2019-06-07 14:00:00,1345.2695021981644,target,39,6.407251099082259,2.0,1.9453743899548015,2.4570599398320927,0.8267195897408702,hold120
H1,XAUUSD,SQZ_PINE,2019-07-12 01:00:00,DEV_2015_2021,2019,120,short_squeeze,1408.688,1400.738,2.0100868435501007,3.0492638154986116,0.8369040820315327,0.7552870090634566,0.7885196374622184,0.033232628398761864,1361.6061507336383,1399.749236750105,2019-07-12 02:00:00,1409.235,1428.2065264997898,2019-07-17 22:00:00,1428.2065264997898,target,89,9.485763249894944,2.0,1.9631026000987308,2.1980308226890495,0.9716666711138875,hold120
H1,XAUUSD,SQZ_PINE,2019-07-24 02:00:00,DEV_2015_2021,2019,120,short_squeeze,1420.808,1416.008,1.554422394391235,3.004245115159936,0.9627703705260662,0.6121762529431426,0.763538513286248,0.15136226034310532,1381.3116648076289,1415.236009063476,2019-07-24 03:00:00,1421.645,1434.4629818730477,2019-07-25 16:00:00,1415.236009063476,stop,37,6.408990936523878,-1.0,-1.0546107809273904,1.8806392643359615,1.5192719253994225,hold120
H1,XAUUSD,SQZ_PINE,2019-09-19 03:00:00,DEV_2015_2021,2019,120,short_squeeze,1494.098,1488.908,1.2718940611972311,4.278857477553655,0.7579900445632157,0.6087940510830885,0.7704494018751958,0.16165535079210733,1486.2011525152807,1487.8878678682572,2019-09-19 04:00:00,1494.368,1507.3282642634854,2019-09-20 17:00:00,1507.3282642634854,target,37,6.480132131742721,2.0,1.9459887556481028,2.7746347812763816,0.13934901042784348,hold120
H1,XAUUSD,SQZ_PINE,2019-09-26 00:00:00,DEV_2015_2021,2019,120,short_squeeze,1507.098,1500.788,1.5743560194692496,5.8276122894997675,0.6187643309483045,0.4354838709678011,0.4475806451613384,0.012096774193537297,1492.3821419124301,1499.786003005361,2019-09-26 01:00:00,1507.525,1523.0029939892784,2019-09-27 06:00:00,1499.786003005361,stop,29,7.7389969946391375,-1.0,-1.0452254988912109,0.6086059993643184,1.476935578075261,hold120
H1,XAUUSD,SQZ_PINE,2019-10-11 20:00:00,DEV_2015_2021,2019,120,short_squeeze,1486.845,1473.925,2.4494561103503596,3.084570504287932,0.6895256867913366,0.7836128677481312,0.921088809458334,0.13747594171020286,1495.087801086024,1472.6063399160935,2019-10-13 22:00:00,1488.128,1519.1713201678128,2019-10-21 03:00:00,1490.345,time,121,15.521660083906454,0.14283266016750246,0.12028352572517358,0.6610117696520112,0.7172557535610012,hold120
H1,XAUUSD,SQZ_PINE,2019-11-06 00:00:00,DEV_2015_2021,2019,120,short_squeeze,1485.208,1479.275,1.7534994091095124,5.933761610768872,0.6670568289836984,0.7000443066016322,0.9689853788213727,0.2689410722197405,1495.8821181502076,1478.4291200457244,2019-11-06 01:00:00,1485.945,1500.976759908551,2019-11-07 15:00:00,1478.4291200457244,stop,38,7.515879954275533,-1.0,-1.0465680668304225,1.0874308862997013,2.394929151277942,hold120
H1,XAUUSD,SQZ_PINE,2020-01-31 07:00:00,DEV_2015_2021,2020,120,short_squeeze,1574.655,1570.905,1.1743869241681533,3.4323415170354674,1.1775186226325989,0.7146276595744427,0.9228723404255414,0.20824468085109868,1534.8332224903781,1570.1067111390576,2020-01-31 08:00:00,1576.435,1589.0915777218847,2020-01-31 20:00:00,1589.0915777218847,target,13,6.3282888609423935,2.0,1.9446927901537012,2.060746638872318,0.057993560038804716,hold120
H1,XAUUSD,SQZ_PINE,2020-04-01 03:00:00,DEV_2015_2021,2020,120,short_squeeze,1583.445,1567.468,2.308674519535583,4.336874779672178,0.3525796975444074,0.6159836065573342,0.8032786885245871,0.18729508196725292,1585.2912172054241,1565.737894709626,2020-04-01 04:00:00,1584.328,1621.5082105807478,2020-04-03 18:00:00,1621.5082105807478,target,61,18.590105290373913,2.0,1.9811727801143026,2.126937926514814,0.6757896097826345,hold120
H1,XAUUSD,SQZ_PINE,2020-05-19 00:00:00,DEV_2015_2021,2020,120,short_squeeze,1735.545,1728.018,1.1766738340958613,4.60742764877203,0.5748146257434058,0.6363883600761034,0.8368234974163409,0.20043513734023743,1681.0476572986101,1726.418788778102,2020-05-19 01:00:00,1736.995,1758.1474224437957,2020-05-19 07:00:00,1726.418788778102,stop,7,10.576211221897893,-1.0,-1.0330931363469242,0.29500167257819165,1.020214117666204,hold120
H1,XAUUSD,SQZ_PINE,2020-05-22 00:00:00,DEV_2015_2021,2020,120,short_squeeze,1727.618,1721.115,1.424301622451578,3.123257133040091,0.693643432001292,0.9115882538680266,0.9115882538680266,0.0,1687.6574900718742,1719.9735634009166,2020-05-22 01:00:00,1728.765,1746.347873198167,2020-05-26 13:00:00,1719.9735634009166,stop,55,8.791436599083454,-1.0,-1.0398114683596338,1.272829516983201,1.2110648674996027,hold120
H1,XAUUSD,SQZ_PINE,2020-06-04 01:00:00,DEV_2015_2021,2020,120,short_squeeze,1701.125,1693.935,1.3275787681915385,4.60553507858154,1.0266116760980286,0.2836330935251823,0.747661870503591,0.4640287769784087,1700.805348605922,1692.5810313745085,2020-06-04 02:00:00,1701.585,1719.5929372509831,2020-06-04 17:00:00,1719.5929372509831,target,16,9.003968625491552,2.0,1.9611282519344597,2.252118020779197,0.41092990812127045,hold120
H1,XAUUSD,SQZ_PINE,2020-06-05 20:00:00,DEV_2015_2021,2020,120,short_squeeze,1684.098,1670.745,2.109731485739015,4.605607190091527,0.7146195993408079,0.7457439752376618,0.8474463851425971,0.10170240990493529,1701.2529035625525,1669.1626896336973,2020-06-07 22:00:00,1674.868,1686.2786207326053,2020-06-08 01:00:00,1686.2786207326053,target,4,5.705310366302683,2.0,1.938653644143999,2.328882943595346,0.0,hold120
H1,XAUUSD,SQZ_PINE,2020-08-20 03:00:00,DEV_2015_2021,2020,120,short_squeeze,1947.925,1924.528,1.8757029284032753,3.379904922061908,0.601263921144788,0.41066666666665697,0.6395999999999731,0.2289333333333161,1894.4592458914346,1921.409569084621,2020-08-20 04:00:00,1949.485,2005.635861830758,2020-08-21 11:00:00,1921.409569084621,stop,31,28.075430915379002,-1.0,-1.012466415958318,0.22368312062345505,1.2366684630646603,hold120
H1,XAUUSD,SQZ_PINE,2020-08-25 01:00:00,DEV_2015_2021,2020,120,short_squeeze,1931.775,1923.608,1.1462075438141768,4.212210972510615,0.8799707725865974,0.6874003189792597,0.905901116427445,0.21850079744818535,1901.0230601979438,1921.8266908374326,2020-08-25 02:00:00,1934.448,1959.6906183251351,2020-08-25 09:00:00,1921.8266908374326,stop,8,12.621309162567513,-1.0,-1.0277308792211646,0.23587093554677335,1.041096437045606,hold120
H1,XAUUSD,SQZ_PINE,2020-08-28 01:00:00,DEV_2015_2021,2020,120,short_squeeze,1934.968,1923.288,1.2724697671913827,4.533173545619265,0.847586882598362,0.80848329048843,0.8813624678663232,0.07287917737789322,1905.077880447399,1920.9932499986344,2020-08-28 02:00:00,1935.575,1964.7385000027314,2020-08-28 15:00:00,1964.7385000027314,target,14,14.581750001365663,2.0,1.9759973940050162,2.5568261694589567,0.17741354773999704,hold120
H1,XAUUSD,SQZ_PINE,2020-09-03 01:00:00,DEV_2015_2021,2020,120,short_squeeze,1946.055,1936.868,1.323461228071683,3.276312039842581,0.9224036402898549,0.5091363423395253,0.971888177416826,0.46275183507730067,1915.779798869774,1935.1325883753266,2020-09-03 02:00:00,1947.828,1973.2188232493468,2020-09-03 05:00:00,1935.1325883753266,stop,4,12.695411624673397,-1.0,-1.0275690155110777,0.24237103065015092,1.2508456180449692,hold120
H1,XAUUSD,SQZ_PINE,2020-10-07 05:00:00,DEV_2015_2021,2020,120,short_squeeze,1884.068,1872.748,1.9075520853226162,3.756125086735096,0.9027170071619485,0.5568415157737472,0.7112189658390827,0.15437745006533557,1911.574816748251,1871.2644232097384,2020-10-07 06:00:00,1885.638,1914.385153580523,2020-10-09 08:00:00,1914.385153580523,target,49,14.373576790261495,2.0,1.9756497630960395,2.1462994528196964,0.4563930116854791,hold120
H1,XAUUSD,SQZ_PINE,2020-10-22 22:00:00,DEV_2015_2021,2020,120,short_squeeze,1905.578,1897.248,1.9180159161253179,3.0248469495964483,0.8565449229275267,0.7043010752688438,0.7043010752688438,0.0,1910.0068887985644,1896.162242586575,2020-10-22 23:00:00,1906.498,1927.16951482685,2020-10-23 14:00:00,1896.162242586575,stop,16,10.335757413424972,-1.0,-1.0338630238694966,0.7362788904193298,1.190043410270413,hold120
H1,XAUUSD,SQZ_PINE,2020-11-09 23:00:00,DEV_2015_2021,2020,120,short_squeeze,1869.528,1850.398,1.7155982779559245,8.142141539760452,1.0050554051778422,0.5924868385830317,0.944052824127782,0.3515659855447503,1909.3029067351326,1847.6103427369615,2020-11-10 00:00:00,1870.728,1916.9633145260773,2020-11-17 05:00:00,1886.745,time,121,23.11765726303861,0.6928470224190241,0.6777070799924301,1.2198467897993834,0.6280913258115955,hold120
H1,XAUUSD,SQZ_PINE,2020-11-24 23:00:00,DEV_2015_2021,2020,120,short_squeeze,1808.565,1802.775,1.0587123672428487,3.1693715822832917,0.9892286540213633,0.41035120147875914,0.6580406654343884,0.24768946395562924,1894.249247962589,1801.4077731263123,2020-11-25 00:00:00,1809.008,1824.2084537473754,2020-11-27 13:00:00,1801.4077731263123,stop,56,7.600226873687689,-1.0,-1.046051256866009,1.1947011781234158,4.511707422670948,hold120
H1,XAUUSD,SQZ_PINE,2020-12-10 02:00:00,DEV_2015_2021,2020,120,short_squeeze,1840.215,1825.508,2.245335739325207,3.635559934762482,0.6427458667681567,0.33562945368170993,0.6182897862232881,0.28266033254157824,1864.4956703778141,1823.87049433187,2020-12-10 03:00:00,1840.798,1874.6530113362599,2020-12-11 11:00:00,1823.87049433187,stop,32,16.927505668129925,-1.0,-1.0206764071956032,0.5411311140332962,1.0016242400037572,hold120
H1,XAUUSD,SQZ_PINE,2021-02-28 23:00:00,DEV_2015_2021,2021,120,short_squeeze,1735.175,1717.09,2.132579605061684,3.74041609469486,0.8325137966124319,0.8978753541076185,0.9050991501416351,0.007223796034016573,1826.105642502021,1714.9699150150038,2021-03-01 00:00:00,1739.085,1787.3151699699924,2021-03-02 01:00:00,1714.9699150150038,stop,25,24.1150849849962,-1.0,-1.0145137369500417,0.8554811236549797,1.1904581724618213,hold120
H1,XAUUSD,SQZ_PINE,2021-03-24 01:00:00,DEV_2015_2021,2021,120,short_squeeze,1728.658,1725.645,0.80204352780725,3.2654058930009424,2.041976734752611,0.3637074696910371,0.8778516490679026,0.5141441793768654,1769.349035828499,1724.7058365083883,2021-03-24 02:00:00,1730.328,1741.5723269832233,2021-03-25 13:00:00,1741.5723269832233,target,35,5.622163491611673,2.0,1.9377463852621255,2.6786841084343465,0.9859193899768491,hold120
H1,XAUUSD,SQZ_PINE,2021-04-26 01:00:00,DEV_2015_2021,2021,120,short_squeeze,1779.085,1773.738,1.3867405193842257,4.350065220054532,0.8187656292680435,0.6959138422553088,0.8226164079822875,0.12670256572697866,1758.427978254896,1772.7740489353887,2021-04-26 02:00:00,1780.495,1795.9369021292223,2021-04-26 12:00:00,1772.7740489353887,stop,11,7.720951064611199,-1.0,-1.0453312029918638,0.37728512661499425,1.5384115118204114,hold120
H1,XAUUSD,SQZ_PINE,2021-05-05 02:00:00,DEV_2015_2021,2021,120,short_squeeze,1779.862,1775.937,0.9560385035593859,4.63185431431447,0.8208534412725801,0.55489614243322,0.5824925816023825,0.02759643916916249,1763.6967519221441,1774.9106292039003,2021-05-05 03:00:00,1781.048,1793.3227415921995,2021-05-05 08:00:00,1774.9106292039003,stop,6,6.137370796099731,-1.0,-1.0570276770995424,0.35683032242272034,1.1296368152313496,hold120
H1,XAUUSD,SQZ_PINE,2021-07-07 01:00:00,DEV_2015_2021,2021,120,short_squeeze,1797.568,1793.746,0.9517323179093479,4.320396576590157,2.114130659092257,0.8448763250883385,0.9399293286219093,0.09505300353357073,1814.4587865633023,1792.7420412376257,2021-07-07 02:00:00,1802.288,1821.3799175247486,2021-07-12 13:00:00,1792.7420412376257,stop,81,9.545958762374312,-1.0,-1.036664729935737,1.6761019399187527,1.0842284423849335,hold120
H1,XAUUSD,SQZ_PINE,2021-09-08 00:00:00,DEV_2015_2021,2021,120,short_squeeze,1798.108,1792.982,1.4684753726281399,4.829983375441033,0.9645642956767291,0.7920997920998437,0.887139887139921,0.09504009504007721,1800.570793971492,1792.1093261888577,2021-09-08 01:00:00,1798.266,1810.5793476222848,2021-09-08 13:00:00,1792.1093261888577,stop,13,6.156673811142355,-1.0,-1.056848878263894,0.6185157955109252,2.6007549678889332,hold120
H1,XAUUSD,SQZ_PINE,2021-09-23 07:00:00,DEV_2015_2021,2021,120,short_squeeze,1766.728,1760.668,1.463345771225716,4.940603049385701,1.6961288279025253,0.3805523917995385,0.9386389521640044,0.5580865603644659,1790.8820992498338,1759.6327012826428,2021-09-23 08:00:00,1766.737,1780.9455974347147,2021-09-23 13:00:00,1759.6327012826428,stop,6,7.104298717357324,-1.0,-1.0492659464255087,1.3684672318531668,2.4096678195941785,hold120
H1,XAUUSD,SQZ_PINE,2021-09-30 00:00:00,DEV_2015_2021,2021,120,short_squeeze,1729.168,1721.548,1.9476822881658318,4.115181737463335,0.4373339101117862,0.720046756282986,0.7258912916424196,0.005844535359433566,1780.6635096798868,1720.5699143997074,2021-09-30 01:00:00,1730.178,1749.3941712005856,2021-09-30 14:00:00,1749.3941712005856,target,14,9.608085600292725,2.0,1.96357234785778,2.9777003651100125,0.8409583694543672,hold120
H1,XAUUSD,SQZ_PINE,2021-10-17 23:00:00,DEV_2015_2021,2021,120,short_squeeze,1769.328,1764.754,1.1458095416734992,3.58622855238251,1.0370904028264252,0.5956521739130912,0.7367149758454223,0.14106280193233106,1774.087964603451,1763.7560156418579,2021-10-18 00:00:00,1770.894,1785.1699687162843,2021-10-18 06:00:00,1763.7560156418579,stop,7,7.137984358142148,-1.0,-1.0490334501224983,0.15606646696126708,1.2729083651795627,hold120
H1,XAUUSD,SQZ_PINE,2021-10-20 01:00:00,DEV_2015_2021,2021,120,short_squeeze,1770.814,1766.744,1.1398974337553358,3.9837594834730146,1.6199426920984565,0.602351313969547,0.8132780082987319,0.21092669432918482,1773.3718624332375,1765.851375830606,2021-10-20 02:00:00,1772.314,1785.2392483387882,2021-10-20 12:00:00,1785.2392483387882,target,11,6.462624169394076,2.0,1.9458424332243118,2.4841302200472932,0.4471867656619527,hold120
H1,XAUUSD,SQZ_PINE,2021-10-25 03:00:00,DEV_2015_2021,2021,120,short_squeeze,1797.814,1791.628,1.1782015718535739,3.0348308835943025,0.783944013861813,0.8066083576287532,0.8357628765792193,0.029154518950466148,1775.5640078216436,1790.3154062665126,2021-10-25 04:00:00,1798.338,1814.3831874669747,2021-10-26 13:00:00,1790.3154062665126,stop,33,8.022593733487383,-1.0,-1.0436267884959933,1.4504037455405152,1.2190571185447094,hold120
H1,XAUUSD,SQZ_PINE,2021-11-17 01:00:00,DEV_2015_2021,2021,120,short_squeeze,1854.818,1849.328,1.2894134689194978,5.237508261731274,0.7149316210183563,0.3876478318003004,0.8883048620236752,0.5006570302233748,1801.968797942032,1848.2635625382522,2021-11-17 02:00:00,1855.568,1870.1768749234955,2021-11-18 00:00:00,1870.1768749234955,target,22,7.304437461747739,2.0,1.952083921337812,2.087224386524102,0.508458046146553,hold120
H1,XAUUSD,SQZ_PINE,2021-11-23 01:00:00,DEV_2015_2021,2021,120,short_squeeze,1810.204,1802.144,1.4508751573777736,5.888825049436318,0.8064417748204089,0.417410714285739,0.7589285714285886,0.34151785714284966,1809.5740140051844,1800.7551830575128,2021-11-23 02:00:00,1811.258,1832.2636338849745,2021-11-23 08:00:00,1800.7551830575128,stop,7,10.502816942487243,-1.0,-1.033324393057283,0.0019042510318422702,1.1920611459343435,hold120
H1,XAUUSD,SQZ_PINE,2021-12-21 23:00:00,DEV_2015_2021,2021,120,short_squeeze,1789.509,1785.155,1.375667093381078,3.4530697435833204,0.7213247529143657,0.998685939553151,0.998685939553151,0.0,1794.9534065026912,1784.3637475194855,2021-12-22 00:00:00,1790.455,1802.6375049610288,2021-12-22 19:00:00,1802.6375049610288,target,20,6.091252480514413,2.0,1.942540552846928,2.1834589918159133,0.7650314963805789,hold120
H1,XAUUSD,SQZ_PINE,2022-01-04 01:00:00,VALID_2022_2023,2022,120,short_squeeze,1804.754,1798.948,1.544438291742894,4.882297693188091,0.9922071698589751,0.20000000000002438,0.5351206434316581,0.3351206434316338,1800.6025835515286,1798.0081761120791,2022-01-04 02:00:00,1805.044,1819.115647775842,2022-01-05 09:00:00,1819.115647775842,target,31,7.035823887920969,2.0,1.9502545820396369,2.133936300733135,0.9460157198401639,hold120
H1,XAUUSD,SQZ_PINE,2022-01-28 01:00:00,VALID_2022_2023,2022,120,short_squeeze,1798.159,1791.678,1.3653100061007035,3.256646718764167,0.6425236103390523,0.4590163934426254,0.7704918032786873,0.3114754098360619,1812.3079550383416,1790.491273181358,2022-01-28 02:00:00,1798.478,1814.451453637284,2022-01-28 09:00:00,1790.491273181358,stop,8,7.986726818641955,-1.0,-1.0438227083444491,0.10392242264535831,1.0841738044412619,hold120
H1,XAUUSD,SQZ_PINE,2022-03-28 12:00:00,VALID_2022_2023,2022,120,short_squeeze,1938.148,1925.197,1.9344875725521102,3.0038255798025726,2.3951438673363254,0.5149984409105153,0.5481758652946707,0.0331774243841553,1911.8956772215886,1923.5233009564188,2022-03-28 13:00:00,1938.278,1967.7873980871625,2022-03-28 19:00:00,1923.5233009564188,stop,7,14.75469904358124,-1.0,-1.0237212564598122,0.282621826963943,1.4530963957090761,hold120
H1,XAUUSD,SQZ_PINE,2022-06-06 02:00:00,VALID_2022_2023,2022,120,short_squeeze,1853.963,1848.174,1.6446280733512424,3.162833708865,0.509951181838937,0.7910863509749388,0.8105849582173235,0.019498607242384645,1871.5720099885475,1847.2940138052788,2022-06-06 03:00:00,1854.408,1868.635972389442,2022-06-06 14:00:00,1847.2940138052788,stop,12,7.113986194721065,-1.0,-1.0491988584768206,0.4694976780357816,1.2735475937137635,hold120
H1,XAUUSD,SQZ_PINE,2022-06-30 00:00:00,VALID_2022_2023,2022,120,short_squeeze,1819.233,1815.543,1.004784407069716,3.7373078555641692,0.7433770816531985,0.28937728937727414,0.6043956043956337,0.3150183150183596,1850.6691214106486,1814.6248925995374,2022-06-30 01:00:00,1819.518,1829.3042148009254,2022-06-30 07:00:00,1814.6248925995374,stop,7,4.893107400462668,-1.0,-1.0715291881733562,0.4915077073052939,1.4581735931905644,hold120
H1,XAUUSD,SQZ_PINE,2022-07-06 00:00:00,VALID_2022_2023,2022,120,short_squeeze,1769.938,1763.748,1.3016019594950212,7.281821624767696,0.5340983807943905,0.6669291338582615,0.9842519685039511,0.3173228346456896,1841.4952777108604,1762.5590804622634,2022-07-06 01:00:00,1771.078,1788.115839075473,2022-07-06 10:00:00,1762.5590804622634,stop,10,8.518919537736565,-1.0,-1.0410850223962944,0.20026013773730358,1.3081471130975033,hold120
H1,XAUUSD,SQZ_PINE,2022-07-07 02:00:00,VALID_2022_2023,2022,120,short_squeeze,1743.848,1736.358,1.3494293042563763,4.311327536829791,1.2928577686707143,0.9169453734671112,0.9197324414715681,0.002787068004456801,1837.5079334869051,1734.9703763622933,2022-07-07 03:00:00,1743.874,1761.6812472754134,2022-07-08 07:00:00,1734.9703763622933,stop,28,8.903623637706687,-1.0,-1.0393098376842764,0.5772930448488484,1.2102937453874285,hold120
H1,XAUUSD,SQZ_PINE,2022-08-03 03:00:00,VALID_2022_2023,2022,120,short_squeeze,1767.025,1754.828,2.24116379896517,3.4928492788823924,0.7658580564144051,0.8819577735124822,0.8975527831094247,0.015595009596942476,1775.1358903016715,1753.467434564574,2022-08-03 04:00:00,1768.814,1799.5071308708523,2022-08-09 13:00:00,1799.5071308708523,target,102,15.3465654354261,2.0,1.9771935941320007,2.055834586100272,0.9523955090472769,hold120
H1,XAUUSD,SQZ_PINE,2022-09-09 00:00:00,VALID_2022_2023,2022,120,short_squeeze,1711.525,1705.758,1.403858186099217,4.033627560891923,1.3291253157796752,0.5322344322344416,0.6934065934065867,0.16117216117214517,1750.1164866694837,1704.7310088022593,2022-09-09 01:00:00,1713.444,1730.8699823954812,2022-09-12 12:00:00,1730.8699823954812,target,35,8.712991197740621,2.0,1.9598300982915149,2.336051941069109,0.25088972895631717,hold120
H1,XAUUSD,SQZ_PINE,2022-09-22 08:00:00,VALID_2022_2023,2022,120,short_squeeze,1664.898,1655.536,1.4078379563610697,3.4146311124857363,3.0391374810999485,0.5931222167243968,0.6402770905492347,0.047154873824837844,1727.5919093535108,1653.8735217371966,2022-09-22 09:00:00,1670.755,1704.5179565256071,2022-09-23 09:00:00,1653.8735217371966,stop,24,16.881478262803512,-1.0,-1.0207327814869935,0.8312660645910424,1.0799409693978184,hold120
H1,XAUUSD,SQZ_PINE,2022-10-12 04:00:00,VALID_2022_2023,2022,120,short_squeeze,1666.695,1661.265,1.1283811782563287,3.5628168142182908,1.545445823700315,0.4481645824929444,0.523060373806647,0.07489579131370269,1702.2922106395913,1660.0619490929496,2022-10-12 05:00:00,1668.518,1685.430101814101,2022-10-13 12:00:00,1660.0619490929496,stop,31,8.45605090705044,-1.0,-1.0413904792967028,1.634096122633189,2.8181003475429742,hold120
H1,XAUUSD,SQZ_PINE,2022-10-17 00:00:00,VALID_2022_2023,2022,120,short_squeeze,1647.568,1640.095,1.3789685363183026,3.005941048658535,0.4921328899184825,0.28608923884512333,0.7161604799399754,0.43007124109485206,1695.5500942339079,1638.740183011218,2022-10-17 01:00:00,1648.118,1666.8736339775637,2022-10-17 12:00:00,1666.8736339775637,target,12,9.377816988781888,2.0,1.9626778811722578,2.1241617344238173,0.1634708804654363,hold120
H1,XAUUSD,SQZ_PINE,2022-11-10 03:00:00,VALID_2022_2023,2022,120,short_squeeze,1708.758,1703.208,1.2979125118191213,3.136037258287274,0.5563484442554752,0.3026481715006251,0.7187894073139727,0.41614123581334755,1675.1383715116203,1702.1389757111015,2022-11-10 04:00:00,1709.207,1723.3430485777974,2022-11-10 13:00:00,1723.3430485777974,target,10,7.068024288898641,2.0,1.950481211482272,3.926274000442663,0.759618215861671,hold120
H1,XAUUSD,SQZ_PINE,2022-11-29 01:00:00,VALID_2022_2023,2022,120,short_squeeze,1742.858,1739.348,0.8847188994365556,4.078276864069391,1.5756062223298868,0.8653015517517035,0.975843864981592,0.11054231322988858,1713.019201949088,1738.3561595402123,2022-11-29 02:00:00,1746.148,1761.7316809195752,2022-11-30 09:00:00,1761.7316809195752,target,31,7.791840459787636,2.0,1.9550812158171837,2.027762257394937,0.21817695174499901,hold120
H1,XAUUSD,SQZ_PINE,2022-12-06 01:00:00,VALID_2022_2023,2022,120,short_squeeze,1770.578,1766.0,1.0131981140984718,6.123895110769975,1.4075884678170478,0.6325471698113299,0.7515723270440415,0.11902515723271175,1727.7586122581083,1764.8704084777946,2022-12-06 02:00:00,1774.377,1793.3901830444106,2022-12-08 15:00:00,1793.3901830444106,target,60,9.506591522205326,2.0,1.9631834397025882,2.1407251960352576,0.763575460568025,hold120
H1,XAUUSD,SQZ_PINE,2022-12-13 01:00:00,VALID_2022_2023,2022,120,short_squeeze,1783.205,1777.417,1.6365827855407087,3.2157664167163995,0.8058501967503217,0.8045614035087599,0.8045614035087599,0.0,1740.348500704418,1776.5328406328208,2022-12-13 02:00:00,1784.128,1799.3183187343582,2022-12-13 13:00:00,1799.3183187343582,target,12,7.5951593671791215,2.0,1.953918017637314,3.8273061294296875,0.40196654900919904,hold120
