symbol,timeframe,strategy,family,signal_time,direction,trigger_type,v_start_i,v_extreme_i,candidate_i,v_start,v_extreme,v_move_atr,v_move_bars,v_drop_speed_atr_per_bar,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,close,ema20,ema50,ema200,ema20_slope_10_atr,rsi14,adx14,bb_width_atr,bb_pos,donchian20_high_prev,donchian55_high_prev,donchian20_break,donchian55_break,atr_ratio_50,atr_pctile_252,body_ratio,close_location,range5_atr
SILVER,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-04-09 12:00:00,long,rebreak,9993,9995,9996,15.532,14.4,4.701301734224953,2,2.3506508671124764,1,0.5,14,0.8568904593639568,0.618,0.8,15.37,2020-04-09 16:00:00,15.371,14.339803906237332,17.430392187525335,2020-05-18 08:00:00,17.430392187525335,TP,160,1.0311960937626683,1.9970907570168779,1.9631495888804755,15.37,14.972407461837749,14.659804187736745,15.122797082273696,0.8357281489247117,70.0374206319958,15.949312272178,2.9929018860408636,0.9596582991089371,15.532,15.532,False,False,0.9407074370191981,45.23809523809524,0.6142857142857123,0.7119047619047608,2.6413674054479395
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-04-09 12:00:00,long,rebreak,9993,9995,9996,15.532,14.4,4.701301734224953,2,2.3506508671124764,1,0.5,14,0.8568904593639568,0.618,0.8,15.37,2020-04-09 16:00:00,15.371,14.339803906237332,17.430392187525335,2020-05-18 08:00:00,17.430392187525335,TP,160,1.0311960937626683,1.9970907570168779,1.9631495888804755,15.37,14.972407461837749,14.659804187736745,15.122797082273696,0.8357281489247117,70.0374206319958,15.949312272178,2.9929018860408636,0.9596582991089371,15.532,15.532,False,False,0.9407074370191981,45.23809523809524,0.6142857142857123,0.7119047619047608,2.6413674054479395
AUDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-05-08 12:00:00,long,rebreak,10188,10196,10198,68.986,67.63,3.987236078932491,8,0.4984045098665614,2,0.25,10,1.5184365781710798,0.618,0.8,69.689,2020-05-08 16:00:00,69.688,67.5449786987053,73.97704260258939,2020-06-02 08:00:00,73.97704260258939,TP,104,2.1430213012947092,2.001399892758023,1.9955670062662105,69.689,68.92338722910648,68.82541192752669,68.42041013759132,1.329909779618857,66.72350109084118,24.900133949358956,6.270704261171465,0.9554824901843121,69.607,70.167,True,False,1.0422294008518154,14.682539682539684,0.9262295081967185,0.9972677595628284,2.331768591883048
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-05-08 12:00:00,long,rebreak,10188,10196,10198,68.986,67.63,3.987236078932491,8,0.4984045098665614,2,0.25,10,1.5184365781710798,0.618,0.8,69.689,2020-05-08 16:00:00,69.688,67.5449786987053,73.97704260258939,2020-06-02 08:00:00,73.97704260258939,TP,104,2.1430213012947092,2.001399892758023,1.9955670062662105,69.689,68.92338722910648,68.82541192752669,68.42041013759132,1.329909779618857,66.72350109084118,24.900133949358956,6.270704261171465,0.9554824901843121,69.607,70.167,True,False,1.0422294008518154,14.682539682539684,0.9262295081967185,0.9972677595628284,2.331768591883048
XAUUSD,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-06-23 12:00:00,long,rebreak,10280,10293,10306,1744.575,1704.025,4.60072142942263,13,0.35390164841712535,13,1.0,37,1.5325030826140535,0.618,0.8,1766.168,2020-06-23 16:00:00,1766.168,1701.8215412260852,1894.8609175478293,2020-07-23 12:00:00,1894.8609175478293,TP,134,64.34645877391472,2.0,1.994560695232198,1766.168,1747.1039508057875,1736.1739792616615,1719.6617612228904,1.6640579528419437,72.01796158911117,32.576316543231314,5.960475385473558,0.917589175802933,1763.058,1763.058,True,True,0.93698870315754,20.238095238095237,0.6760224538893198,0.7634322373696841,2.4759936807469676
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-06-23 12:00:00,long,rebreak,10280,10293,10306,1744.575,1704.025,4.60072142942263,13,0.35390164841712535,13,1.0,37,1.5325030826140535,0.618,0.8,1766.168,2020-06-23 16:00:00,1766.168,1701.8215412260852,1894.8609175478293,2020-07-23 12:00:00,1894.8609175478293,TP,134,64.34645877391472,2.0,1.994560695232198,1766.168,1747.1039508057875,1736.1739792616615,1719.6617612228904,1.6640579528419437,72.01796158911117,32.576316543231314,5.960475385473558,0.917589175802933,1763.058,1763.058,True,True,0.93698870315754,20.238095238095237,0.6760224538893198,0.7634322373696841,2.4759936807469676
CHFJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-07-06 00:00:00,long,rebreak,10444,10447,10451,114.143,113.173,3.8702938168205354,3,1.2900979389401785,4,1.3333333333333333,16,1.0226804123711397,0.618,0.8,114.165,2020-07-06 04:00:00,114.168,113.11034325829577,116.27431348340848,2020-07-15 16:00:00,113.11034325829577,SL,46,1.0576567417042355,-1.0,-1.0189097267680474,114.165,113.68050495930913,113.4264175677538,112.69946522884675,0.5673321702210828,64.7437803222142,9.980874467400191,2.656520856952563,1.2138074845518354,114.143,114.143,True,True,0.9380536828763337,11.904761904761903,0.8975069252077797,0.8975069252077797,2.796985531537292
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-07-06 00:00:00,long,rebreak,10444,10447,10451,114.143,113.173,3.8702938168205354,3,1.2900979389401785,4,1.3333333333333333,16,1.0226804123711397,0.618,0.8,114.165,2020-07-06 04:00:00,114.168,113.11034325829577,116.27431348340848,2020-07-15 16:00:00,113.11034325829577,SL,46,1.0576567417042355,-1.0,-1.0189097267680474,114.165,113.68050495930913,113.4264175677538,112.69946522884675,0.5673321702210828,64.7437803222142,9.980874467400191,2.656520856952563,1.2138074845518354,114.143,114.143,True,True,0.9380536828763337,11.904761904761903,0.8975069252077797,0.8975069252077797,2.796985531537292
EURJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-07-06 00:00:00,long,rebreak,10340,10343,10346,121.46,120.25,4.206178690070103,3,1.4020595633567008,3,1.0,16,1.0495867768595062,0.618,0.8,121.52,2020-07-06 04:00:00,121.52,120.17808199026015,124.20383601947968,2020-07-22 12:00:00,124.20383601947968,TP,76,1.3419180097398424,2.0,1.990684974857434,121.52,120.91860315439236,120.77659897435035,120.14989997441428,0.14008317989757896,64.61402966770069,11.874526496203465,3.2349740129658624,1.163004866581861,121.46,121.46,True,True,0.8638438826400957,4.761904761904762,0.9814814814814722,0.9814814814814722,3.1285626620356495
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-07-06 00:00:00,long,rebreak,10340,10343,10346,121.46,120.25,4.206178690070103,3,1.4020595633567008,3,1.0,16,1.0495867768595062,0.618,0.8,121.52,2020-07-06 04:00:00,121.52,120.17808199026015,124.20383601947968,2020-07-22 12:00:00,124.20383601947968,TP,76,1.3419180097398424,2.0,1.990684974857434,121.52,120.91860315439236,120.77659897435035,120.14989997441428,0.14008317989757896,64.61402966770069,11.874526496203465,3.2349740129658624,1.163004866581861,121.46,121.46,True,True,0.8638438826400957,4.761904761904762,0.9814814814814722,0.9814814814814722,3.1285626620356495
GBPJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-07-16 12:00:00,long,rebreak,11972,11978,11983,135.44,133.96,3.948083008558404,6,0.658013834759734,5,0.8333333333333334,12,0.7499999999999952,0.618,0.8,135.07,2020-07-16 16:00:00,135.06,133.86628363203158,137.47743273593682,2020-07-31 08:00:00,137.47743273593682,TP,66,1.1937163679684204,2.025131598095643,2.0083771993652144,135.07,134.6602809470092,134.59892997441924,134.16127375737446,-0.20472913689486053,57.909259632009196,15.411983270660716,2.8442739120734375,0.9023559555544804,135.44,135.89,False,False,1.0333376282165667,18.253968253968253,0.8918918918918763,0.9189189189189169,2.9343860198744944
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-07-16 12:00:00,long,rebreak,11972,11978,11983,135.44,133.96,3.948083008558404,6,0.658013834759734,5,0.8333333333333334,12,0.7499999999999952,0.618,0.8,135.07,2020-07-16 16:00:00,135.06,133.86628363203158,137.47743273593682,2020-07-31 08:00:00,137.47743273593682,TP,66,1.1937163679684204,2.025131598095643,2.0083771993652144,135.07,134.6602809470092,134.59892997441924,134.16127375737446,-0.20472913689486053,57.909259632009196,15.411983270660716,2.8442739120734375,0.9023559555544804,135.44,135.89,False,False,1.0333376282165667,18.253968253968253,0.8918918918918763,0.9189189189189169,2.9343860198744944
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-07-19 20:00:00,long,stagnation,10492,10496,10497,75.007,74.243,3.8003523860424857,4,0.9500880965106214,1,0.25,23,0.9960732984293192,0.618,0.8,75.004,2020-07-20 00:00:00,75.005,74.19274150273498,76.62651699453006,2020-07-22 08:00:00,76.62651699453006,TP,14,0.8122584972650202,1.9963065945015372,1.980917404924478,75.004,74.84975121551038,74.73016847251074,73.90903815635383,0.38955858801059773,58.268298159720274,23.38081875583787,1.5540328543361148,0.8340125360754366,75.275,75.275,False,False,0.8326853846473735,0.7936507936507936,0.9523809523809943,0.99523809523814,1.2535193734066443
SILVER,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-07-20 08:00:00,long,stagnation+rebreak,10431,10439,10442,19.472,18.917,3.504971439472599,8,0.4381214299340749,3,0.375,9,1.0864864864864834,0.618,0.8,19.52,2020-07-20 12:00:00,19.523,18.877413372149796,20.805173255700407,2020-07-21 12:00:00,20.805173255700407,TP,6,0.6455866278502036,1.9860591908014418,1.9318449328070502,19.52,19.25611027574244,19.016854343717572,18.153216861009465,0.5335249892088343,63.964426387354045,22.964545510822692,3.2905809427713284,0.9685712635522169,19.472,19.472,True,True,0.9316714760455866,13.095238095238097,0.724489795918359,0.7704081632652992,2.0524607528443335
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-07-20 08:00:00,long,stagnation+rebreak,10431,10439,10442,19.472,18.917,3.504971439472599,8,0.4381214299340749,3,0.375,9,1.0864864864864834,0.618,0.8,19.52,2020-07-20 12:00:00,19.523,18.877413372149796,20.805173255700407,2020-07-21 12:00:00,20.805173255700407,TP,6,0.6455866278502036,1.9860591908014418,1.9318449328070502,19.52,19.25611027574244,19.016854343717572,18.153216861009465,0.5335249892088343,63.964426387354045,22.964545510822692,3.2905809427713284,0.9685712635522169,19.472,19.472,True,True,0.9316714760455866,13.095238095238097,0.724489795918359,0.7704081632652992,2.0524607528443335
CHFJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-07-21 04:00:00,long,stagnation+rebreak,10503,10513,10520,114.319,113.021,5.2399676085921545,10,0.5239967608592155,7,0.7,19,1.0701078582434467,0.618,0.8,114.41,2020-07-21 08:00:00,114.412,112.95907213627277,117.31185572745446,2020-08-12 12:00:00,117.31185572745446,TP,100,1.4529278637272398,1.995870407506236,1.9821050991937479,114.41,114.01057983794475,113.87763525304257,113.30424449350566,1.3918358207232213,64.77659756709886,15.95506928926026,6.090335815660564,0.8482924548794094,114.386,114.625,True,False,1.0327455941242216,28.968253968253972,0.6390728476821279,0.7649006622516565,2.0951796524339588
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-07-21 04:00:00,long,stagnation+rebreak,10503,10513,10520,114.319,113.021,5.2399676085921545,10,0.5239967608592155,7,0.7,19,1.0701078582434467,0.618,0.8,114.41,2020-07-21 08:00:00,114.412,112.95907213627277,117.31185572745446,2020-08-12 12:00:00,117.31185572745446,TP,100,1.4529278637272398,1.995870407506236,1.9821050991937479,114.41,114.01057983794475,113.87763525304257,113.30424449350566,1.3918358207232213,64.77659756709886,15.95506928926026,6.090335815660564,0.8482924548794094,114.386,114.625,True,False,1.0327455941242216,28.968253968253972,0.6390728476821279,0.7649006622516565,2.0951796524339588
EURJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-07-31 12:00:00,long,rebreak,10436,10448,10455,124.25,122.83,3.9537835387569262,12,0.3294819615630772,7,0.5833333333333334,31,1.5281690140845063,0.618,0.8,125.0,2020-07-31 16:00:00,125.02,122.74021258586362,129.51957482827277,2020-09-10 16:00:00,125.36,max_hold,180,2.279787414136379,0.1491367124371993,0.14365374506818968,125.0,123.87808875791382,123.50367717531232,122.05994391289674,1.1405721312947725,73.99424328130691,17.365427551139838,5.434314800027688,1.1786279061315597,124.29,124.29,True,True,1.1750092593188721,62.301587301587304,0.8181818181818247,0.8282828282828256,3.703191624328661
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-07-31 12:00:00,long,rebreak,10436,10448,10455,124.25,122.83,3.9537835387569262,12,0.3294819615630772,7,0.5833333333333334,31,1.5281690140845063,0.618,0.8,125.0,2020-07-31 16:00:00,125.02,122.74021258586362,129.51957482827277,2020-09-10 16:00:00,125.36,max_hold,180,2.279787414136379,0.1491367124371993,0.14365374506818968,125.0,123.87808875791382,123.50367717531232,122.05994391289674,1.1405721312947725,73.99424328130691,17.365427551139838,5.434314800027688,1.1786279061315597,124.29,124.29,True,True,1.1750092593188721,62.301587301587304,0.8181818181818247,0.8282828282828256,3.703191624328661
SILVER,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-08-04 12:00:00,long,stagnation+rebreak,10493,10498,10505,24.942,22.892,4.095994843998645,5,0.8191989687997291,7,1.4,19,1.2190243902439015,0.618,0.8,25.391,2020-08-04 16:00:00,25.39,22.766877772184966,30.639244455630063,2020-09-14 16:00:00,27.153,max_hold,180,2.623122227815035,0.6720998287100456,0.6587569506585131,25.391,24.27491332506504,23.61692674964621,20.80661457809829,0.6262299020179964,70.5709278348642,17.907640607665368,3.774559394704929,1.1544563859955819,24.941,26.187,True,False,0.8170021728270431,81.34920634920636,0.9595278246205718,0.9620573355817861,2.6354230240166867
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-08-04 12:00:00,long,stagnation+rebreak,10493,10498,10505,24.942,22.892,4.095994843998645,5,0.8191989687997291,7,1.4,19,1.2190243902439015,0.618,0.8,25.391,2020-08-04 16:00:00,25.39,22.766877772184966,30.639244455630063,2020-09-14 16:00:00,27.153,max_hold,180,2.623122227815035,0.6720998287100456,0.6587569506585131,25.391,24.27491332506504,23.61692674964621,20.80661457809829,0.6262299020179964,70.5709278348642,17.907640607665368,3.774559394704929,1.1544563859955819,24.941,26.187,True,False,0.8170021728270431,81.34920634920636,0.9595278246205718,0.9620573355817861,2.6354230240166867
GBPJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-08-13 08:00:00,long,rebreak,12082,12089,12099,139.2,137.86,3.7870041599222684,7,0.5410005942746098,10,1.4285714285714286,24,1.6268656716418053,0.618,0.8,140.04,2020-08-13 12:00:00,140.04,137.77153957433023,144.5769208513395,2020-09-08 16:00:00,137.77153957433023,SL,113,2.2684604256697583,-1.0,-1.0088165523073107,140.04,139.1003941802976,138.54390011314064,136.5854659011382,1.3787408790399125,73.0431058784559,37.84760229703325,4.963823665245895,1.0864241719558902,139.57,139.57,True,True,0.9443405677917908,18.253968253968253,0.8115942028985567,0.8260869565217319,2.9956898578490208
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-08-13 08:00:00,long,rebreak,12082,12089,12099,139.2,137.86,3.7870041599222684,7,0.5410005942746098,10,1.4285714285714286,24,1.6268656716418053,0.618,0.8,140.04,2020-08-13 12:00:00,140.04,137.77153957433023,144.5769208513395,2020-09-08 16:00:00,137.77153957433023,SL,113,2.2684604256697583,-1.0,-1.0088165523073107,140.04,139.1003941802976,138.54390011314064,136.5854659011382,1.3787408790399125,73.0431058784559,37.84760229703325,4.963823665245895,1.0864241719558902,139.57,139.57,True,True,0.9443405677917908,18.253968253968253,0.8115942028985567,0.8260869565217319,2.9956898578490208
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-08-17 04:00:00,long,stagnation,10602,10614,10626,116.518,115.466,4.113320019092698,12,0.3427766682577248,12,1.0,36,1.860266159695813,0.618,0.8,117.423,2020-08-17 08:00:00,117.423,115.40206138137094,121.46487723725812,2020-09-08 12:00:00,115.40206138137094,SL,100,2.02093861862906,-1.0,-1.009896391615089,117.423,117.08771352602024,116.5773351963933,115.13910390911394,1.221093399560103,64.88492937521893,30.3532710523843,3.5758440343146405,0.7090672848972276,117.638,117.638,False,False,0.8442236657738601,39.285714285714285,0.8396226415094268,0.9308176100629197,1.4936200069328542
USDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-08-27 16:00:00,long,rebreak,10642,10663,10690,107.049,105.101,7.1351048167340245,21,0.3397668960349535,27,1.2857142857142858,41,0.7756673511293583,0.618,0.8,106.612,2020-08-27 20:00:00,106.614,105.03274592209804,109.7705081558039,2020-09-16 08:00:00,105.03274592209804,SL,84,1.58125407790196,-1.0,-1.0063240943626588,106.612,106.15830158616912,106.07646567428462,106.24898474757002,0.22049329864188086,66.16351868853964,20.424769665767734,3.2973390287748643,0.9693258928508007,106.577,106.654,True,False,1.1806117904015503,80.95238095238095,0.6277602523659382,0.7192429022082001,4.0254005100567705
USDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-08-27 16:00:00,long,rebreak,10642,10663,10690,107.049,105.101,7.1351048167340245,21,0.3397668960349535,27,1.2857142857142858,41,0.7756673511293583,0.618,0.8,106.612,2020-08-27 20:00:00,106.614,105.03274592209804,109.7705081558039,2020-09-16 08:00:00,105.03274592209804,SL,84,1.58125407790196,-1.0,-1.0063240943626588,106.612,106.15830158616912,106.07646567428462,106.24898474757002,0.22049329864188086,66.16351868853964,20.424769665767734,3.2973390287748643,0.9693258928508007,106.577,106.654,True,False,1.1806117904015503,80.95238095238095,0.6277602523659382,0.7192429022082001,4.0254005100567705
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-10-08 04:00:00,long,stagnation,10851,10855,10860,76.052,74.929,4.238358538394798,4,1.0595896345986995,5,1.25,25,0.906500445235972,0.618,0.8,75.947,2020-10-08 08:00:00,75.95,74.86275973328902,78.11548053342196,2020-10-15 04:00:00,74.86275973328902,SL,30,1.0872402667109782,-1.0,-1.0114969987616467,75.947,75.609127373621,75.51145021450706,75.86425981137454,-0.12746225764441554,61.16916285081347,16.027361587045462,4.02172399606264,0.770317121023805,76.164,76.164,False,False,0.9019594622360667,40.07936507936508,0.7746913580247107,0.9012345679012449,1.7210075632306616
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-10-08 04:00:00,long,stagnation,12330,12335,12337,136.98,135.03,4.112164974582115,5,0.8224329949164231,2,0.4,24,1.1641025641025762,0.618,0.8,137.3,2020-10-08 08:00:00,137.29,134.91144930881583,142.07710138236837,2020-10-28 08:00:00,134.91144930881583,SL,84,2.3785506911841594,-1.0,-1.0084084817170849,137.3,136.7053293249054,136.26437417907906,136.63464622412948,0.23587317917817735,61.22935527659782,11.696762032108326,3.306480083010708,0.8125115603546422,137.41,137.41,False,False,0.8850398115775857,51.98412698412699,0.7631578947369051,0.7894736842105656,2.8257954184308107
AUDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-10-08 20:00:00,long,stagnation+rebreak,10867,10872,10879,76.164,74.939,5.0864762187113355,5,1.017295243742267,7,1.4,12,0.9265306122448956,0.618,0.8,76.074,2020-10-09 00:00:00,76.073,74.87879132373146,78.46441735253707,2020-10-15 04:00:00,74.87879132373146,SL,26,1.1942086762685307,-1.0,-1.0104671823680318,76.074,75.72067456696368,75.57513324290595,75.8672133105368,0.8072257050939395,63.34147473526072,15.770958837723127,4.762329955295839,0.8396881492903363,76.164,76.164,False,False,0.8292034257377779,26.190476190476193,0.6206896551724282,0.985221674876847,1.7522391545274723
