family,signal_i,signal_time,direction,lookback,pre_bars,move_atr,trigger_atr,wick_ratio,close_location,range_atr,body_ratio,h4_align,h4_oppose,h4_context,entry_hour,stop,entry_i,entry_time,entry,target,exit_i,exit_time,exit,exit_reason,bars_held,risk,rr,max_hold,r_after_cost,sample,year
breakout,25276,2018-01-24 14:00:00,long,24,12,3.4255134342690714,1.48732580277639,0.24155405405405572,0.7584459459459443,3.0679333632182777,0.618243243243244,True,False,H4順,15,115.20840724520959,25277,2018-01-24 15:00:00,115.691,116.41488913218564,25280,2018-01-24 18:00:00,115.20840724520959,SL,3,0.4825927547904172,1.5,24,-1.0414428103229523,IS_2014_2024,2018
breakout,25299,2018-01-25 13:00:00,long,24,12,1.8542336091920584,0.18006993055142034,0.3175000000000194,0.6824999999999807,1.9467019519076993,0.5724999999999899,True,False,H4順,14,115.59590485447883,25300,2018-01-25 14:00:00,115.91,116.38114271828175,25301,2018-01-25 15:00:00,116.38114271828175,TP,1,0.3140951455211649,1.5,24,1.4363250267150167,IS_2014_2024,2018
breakout,25396,2018-01-31 14:00:00,long,24,12,2.3447813835607625,0.8973195271941153,0.03896103896103992,0.96103896103896,2.056357249819797,0.48831168831168803,True,False,H4順,15,116.52455514453689,25397,2018-01-31 15:00:00,116.934,117.54816728319466,25414,2018-02-01 08:00:00,117.54816728319466,TP,17,0.40944485546310716,1.5,24,1.4511533733220583,IS_2014_2024,2018
breakout,25415,2018-02-01 09:00:00,long,24,12,2.6338806323853197,0.30639019601217576,0.24242424242420588,0.7575757575757941,0.886918988456222,0.7272727272727899,True,False,H4順,10,117.54979254314146,25416,2018-02-01 10:00:00,117.713,117.9578111852878,25416,2018-02-01 10:00:00,117.54979254314146,SL,0,0.16320745685852955,1.5,24,-1.12254342041091,IS_2014_2024,2018
breakout,25421,2018-02-01 15:00:00,long,24,12,2.1754972943273074,0.2897496396375143,0.2924901185770673,0.7075098814229327,2.403497010763367,0.4011857707509938,True,False,H4順,16,117.43989468447566,25422,2018-02-01 16:00:00,117.841,118.44265797328649,25437,2018-02-02 07:00:00,118.44265797328649,TP,15,0.40110531552433315,1.5,24,1.4501377837043299,IS_2014_2024,2018
breakout,26548,2018-04-09 13:00:00,long,24,12,3.173904872447303,0.2832546682504581,0.23611111111112665,0.7638888888888734,1.5687950856947417,0.6712962962962966,True,False,H4順,14,111.6434629428063,26549,2018-04-09 14:00:00,111.836,112.12480558579055,26553,2018-04-09 18:00:00,111.6434629428063,SL,4,0.19253705719370373,1.5,24,-1.1038761072362764,IS_2014_2024,2018
breakout,26561,2018-04-10 02:00:00,long,24,12,1.597644728525743,0.32366078552028194,0.040752351097194744,0.9592476489028052,2.196761501722921,0.7523510971786612,True,False,H4順,3,111.66095724777134,26562,2018-04-10 03:00:00,111.996,112.49856412834299,26586,2018-04-11 03:00:00,111.917,TIME,24,0.3350427522286594,1.5,24,-0.2954846787207574,IS_2014_2024,2018
breakout,27214,2018-05-17 07:00:00,long,24,12,2.797901594163775,0.75387904064964,0.0,1.0,1.818636036206415,0.6495726495726688,True,False,H4順,8,110.27826642875854,27215,2018-05-17 08:00:00,110.538,110.92760035686217,27238,2018-05-18 07:00:00,110.92760035686217,TP,23,0.2597335712414548,1.5,24,1.4229980171434025,IS_2014_2024,2018
breakout,27239,2018-05-18 08:00:00,long,24,12,4.131829841077446,0.873175369465238,0.3891402714931996,0.6108597285068004,1.989399553111382,0.5475113122172277,True,False,H4順,9,110.8677822409124,27240,2018-05-18 09:00:00,111.025,111.26082663863141,27244,2018-05-18 13:00:00,110.8677822409124,SL,4,0.15721775908760094,1.5,24,-1.1272120917896198,IS_2014_2024,2018
breakout,27258,2018-05-21 03:00:00,long,24,12,1.5502250041401862,0.20992630264396084,0.06293706293706502,0.937062937062935,1.1545946645419567,0.937062937062935,True,False,H4順,4,111.0602294022497,27259,2018-05-21 04:00:00,111.221,111.46215589662546,27261,2018-05-21 06:00:00,111.46215589662546,TP,2,0.16077059775030023,1.5,24,1.375599143874143,IS_2014_2024,2018
breakout,27286,2018-05-22 07:00:00,long,24,12,2.5545265816988705,1.136240530030114,0.0,1.0,3.1427929554023284,0.9307692307692282,True,False,H4順,8,111.23118131130276,27287,2018-05-22 08:00:00,111.646,112.26822803304586,27304,2018-05-23 01:00:00,111.23118131130276,SL,17,0.41481868869723826,1.5,24,-1.0482138354538013,IS_2014_2024,2018
breakout,27480,2018-06-01 09:00:00,long,24,12,2.9486461706425415,0.9878461076732218,0.04379562043790813,0.9562043795620919,1.360149917097653,0.8430656934307298,True,False,H4順,10,110.6307103236113,27481,2018-06-01 10:00:00,110.933,111.38643451458307,27484,2018-06-01 13:00:00,110.6307103236113,SL,3,0.3022896763887104,1.5,24,-1.0661617036973916,IS_2014_2024,2018
breakout,27503,2018-06-04 08:00:00,long,24,12,2.0445109899088734,0.17086691270129237,0.0065573770491652045,0.9934426229508347,1.7970485646172223,0.642622950819681,True,False,H4順,9,110.85105545270115,27504,2018-06-04 09:00:00,111.185,111.68591682094828,27509,2018-06-04 14:00:00,110.85105545270115,SL,5,0.3339445472988558,1.5,24,-1.059890182851561,IS_2014_2024,2018
breakout,27536,2018-06-05 17:00:00,long,24,12,2.048362430748953,0.2068379001732902,0.2514970059880311,0.748502994011969,1.1142557848048078,0.7065868263472687,True,False,H4順,18,111.29102483589901,27537,2018-06-05 18:00:00,111.446,111.67846274615148,27543,2018-06-06 00:00:00,111.67846274615148,TP,6,0.1549751641009891,1.5,24,1.3709470635760883,IS_2014_2024,2018
