extra_groups,bb_lo,bb_hi,slope_min,macd_hist_pos,body_min,close_min,adx_mode,rsi_mode,width_mode,trigger_mode,positive_symbols,positive_years,positive_windows,worst_window_total_r,all_trades,all_win_rate,all_total_r,all_avg_r,all_median_r,all_pf,all_max_dd_r,all_max_losing_streak,train_trades,train_win_rate,train_total_r,train_avg_r,train_median_r,train_pf,train_max_dd_r,train_max_losing_streak,test_trades,test_win_rate,test_total_r,test_avg_r,test_median_r,test_pf,test_max_dd_r,test_max_losing_streak,score
width,0.75,1.05,-0.02,False,,,none,none,bb_width_2_5_7,all,6,9,5,1.8427133625813454,153,50.326797385620914,61.591614796422306,0.40255957383282553,0.1139725999162388,1.8882071265747786,8.667754481523545,6,89,44.9438202247191,21.759656095712803,0.24449051792935733,-0.2883405508644905,1.4914157385505262,8.667754481523545,6,64,57.8125,39.83195870070951,0.622374354698586,0.8640095960428269,2.589195650645627,5.2679538315405186,4,116.2242408487484
rsi,0.75,1.0,0.0,True,,,none,rsi_le_72,none,all,7,10,5,4.911466714878653,95,53.68421052631579,51.982795412404634,0.5471873201305751,0.6012177115712597,2.354354959913941,4.392706244445439,5,55,45.45454545454545,19.072951425577777,0.34678093501050505,-0.2799700689991615,1.7171937746155201,4.392706244445439,5,40,65.0,32.90984398682686,0.8227460996706715,1.9758483507859412,3.7917859033940604,3.029411684683882,3,116.20162184849396
,0.75,1.0,0.0,False,,,none,none,none,all,7,9,5,4.911466714878653,106,53.77358490566038,56.878662102732186,0.5365911519125678,0.5664433750791378,2.3307392939262366,6.738489869240111,8,63,46.03174603174603,23.656638096349532,0.37550219200554813,-0.2799700689991615,1.7900190899135529,6.738489869240111,8,43,65.11627906976744,33.222024006382654,0.7726052094507594,0.8830285519156242,3.59592394407017,4.039079116435628,4,116.13490157071122
adx,0.7,1.05,0.0,True,,,adx_le_35,none,none,all,7,8,5,0.27269619743380935,123,52.03252032520326,56.928239759420656,0.4628312175562655,0.1853333594102788,2.062644298983473,7.436667715076839,8,69,43.47826086956522,16.137794462036737,0.2338810791599527,-0.4518742602335683,1.4517562599173952,7.436667715076839,8,54,62.96296296296296,40.79044529738392,0.7553786166182207,1.6909715727644605,3.28519234981131,5.220918326968093,3,116.12257401528935
close,0.8,1.2,-0.02,True,,0.75,none,none,none,all,7,9,5,3.60556222919093,171,51.461988304093566,60.45435577606878,0.3535342443044958,0.1139725999162388,1.7944551224296517,7.339070957838892,7,107,46.728971962616825,22.59736891565194,0.21119036369768168,-0.2799700689991615,1.438346848928754,7.092348507129918,7,64,59.375,37.856986860416846,0.5915154196940132,0.7946600832408586,2.542411470871962,5.258820426577373,5,116.0382770957502
width,0.7,1.05,-0.02,True,,,none,none,bb_width_ge_2_5,all,6,8,5,4.886986856309941,157,50.318471337579616,62.3602897235231,0.39719929760205797,0.1139725999162388,1.8836820841862487,7.611886041972982,5,91,46.15384615384615,24.699985093159192,0.271428407617134,-0.2799700689991615,1.5666261927995584,7.611886041972982,5,66,56.060606060606055,37.660304630363925,0.5706106762176352,0.7231041758706447,2.3959961209682072,6.271252017698679,5,116.01969455663883
width,0.75,1.05,0.0,True,,,none,none,bb_width_3_7,all,7,9,5,1.5819185352134864,111,52.25225225225225,54.80453980858065,0.49373459287009597,0.1853333594102788,2.1708280028669096,6.721549420767431,8,63,42.857142857142854,15.609080561967826,0.24776318352329882,-0.3362688400562753,1.4896793943479274,6.721549420767431,8,48,64.58333333333334,39.19545924661283,0.8165720676377672,1.853840526692152,3.624888449979186,3.035501519446427,3,115.98445875844119
close,0.75,1.15,0.0,True,,0.75,none,none,none,all,7,9,5,0.9917861931541458,134,52.98507462686567,54.69008298009938,0.408134947612682,0.1221444732938852,1.9376615672100908,5.532648578627621,5,78,44.871794871794876,14.724491229096193,0.18877552857815633,-0.3940715501449218,1.3696034412245623,5.532648578627621,5,56,64.28571428571429,39.96559175100319,0.7136712812679141,0.9131769375582655,3.1617727060127456,4.235750423339031,3,115.96853526520663
width,0.8,1.05,-0.02,True,,,none,none,bb_width_3_7,all,7,10,5,3.9130363041962313,129,51.162790697674424,55.97737842068375,0.433933166051812,0.1211936612468755,1.9985609228271217,5.5974827121377855,5,76,46.05263157894737,21.79439286988906,0.28676832723538237,-0.2119446889996599,1.6041468385987192,5.5974827121377855,5,53,58.490566037735846,34.18298555079469,0.6449619915244281,0.8830285519156242,2.7105700344243613,5.049294690606882,4,115.95139389464306
rsi,0.75,1.05,0.0,False,,,none,rsi_55_72,none,all,7,9,5,1.2169132535457905,123,52.03252032520326,57.88748137297425,0.47062992986157925,0.1853333594102788,2.0797697576020906,8.696173966042048,9,70,44.285714285714285,18.573739248727975,0.26533913212468535,-0.3940715501449218,1.519415456383057,8.696173966042048,9,53,62.264150943396224,39.313742124246275,0.7417687193254014,1.648857047281676,3.202201050641315,6.956130874239245,5,115.94794562420951
close,0.7,1.1,-0.02,True,,0.75,none,none,none,all,7,9,5,2.7443286079050955,154,50.649350649350644,58.867933073215866,0.3822593056702329,0.11758313058155714,1.8412826034543377,6.306242780659676,7,90,45.55555555555556,22.063229449427006,0.24514699388252228,-0.31230469546038286,1.496522724089613,6.306242780659676,7,64,57.8125,36.80470362378886,0.575073494121701,0.7946600832408586,2.4411435528463254,4.922940418947871,5,115.87565224530199
adx,0.75,1.05,0.0,False,,,adx_le_35,none,none,all,7,9,4,-0.7957884807613802,129,52.71317829457365,62.32345666820029,0.4831275710713201,0.3734858996704182,2.1203504317358464,9.724675934966513,10,74,44.5945945945946,20.74495940711975,0.280337289285402,-0.3940715501449218,1.5491496221148051,9.724675934966513,10,55,63.63636363636363,41.578497261080535,0.7559726774741915,1.648857047281676,3.3290637167802832,5.223044775992,3,115.68955915721978
close,0.8,1.05,-0.02,True,,0.75,none,none,none,all,7,9,5,3.68392290983476,131,51.908396946564885,57.761890929191395,0.4409304651083313,0.1853333594102788,2.017196704660366,5.320005225440163,6,78,47.43589743589743,25.541260275633654,0.3274520548158161,-0.20688175651443344,1.7034606524533764,5.2598154863016235,6,53,58.490566037735846,32.22063065355774,0.6079364274256177,0.8449906401700296,2.5734762581587716,5.320005225440143,5,115.63592641340492
width,0.7,1.05,0.0,True,,,none,none,bb_width_ge_2_5,all,7,8,5,1.672930674634763,125,52.0,57.59715956047868,0.46077727648382943,0.1853333594102788,2.0704814780343956,7.72500826594133,9,70,44.285714285714285,17.81229366046281,0.2544613380066116,-0.31230469546038286,1.509658990619476,7.72500826594133,9,55,61.81818181818181,39.78486590001587,0.7233611981821068,1.648857047281676,3.109990096298233,5.220918326968093,3,115.50068740960644
,0.7,1.05,0.0,True,,,none,none,none,all,7,8,5,1.972907324782681,128,51.5625,57.851988045079636,0.45196865660218466,0.15326351032857716,2.0354193707168537,7.725008265941329,9,73,43.83561643835616,18.067122145063756,0.24749482390498295,-0.3362688400562753,1.488069407848538,7.725008265941329,9,55,61.81818181818181,39.78486590001587,0.7233611981821068,1.648857047281676,3.109990096298233,5.220918326968093,3,115.46577444929794
close,0.75,1.1,-0.02,False,,0.75,none,none,none,all,7,8,5,1.6317539238203227,159,50.314465408805034,59.46244069202448,0.3739776144152483,0.1139725999162388,1.8142253158162662,6.585338738340331,7,94,44.680851063829785,21.863087492071518,0.232586037149697,-0.3719496820398983,1.4603201330860645,6.585338738340331,7,65,58.46153846153847,37.59935319995296,0.578451587691584,0.7901784127205201,2.472517053881076,4.922940418947871,5,115.30839679074965
width,0.5,1.05,-0.02,True,,,none,none,bb_width_2_5_7,all,6,9,5,4.004048443617508,153,50.326797385620914,60.588333949709465,0.39600218267783965,0.1139725999162388,1.8732317307726858,7.706675816538258,5,87,45.97701149425287,22.918920252853777,0.2634358649753308,-0.2799700689991615,1.5421536235160185,7.706675816538258,5,66,56.060606060606055,37.66941369685569,0.5707486923766014,0.7592882312107437,2.3894933975323265,5.26582738251661,4,115.30826464861713
width,0.55,1.05,-0.02,True,,,none,none,bb_width_2_5_7,all,6,9,5,4.004048443617508,153,50.326797385620914,60.588333949709465,0.39600218267783965,0.1139725999162388,1.8732317307726858,7.706675816538258,5,87,45.97701149425287,22.918920252853777,0.2634358649753308,-0.2799700689991615,1.5421536235160185,7.706675816538258,5,66,56.060606060606055,37.66941369685569,0.5707486923766014,0.7592882312107437,2.3894933975323265,5.26582738251661,4,115.30826464861713
width,0.6,1.05,-0.02,True,,,none,none,bb_width_2_5_7,all,6,9,5,4.004048443617508,153,50.326797385620914,60.588333949709465,0.39600218267783965,0.1139725999162388,1.8732317307726858,7.706675816538258,5,87,45.97701149425287,22.918920252853777,0.2634358649753308,-0.2799700689991615,1.5421536235160185,7.706675816538258,5,66,56.060606060606055,37.66941369685569,0.5707486923766014,0.7592882312107437,2.3894933975323265,5.26582738251661,4,115.30826464861713
close,0.75,1.05,0.0,False,,0.75,none,none,none,all,7,8,5,1.915118202171303,115,53.91304347826087,57.26535210471443,0.4979595835192559,0.5316690385870159,2.1883138842349177,6.676564129599403,8,66,46.96969696969697,22.253561844816257,0.337175179466913,-0.28415530993182603,1.7011879284149674,6.676564129599403,8,49,63.26530612244898,35.01179025989817,0.7145263318346565,0.8830285519156242,3.1279258755479606,3.208213292557055,3,115.27459181313027
width,0.8,1.05,0.0,False,,,none,none,bb_width_le_7,all,7,9,5,1.9078814917613884,121,52.066115702479344,58.819740282301105,0.48611355605207524,0.1853333594102788,2.1313714516847546,8.780876705491893,10,73,45.20547945205479,22.611400219972552,0.3097452084927747,-0.2883405508644905,1.6272564664654103,8.780876705491893,10,48,62.5,36.20834006232855,0.7543404179651781,1.6909715727644605,3.271300908569929,4.217620140809932,3,115.22255393185482
rsi,0.7,1.0,0.0,False,,,none,rsi_le_72,none,all,7,9,5,5.0182997073070394,106,53.77358490566038,55.56517071862644,0.5241997237606268,0.6956980621458899,2.278306560967018,6.13620009709885,6,63,47.61904761904761,23.88235673355865,0.379085027516804,-0.1439193090001583,1.805136566080762,5.446690473201722,6,43,62.7906976744186,31.6828139850678,0.7368096275597162,0.8830285519156242,3.294973725629427,5.046620099163467,5,115.15347226472755
close,0.75,1.2,0.0,True,,0.75,none,none,none,all,7,8,5,1.9133618234394818,145,53.103448275862064,57.979655401767104,0.39985969242598,0.1230952853408949,1.9290337327114702,7.365697361970319,6,88,46.590909090909086,19.037133654002258,0.21633106425002566,-0.28415530993182603,1.443775977532582,6.538339245406565,6,57,63.1578947368421,38.94252174776485,0.6832021359256991,0.8830285519156242,2.9959790513344813,5.2588204265773735,3,115.11961388247892
width,0.75,1.0,-0.02,True,,,none,none,bb_width_2_5_7,all,6,10,5,4.919664486703467,118,52.54237288135594,56.53773228347655,0.47913332443624196,0.41752809180778805,2.1528539767584207,4.567924571341582,5,71,47.88732394366197,24.83669059352686,0.3498125435708008,-0.1337934440297054,1.7748541062343066,4.567924571341582,5,47,59.57446808510638,31.701041689949697,0.674490248722334,0.8830285519156242,2.8660666650346798,4.019691521361434,4,114.99734751898359
,0.7,1.0,0.0,False,,,none,none,none,all,7,9,5,4.951435647543427,110,53.63636363636364,56.79960105640727,0.5163600096037024,0.5664433750791378,2.268992685627253,6.738489869240111,8,66,46.96969696969697,24.585118032752458,0.3725017883750372,-0.2119446889996599,1.7942394135917823,6.738489869240111,8,44,63.63636363636363,32.21448302365481,0.7321473414467001,0.8640095960428269,3.3334856606760717,5.046620099163467,5,114.95304186838892
width,0.75,1.0,-0.02,True,,,none,none,bb_width_le_7,all,6,10,5,6.23348195747513,121,52.066115702479344,56.80058797060354,0.46942634686449203,0.3734858996704182,2.111522637947861,4.567924571341582,5,74,47.2972972972973,25.099546280653843,0.3391830578466736,-0.13885637651493185,1.7357670613286036,4.567924571341582,5,47,59.57446808510638,31.701041689949697,0.674490248722334,0.8830285519156242,2.8660666650346798,4.019691521361434,4,114.94270831024538
adx,0.75,1.0,0.0,False,,,adx_le_35,none,none,all,7,9,5,3.2512245201945555,102,53.92156862745098,54.94933441970515,0.5387189648990701,0.5664433750791378,2.325774313665548,6.662123008627047,7,59,45.76271186440678,21.72731041332251,0.36825949853089,-0.2799700689991615,1.7583912603069463,6.662123008627047,7,43,65.11627906976744,33.222024006382654,0.7726052094507594,0.8830285519156242,3.59592394407017,4.039079116435628,4,114.93107122013373
close,0.5,1.2,-0.02,True,,0.75,none,none,none,all,7,9,5,3.6825816475647306,185,50.810810810810814,61.184510590153636,0.33072708427110076,0.0868130908181014,1.7259287991688261,8.373238344698159,7,113,46.902654867256636,23.74892821327213,0.21016750631214273,-0.2799700689991615,1.4343972419420015,7.523465641177394,7,72,56.94444444444444,37.43558237688151,0.5199386441233543,0.6374017669113587,2.2641408115455386,6.266361409305211,5,114.86974873748372
close,0.55,1.2,-0.02,True,,0.75,none,none,none,all,7,9,5,3.6825816475647306,185,50.810810810810814,61.184510590153636,0.33072708427110076,0.0868130908181014,1.7259287991688261,8.373238344698159,7,113,46.902654867256636,23.74892821327213,0.21016750631214273,-0.2799700689991615,1.4343972419420015,7.523465641177394,7,72,56.94444444444444,37.43558237688151,0.5199386441233543,0.6374017669113587,2.2641408115455386,6.266361409305211,5,114.86974873748372
close,0.6,1.2,-0.02,True,,0.75,none,none,none,all,7,9,5,3.6825816475647306,185,50.810810810810814,61.184510590153636,0.33072708427110076,0.0868130908181014,1.7259287991688261,8.373238344698159,7,113,46.902654867256636,23.74892821327213,0.21016750631214273,-0.2799700689991615,1.4343972419420015,7.523465641177394,7,72,56.94444444444444,37.43558237688151,0.5199386441233543,0.6374017669113587,2.2641408115455386,6.266361409305211,5,114.86974873748372
rsi,0.5,1.05,0.0,False,,,none,rsi_le_72,none,all,7,9,5,2.107216312019978,135,51.85185185185185,59.58811039599681,0.4413934103407171,0.1853333594102788,1.9967926068210347,9.56574165061601,10,77,45.45454545454545,21.7037173918676,0.28186645963464413,-0.3362688400562753,1.5582403647189782,9.56574165061601,10,58,60.3448275862069,37.88439300412921,0.6531791897263657,0.8640095960428269,2.812559801060337,7.963671856967084,6,114.70413068312884
rsi,0.55,1.05,0.0,False,,,none,rsi_le_72,none,all,7,9,5,2.107216312019978,135,51.85185185185185,59.58811039599681,0.4413934103407171,0.1853333594102788,1.9967926068210347,9.56574165061601,10,77,45.45454545454545,21.7037173918676,0.28186645963464413,-0.3362688400562753,1.5582403647189782,9.56574165061601,10,58,60.3448275862069,37.88439300412921,0.6531791897263657,0.8640095960428269,2.812559801060337,7.963671856967084,6,114.70413068312884
rsi,0.6,1.05,0.0,False,,,none,rsi_le_72,none,all,7,9,5,2.107216312019978,135,51.85185185185185,59.58811039599681,0.4413934103407171,0.1853333594102788,1.9967926068210347,9.56574165061601,10,77,45.45454545454545,21.7037173918676,0.28186645963464413,-0.3362688400562753,1.5582403647189782,9.56574165061601,10,58,60.3448275862069,37.88439300412921,0.6531791897263657,0.8640095960428269,2.812559801060337,7.963671856967084,6,114.70413068312884
close,0.5,1.05,-0.02,True,,0.75,none,none,none,all,7,9,5,3.790755902263147,145,51.03448275862069,58.49204574327625,0.40339341891914654,0.1211936612468755,1.9002314594537455,5.602363240645769,6,84,47.61904761904761,26.692819573253846,0.31777166158635534,-0.20688175651443344,1.6770073761812527,5.602363240645769,6,61,55.73770491803278,31.799226170022404,0.5212987896724984,0.6012177115712597,2.2447446068286894,4.922940418947871,5,114.70212990495301
close,0.55,1.05,-0.02,True,,0.75,none,none,none,all,7,9,5,3.790755902263147,145,51.03448275862069,58.49204574327625,0.40339341891914654,0.1211936612468755,1.9002314594537455,5.602363240645769,6,84,47.61904761904761,26.692819573253846,0.31777166158635534,-0.20688175651443344,1.6770073761812527,5.602363240645769,6,61,55.73770491803278,31.799226170022404,0.5212987896724984,0.6012177115712597,2.2447446068286894,4.922940418947871,5,114.70212990495301
close,0.6,1.05,-0.02,True,,0.75,none,none,none,all,7,9,5,3.790755902263147,145,51.03448275862069,58.49204574327625,0.40339341891914654,0.1211936612468755,1.9002314594537455,5.602363240645769,6,84,47.61904761904761,26.692819573253846,0.31777166158635534,-0.20688175651443344,1.6770073761812527,5.602363240645769,6,61,55.73770491803278,31.799226170022404,0.5212987896724984,0.6012177115712597,2.2447446068286894,4.922940418947871,5,114.70212990495301
adx,0.7,1.05,0.0,False,,,adx_le_35,none,none,all,7,9,4,-0.7957884807613802,133,52.63157894736842,62.24439562187538,0.4680029746005667,0.3734858996704182,2.0797698844470975,9.724675934966513,10,77,45.45454545454545,21.67343934352268,0.28147323822756726,-0.3362688400562753,1.5587893873646452,9.724675934966513,10,56,62.5,40.5709562783527,0.7244813621134412,1.26594279959865,3.1512139919556263,6.2305857587198386,3,114.66089583004084
adx,0.75,1.05,-0.02,True,,,adx_le_35,none,none,all,6,8,5,2.135813945316393,151,50.331125827814574,60.60193814260614,0.4013373386927559,0.1139725999162388,1.8870636028116612,8.735526711113852,5,87,44.827586206896555,20.92292739103719,0.2404934182877838,-0.3362688400562753,1.482553167820792,8.735526711113852,5,64,57.8125,39.67901075156895,0.6199845429932649,0.8640095960428269,2.5897890240763752,5.26371103497084,5,114.55939582491021
close,0.75,1.25,-0.02,False,,0.75,none,none,none,all,7,8,5,1.6669412289898167,197,50.25380710659898,63.12625961574278,0.3204378660697603,0.0010976569048488,1.6908361950774315,10.529948666281577,8,123,45.52845528455284,22.69895220262619,0.18454432685061944,-0.3362688400562753,1.3673229792249784,10.529948666281577,8,74,58.108108108108105,40.4273074131166,0.5463149650421162,0.7672539695161038,2.3666659122789646,7.275723752519305,5,114.46346954316621
,0.75,1.05,-0.02,False,,,none,none,none,all,6,8,5,2.767540394470072,170,49.411764705882355,63.945756089538136,0.3761515064090479,-0.07731198612912896,1.8119306498764032,9.671213326697444,6,102,45.09803921568628,26.498373907849114,0.2597879794887168,-0.31230469546038286,1.5218558945628688,9.671213326697444,6,68,55.88235294117647,37.44738218168902,0.5506967967895444,0.6956980621458899,2.3383399315183446,6.273378466722587,5,114.45532476967256
close,0.7,1.1,0.0,True,,0.75,none,none,none,all,7,8,5,0.9755239002416385,122,52.459016393442624,54.221339585124625,0.44443720971413625,0.2794096295403485,2.0181396071982385,5.324996829816909,6,68,44.11764705882353,16.360019262846343,0.24058851857126975,-0.3940715501449218,1.470511387556445,5.123711897387944,6,54,62.96296296296296,37.86132032227828,0.7011355615236718,0.9131769375582655,3.0482639868635975,4.232924373936873,3,114.37048493234018
,0.75,1.0,0.0,True,,,none,none,none,all,7,9,5,4.911466714878653,99,53.535353535353536,53.217225750185456,0.5375477348503581,0.5316690385870159,2.3413709469763977,5.684505640483827,7,58,44.827586206896555,19.77571272477159,0.3409605642201998,-0.28415530993182603,1.7091714009676986,5.684505640483827,7,41,65.85365853658537,33.44151302541388,0.8156466591564362,1.9745949551370592,3.836888096154149,3.029411684683882,3,114.32663665694916
width,0.65,1.05,-0.02,True,,,none,none,bb_width_2_5_7,all,6,9,5,4.004048443617508,152,50.0,59.914748127458004,0.39417597452275005,0.045933965903121404,1.863523648786526,7.706675816538258,5,87,45.97701149425287,22.918920252853777,0.2634358649753308,-0.2799700689991615,1.5421536235160185,7.706675816538258,5,65,55.38461538461539,36.995827874604224,0.5691665826862188,0.8449906401700296,2.3646471639216373,5.26582738251661,4,114.31045825281238
width,0.8,1.05,-0.02,True,,,none,none,bb_width_2_5_7,all,5,9,5,3.8972154511891213,136,51.470588235294116,59.93294241269294,0.4406834000933304,0.15326351032857716,2.0134769963513115,6.608427196799084,5,80,46.25,22.77600473158586,0.28470005914482327,-0.2119446889996599,1.5970814705087648,6.608427196799084,5,56,58.92857142857143,37.15693768110707,0.6635167443054834,1.26594279959865,2.7701862775671326,4.416756327853706,4,114.2910345376579
rsi,0.75,1.05,0.0,True,,,none,rsi_55_72,none,all,7,9,5,2.285397931740979,114,51.75438596491229,53.39297245449407,0.46835940749556204,0.15326351032857716,2.077835663699876,7.036043440422883,7,63,42.857142857142854,13.859741311216565,0.21999589382883436,-0.4518742602335683,1.423911985519676,6.408165746152375,7,51,62.745098039215684,39.533231143277504,0.7751613949662256,1.9745949551370592,3.3472508210815755,5.9464634424875,4,114.23863390916968
close,0.7,1.15,-0.02,True,,0.75,none,none,none,all,7,9,5,2.867423893245991,169,50.887573964497044,58.43596847789117,0.3457749614076401,0.0868130908181014,1.7582961315977745,7.092348507129918,7,102,46.07843137254902,20.534534408105245,0.20131896478534553,-0.31230469546038286,1.4065174414292598,7.092348507129918,7,67,58.2089552238806,37.901434069785935,0.5656930458177005,0.7443295263116875,2.427608024803058,5.243291406066868,5,114.2332238508073
width,0.8,1.05,0.0,True,,,none,none,bb_width_2_5_7,all,7,8,5,1.566097682206376,110,52.72727272727272,54.8605812919405,0.4987325571994591,0.2794096295403485,2.1965768208663516,6.721549420767431,8,63,44.44444444444444,17.642573797860205,0.28004085393428896,-0.2883405508644905,1.5706628483122644,6.721549420767431,8,47,63.829787234042556,37.218007494080304,0.7918724998740491,1.733086098247245,3.492498631277886,3.207952709058186,3,114.19610914707968
close,0.7,1.05,0.0,False,,0.75,none,none,none,all,7,8,5,2.0219511945996893,119,53.78151260504202,57.18629105838951,0.4805570677175589,0.5316690385870159,2.1389905813158876,6.676564129599403,8,69,47.82608695652174,23.182041781219183,0.33597162001766934,-0.2799700689991615,1.707916759515151,6.676564129599403,8,50,62.0,34.00424927717034,0.6800849855434068,0.8640095960428269,2.947437395616833,4.215754275284892,3,114.17759090602304
