prox_yen,prox_half,ext_atr,swing_len,big_mult,fwd_bars,strict_f1,wick_atr,sweep_lb,revenge_bars,stop_count,stop_long,stop_short,adverse_rate,sweep_down_n,sweep_down_up_edge,sweep_up_n,sweep_up_dn_edge,avg_fwd_up_after_sweep_dn,avg_fwd_dn_after_sweep_up,revenge_after_stop_n,revenge_fwd_up_rate,chain_stop_sweep_up,chain_n,score_edge,symbol
0.35,0.1,0.6,72,1.2,24,False,0.4,32,72,1036,572,464,0.5077220077220077,49,0.5714285714285714,58,0.5172413793103449,127.51020408163258,73.79655172413796,550,0.5218181818181818,0.0,5,0.2857142857142857,GBPJPY
0.35,0.1,0.6,72,1.2,24,False,0.55,12,72,1036,572,464,0.5077220077220077,52,0.5769230769230769,41,0.5853658536585366,122.33846153846133,76.89024390243904,550,0.5218181818181818,0.0,4,0.28846153846153844,GBPJPY
0.35,0.1,0.6,72,1.2,24,False,0.55,20,72,1036,572,464,0.5077220077220077,39,0.5128205128205128,35,0.5714285714285714,126.22307692307662,77.0685714285714,550,0.5218181818181818,0.0,3,0.2564102564102564,GBPJPY
0.35,0.1,0.6,72,1.2,24,False,0.55,32,72,1036,572,464,0.5077220077220077,32,0.5625,28,0.5357142857142857,137.57499999999982,78.54285714285712,550,0.5218181818181818,0.0,3,0.28125,GBPJPY
0.35,0.1,0.6,72,1.2,48,True,0.25,12,72,1589,899,690,0.5116425424795469,148,0.6148648648648649,154,0.4090909090909091,145.35405405405407,103.22077922077925,883,0.5152887882219706,0.21739130434782608,23,0.4161280846063455,GBPJPY
0.35,0.1,0.6,72,1.2,48,True,0.25,20,72,1589,899,690,0.5116425424795469,116,0.5948275862068966,128,0.421875,148.45086206896548,106.67968750000006,883,0.5152887882219706,0.06666666666666667,15,0.3307471264367816,GBPJPY
0.35,0.1,0.6,72,1.2,48,True,0.25,32,72,1589,899,690,0.5116425424795469,86,0.627906976744186,99,0.41414141414141414,157.7302325581396,109.88787878787879,883,0.5152887882219706,0.09090909090909091,11,0.3594080338266385,GBPJPY
0.35,0.1,0.6,72,1.2,48,True,0.4,12,72,1589,899,690,0.5116425424795469,90,0.5888888888888889,94,0.43617021276595747,144.53,106.69042553191498,883,0.5152887882219706,0.18181818181818182,11,0.38535353535353534,GBPJPY
0.35,0.1,0.6,72,1.2,48,True,0.4,20,72,1589,899,690,0.5116425424795469,67,0.5671641791044776,79,0.45569620253164556,155.5283582089551,108.53037974683555,883,0.5152887882219706,0.0,6,0.2835820895522388,GBPJPY
0.35,0.1,0.6,72,1.2,48,True,0.4,32,72,1589,899,690,0.5116425424795469,49,0.5714285714285714,58,0.46551724137931033,165.3163265306123,114.62413793103448,883,0.5152887882219706,0.0,5,0.2857142857142857,GBPJPY
0.35,0.1,0.6,72,1.2,48,True,0.55,12,72,1589,899,690,0.5116425424795469,52,0.6153846153846154,41,0.5609756097560976,155.1826923076923,132.51951219512202,883,0.5152887882219706,0.4,5,0.5076923076923077,GBPJPY
0.35,0.1,0.6,72,1.2,48,True,0.55,20,72,1589,899,690,0.5116425424795469,39,0.5897435897435898,35,0.5714285714285714,159.83589743589735,131.86571428571435,883,0.5152887882219706,0.0,2,0.2948717948717949,GBPJPY
0.35,0.1,0.6,72,1.2,48,True,0.55,32,72,1589,899,690,0.5116425424795469,32,0.625,28,0.6071428571428571,175.05312500000008,141.41071428571428,883,0.5152887882219706,0.0,2,0.3125,GBPJPY
0.35,0.1,0.6,72,1.2,48,False,0.25,12,72,1036,572,464,0.5135135135135135,148,0.6148648648648649,154,0.4090909090909091,145.35405405405407,103.22077922077925,550,0.5181818181818182,0.16666666666666666,18,0.39076576576576577,GBPJPY
0.35,0.1,0.6,72,1.2,48,False,0.25,20,72,1036,572,464,0.5135135135135135,116,0.5948275862068966,128,0.421875,148.45086206896548,106.67968750000006,550,0.5181818181818182,0.08333333333333333,12,0.339080459770115,GBPJPY
0.35,0.1,0.6,72,1.2,48,False,0.25,32,72,1036,572,464,0.5135135135135135,86,0.627906976744186,99,0.41414141414141414,157.7302325581396,109.88787878787879,550,0.5181818181818182,0.1111111111111111,9,0.3695090439276486,GBPJPY
0.35,0.1,0.6,72,1.2,48,False,0.4,12,72,1036,572,464,0.5135135135135135,90,0.5888888888888889,94,0.43617021276595747,144.53,106.69042553191498,550,0.5181818181818182,0.0,8,0.29444444444444445,GBPJPY
0.35,0.1,0.6,72,1.2,48,False,0.4,20,72,1036,572,464,0.5135135135135135,67,0.5671641791044776,79,0.45569620253164556,155.5283582089551,108.53037974683555,550,0.5181818181818182,0.0,5,0.2835820895522388,GBPJPY
0.35,0.1,0.6,72,1.2,48,False,0.4,32,72,1036,572,464,0.5135135135135135,49,0.5714285714285714,58,0.46551724137931033,165.3163265306123,114.62413793103448,550,0.5181818181818182,0.0,5,0.2857142857142857,GBPJPY
0.35,0.1,0.6,72,1.2,48,False,0.55,12,72,1036,572,464,0.5135135135135135,52,0.6153846153846154,41,0.5609756097560976,155.1826923076923,132.51951219512202,550,0.5181818181818182,0.0,4,0.3076923076923077,GBPJPY
0.35,0.1,0.6,72,1.2,48,False,0.55,20,72,1036,572,464,0.5135135135135135,39,0.5897435897435898,35,0.5714285714285714,159.83589743589735,131.86571428571435,550,0.5181818181818182,0.0,3,0.2948717948717949,GBPJPY
0.35,0.1,0.6,72,1.2,48,False,0.55,32,72,1036,572,464,0.5135135135135135,32,0.625,28,0.6071428571428571,175.05312500000008,141.41071428571428,550,0.5181818181818182,0.0,3,0.3125,GBPJPY
0.35,0.1,0.6,72,1.2,72,True,0.25,12,72,1589,899,690,0.5147891755821271,148,0.6351351351351351,154,0.44155844155844154,179.5574324324324,123.46883116883124,883,0.5232163080407701,0.21739130434782608,23,0.42626321974148057,GBPJPY
0.35,0.1,0.6,72,1.2,72,True,0.25,20,72,1589,899,690,0.5147891755821271,116,0.6379310344827587,128,0.4453125,180.84913793103433,125.86640625000013,883,0.5232163080407701,0.13333333333333333,15,0.385632183908046,GBPJPY
0.35,0.1,0.6,72,1.2,72,True,0.25,32,72,1589,899,690,0.5147891755821271,86,0.6976744186046512,99,0.4444444444444444,195.58023255813947,129.08181818181822,883,0.5232163080407701,0.18181818181818182,11,0.4397463002114165,GBPJPY
0.35,0.1,0.6,72,1.2,72,True,0.4,12,72,1589,899,690,0.5147891755821271,90,0.5777777777777777,94,0.43617021276595747,174.95999999999992,127.39042553191501,883,0.5232163080407701,0.18181818181818182,11,0.3797979797979798,GBPJPY
0.35,0.1,0.6,72,1.2,72,True,0.4,20,72,1589,899,690,0.5147891755821271,67,0.5970149253731343,79,0.43037974683544306,185.073134328358,127.74556962025332,883,0.5232163080407701,0.0,6,0.29850746268656714,GBPJPY
0.35,0.1,0.6,72,1.2,72,True,0.4,32,72,1589,899,690,0.5147891755821271,49,0.6326530612244898,58,0.4482758620689655,197.96938775510205,136.00172413793103,883,0.5232163080407701,0.0,5,0.3163265306122449,GBPJPY
0.35,0.1,0.6,72,1.2,72,True,0.55,12,72,1589,899,690,0.5147891755821271,52,0.6346153846153846,41,0.5121951219512195,186.85192307692296,154.8365853658537,883,0.5232163080407701,0.4,5,0.5173076923076922,GBPJPY
0.35,0.1,0.6,72,1.2,72,True,0.55,20,72,1589,899,690,0.5147891755821271,39,0.6153846153846154,35,0.4857142857142857,186.2615384615383,154.1657142857143,883,0.5232163080407701,0.0,2,0.3076923076923077,GBPJPY
0.35,0.1,0.6,72,1.2,72,True,0.55,32,72,1589,899,690,0.5147891755821271,32,0.6875,28,0.5,200.65,167.5357142857142,883,0.5232163080407701,0.0,2,0.34375,GBPJPY
0.35,0.1,0.6,72,1.2,72,False,0.25,12,72,1036,572,464,0.5019305019305019,148,0.6351351351351351,154,0.44155844155844154,179.5574324324324,123.46883116883124,550,0.5418181818181819,0.16666666666666666,18,0.40090090090090086,GBPJPY
0.35,0.1,0.6,72,1.2,72,False,0.25,20,72,1036,572,464,0.5019305019305019,116,0.6379310344827587,128,0.4453125,180.84913793103433,125.86640625000013,550,0.5418181818181819,0.16666666666666666,12,0.40229885057471265,GBPJPY
0.35,0.1,0.6,72,1.2,72,False,0.25,32,72,1036,572,464,0.5019305019305019,86,0.6976744186046512,99,0.4444444444444444,195.58023255813947,129.08181818181822,550,0.5418181818181819,0.2222222222222222,9,0.4599483204134367,GBPJPY
0.35,0.1,0.6,72,1.2,72,False,0.4,12,72,1036,572,464,0.5019305019305019,90,0.5777777777777777,94,0.43617021276595747,174.95999999999992,127.39042553191501,550,0.5418181818181819,0.0,8,0.28888888888888886,GBPJPY
0.35,0.1,0.6,72,1.2,72,False,0.4,20,72,1036,572,464,0.5019305019305019,67,0.5970149253731343,79,0.43037974683544306,185.073134328358,127.74556962025332,550,0.5418181818181819,0.0,5,0.29850746268656714,GBPJPY
0.35,0.1,0.6,72,1.2,72,False,0.4,32,72,1036,572,464,0.5019305019305019,49,0.6326530612244898,58,0.4482758620689655,197.96938775510205,136.00172413793103,550,0.5418181818181819,0.0,5,0.3163265306122449,GBPJPY
0.35,0.1,0.6,72,1.2,72,False,0.55,12,72,1036,572,464,0.5019305019305019,52,0.6346153846153846,41,0.5121951219512195,186.85192307692296,154.8365853658537,550,0.5418181818181819,0.0,4,0.3173076923076923,GBPJPY
0.35,0.1,0.6,72,1.2,72,False,0.55,20,72,1036,572,464,0.5019305019305019,39,0.6153846153846154,35,0.4857142857142857,186.2615384615383,154.1657142857143,550,0.5418181818181819,0.0,3,0.3076923076923077,GBPJPY
0.35,0.1,0.6,72,1.2,72,False,0.55,32,72,1036,572,464,0.5019305019305019,32,0.6875,28,0.5,200.65,167.5357142857142,550,0.5418181818181819,0.0,3,0.34375,GBPJPY
0.35,0.1,0.85,36,0.95,12,True,0.25,12,72,2230,1233,997,0.5062780269058296,148,0.5608108108108109,154,0.4805194805194805,70.98040540540528,54.304545454545526,1216,0.5049342105263158,0.05,40,0.30540540540540545,GBPJPY
0.35,0.1,0.85,36,0.95,12,True,0.25,20,72,2230,1233,997,0.5062780269058296,116,0.5172413793103449,128,0.4765625,73.2413793103447,56.12968750000012,1216,0.5049342105263158,0.06896551724137931,29,0.2931034482758621,GBPJPY
0.35,0.1,0.85,36,0.95,12,True,0.25,32,72,2230,1233,997,0.5062780269058296,86,0.5581395348837209,99,0.494949494949495,79.46162790697669,58.76868686868697,1216,0.5049342105263158,0.09523809523809523,21,0.3266888150609081,GBPJPY
0.35,0.1,0.85,36,0.95,12,True,0.4,12,72,2230,1233,997,0.5062780269058296,90,0.5777777777777777,94,0.4787234042553192,78.3744444444443,49.17553191489364,1216,0.5049342105263158,0.045454545454545456,22,0.31161616161616157,GBPJPY
0.35,0.1,0.85,36,0.95,12,True,0.4,20,72,2230,1233,997,0.5062780269058296,67,0.5373134328358209,79,0.4810126582278481,84.47611940298489,51.088607594936775,1216,0.5049342105263158,0.06666666666666667,15,0.30199004975124377,GBPJPY
0.35,0.1,0.85,36,0.95,12,True,0.4,32,72,2230,1233,997,0.5062780269058296,49,0.5510204081632653,58,0.5,93.06734693877547,53.1,1216,0.5049342105263158,0.09090909090909091,11,0.3209647495361781,GBPJPY
0.35,0.1,0.85,36,0.95,12,True,0.55,12,72,2230,1233,997,0.5062780269058296,52,0.6153846153846154,41,0.5365853658536586,88.80576923076902,50.785365853658476,1216,0.5049342105263158,0.0,11,0.3076923076923077,GBPJPY
0.35,0.1,0.85,36,0.95,12,True,0.55,20,72,2230,1233,997,0.5062780269058296,39,0.5641025641025641,35,0.5428571428571428,92.679487179487,50.76285714285712,1216,0.5049342105263158,0.0,7,0.28205128205128205,GBPJPY
0.35,0.1,0.85,36,0.95,12,True,0.55,32,72,2230,1233,997,0.5062780269058296,32,0.59375,28,0.5357142857142857,100.39374999999993,52.83214285714288,1216,0.5049342105263158,0.0,6,0.296875,GBPJPY
0.35,0.1,0.85,36,0.95,12,False,0.25,12,72,1638,893,745,0.5073260073260073,148,0.5608108108108109,154,0.4805194805194805,70.98040540540528,54.304545454545526,881,0.5062429057888763,0.058823529411764705,34,0.3098171701112878,GBPJPY
0.35,0.1,0.85,36,0.95,12,False,0.25,20,72,1638,893,745,0.5073260073260073,116,0.5172413793103449,128,0.4765625,73.2413793103447,56.12968750000012,881,0.5062429057888763,0.08,25,0.2986206896551724,GBPJPY
0.35,0.1,0.85,36,0.95,12,False,0.25,32,72,1638,893,745,0.5073260073260073,86,0.5581395348837209,99,0.494949494949495,79.46162790697669,58.76868686868697,881,0.5062429057888763,0.1111111111111111,18,0.334625322997416,GBPJPY
0.35,0.1,0.85,36,0.95,12,False,0.4,12,72,1638,893,745,0.5073260073260073,90,0.5777777777777777,94,0.4787234042553192,78.3744444444443,49.17553191489364,881,0.5062429057888763,0.05555555555555555,18,0.31666666666666665,GBPJPY
0.35,0.1,0.85,36,0.95,12,False,0.4,20,72,1638,893,745,0.5073260073260073,67,0.5373134328358209,79,0.4810126582278481,84.47611940298489,51.088607594936775,881,0.5062429057888763,0.07692307692307693,13,0.3071182548794489,GBPJPY
0.35,0.1,0.85,36,0.95,12,False,0.4,32,72,1638,893,745,0.5073260073260073,49,0.5510204081632653,58,0.5,93.06734693877547,53.1,881,0.5062429057888763,0.1,10,0.3255102040816326,GBPJPY
0.35,0.1,0.85,36,0.95,12,False,0.55,12,72,1638,893,745,0.5073260073260073,52,0.6153846153846154,41,0.5365853658536586,88.80576923076902,50.785365853658476,881,0.5062429057888763,0.0,9,0.3076923076923077,GBPJPY
0.35,0.1,0.85,36,0.95,12,False,0.55,20,72,1638,893,745,0.5073260073260073,39,0.5641025641025641,35,0.5428571428571428,92.679487179487,50.76285714285712,881,0.5062429057888763,0.0,7,0.28205128205128205,GBPJPY
0.35,0.1,0.85,36,0.95,12,False,0.55,32,72,1638,893,745,0.5073260073260073,32,0.59375,28,0.5357142857142857,100.39374999999993,52.83214285714288,881,0.5062429057888763,0.0,6,0.296875,GBPJPY
0.35,0.1,0.85,36,0.95,24,True,0.25,12,72,2230,1233,997,0.5085201793721973,148,0.5675675675675675,154,0.461038961038961,102.09256756756747,71.16428571428581,1216,0.5016447368421053,0.15,40,0.3587837837837838,GBPJPY
0.35,0.1,0.85,36,0.95,24,True,0.25,20,72,2230,1233,997,0.5085201793721973,116,0.5258620689655172,128,0.453125,102.76810344827575,73.16562500000012,1216,0.5016447368421053,0.06896551724137931,29,0.2974137931034483,GBPJPY
0.35,0.1,0.85,36,0.95,24,True,0.25,32,72,2230,1233,997,0.5085201793721973,86,0.5930232558139535,99,0.46464646464646464,110.853488372093,75.59696969696977,1216,0.5016447368421053,0.047619047619047616,21,0.32032115171650055,GBPJPY
0.35,0.1,0.85,36,0.95,24,True,0.4,12,72,2230,1233,997,0.5085201793721973,90,0.5666666666666667,94,0.5,108.10444444444433,69.61595744680864,1216,0.5016447368421053,0.18181818181818182,22,0.37424242424242427,GBPJPY
0.35,0.1,0.85,36,0.95,24,True,0.4,20,72,2230,1233,997,0.5085201793721973,67,0.5223880597014925,79,0.4936708860759494,116.31194029850725,71.92658227848116,1216,0.5016447368421053,0.06666666666666667,15,0.29452736318407957,GBPJPY
0.35,0.1,0.85,36,0.95,24,True,0.4,32,72,2230,1233,997,0.5085201793721973,49,0.5714285714285714,58,0.5172413793103449,127.51020408163258,73.79655172413796,1216,0.5016447368421053,0.0,11,0.2857142857142857,GBPJPY
0.35,0.1,0.85,36,0.95,24,True,0.55,12,72,2230,1233,997,0.5085201793721973,52,0.5769230769230769,41,0.5853658536585366,122.33846153846133,76.89024390243904,1216,0.5016447368421053,0.2727272727272727,11,0.4248251748251748,GBPJPY
0.35,0.1,0.85,36,0.95,24,True,0.55,20,72,2230,1233,997,0.5085201793721973,39,0.5128205128205128,35,0.5714285714285714,126.22307692307662,77.0685714285714,1216,0.5016447368421053,0.14285714285714285,7,0.3278388278388278,GBPJPY
0.35,0.1,0.85,36,0.95,24,True,0.55,32,72,2230,1233,997,0.5085201793721973,32,0.5625,28,0.5357142857142857,137.57499999999982,78.54285714285712,1216,0.5016447368421053,0.0,6,0.28125,GBPJPY
0.35,0.1,0.85,36,0.95,24,False,0.25,12,72,1638,893,745,0.5079365079365079,148,0.5675675675675675,154,0.461038961038961,102.09256756756747,71.16428571428581,881,0.5005675368898979,0.14705882352941177,34,0.35731319554848967,GBPJPY
0.35,0.1,0.85,36,0.95,24,False,0.25,20,72,1638,893,745,0.5079365079365079,116,0.5258620689655172,128,0.453125,102.76810344827575,73.16562500000012,881,0.5005675368898979,0.08,25,0.3029310344827586,GBPJPY
0.35,0.1,0.85,36,0.95,24,False,0.25,32,72,1638,893,745,0.5079365079365079,86,0.5930232558139535,99,0.46464646464646464,110.853488372093,75.59696969696977,881,0.5005675368898979,0.05555555555555555,18,0.32428940568475456,GBPJPY
0.35,0.1,0.85,36,0.95,24,False,0.4,12,72,1638,893,745,0.5079365079365079,90,0.5666666666666667,94,0.5,108.10444444444433,69.61595744680864,881,0.5005675368898979,0.16666666666666666,18,0.36666666666666664,GBPJPY
0.35,0.1,0.85,36,0.95,24,False,0.4,20,72,1638,893,745,0.5079365079365079,67,0.5223880597014925,79,0.4936708860759494,116.31194029850725,71.92658227848116,881,0.5005675368898979,0.07692307692307693,13,0.2996555683122847,GBPJPY
0.35,0.1,0.85,36,0.95,24,False,0.4,32,72,1638,893,745,0.5079365079365079,49,0.5714285714285714,58,0.5172413793103449,127.51020408163258,73.79655172413796,881,0.5005675368898979,0.0,10,0.2857142857142857,GBPJPY
0.35,0.1,0.85,36,0.95,24,False,0.55,12,72,1638,893,745,0.5079365079365079,52,0.5769230769230769,41,0.5853658536585366,122.33846153846133,76.89024390243904,881,0.5005675368898979,0.2222222222222222,9,0.39957264957264954,GBPJPY
0.35,0.1,0.85,36,0.95,24,False,0.55,20,72,1638,893,745,0.5079365079365079,39,0.5128205128205128,35,0.5714285714285714,126.22307692307662,77.0685714285714,881,0.5005675368898979,0.14285714285714285,7,0.3278388278388278,GBPJPY
0.35,0.1,0.85,36,0.95,24,False,0.55,32,72,1638,893,745,0.5079365079365079,32,0.5625,28,0.5357142857142857,137.57499999999982,78.54285714285712,881,0.5005675368898979,0.0,6,0.28125,GBPJPY
0.35,0.1,0.85,36,0.95,48,True,0.25,12,72,2230,1233,997,0.5013452914798207,148,0.6148648648648649,154,0.4090909090909091,145.35405405405407,103.22077922077925,1216,0.5164473684210527,0.275,40,0.44493243243243247,GBPJPY
0.35,0.1,0.85,36,0.95,48,True,0.25,20,72,2230,1233,997,0.5013452914798207,116,0.5948275862068966,128,0.421875,148.45086206896548,106.67968750000006,1216,0.5164473684210527,0.20689655172413793,29,0.40086206896551724,GBPJPY
0.35,0.1,0.85,36,0.95,48,True,0.25,32,72,2230,1233,997,0.5013452914798207,86,0.627906976744186,99,0.41414141414141414,157.7302325581396,109.88787878787879,1216,0.5164473684210527,0.19047619047619047,21,0.40919158361018826,GBPJPY
0.35,0.1,0.85,36,0.95,48,True,0.4,12,72,2230,1233,997,0.5013452914798207,90,0.5888888888888889,94,0.43617021276595747,144.53,106.69042553191498,1216,0.5164473684210527,0.2727272727272727,22,0.4308080808080808,GBPJPY
0.35,0.1,0.85,36,0.95,48,True,0.4,20,72,2230,1233,997,0.5013452914798207,67,0.5671641791044776,79,0.45569620253164556,155.5283582089551,108.53037974683555,1216,0.5164473684210527,0.2,15,0.3835820895522388,GBPJPY
0.35,0.1,0.85,36,0.95,48,True,0.4,32,72,2230,1233,997,0.5013452914798207,49,0.5714285714285714,58,0.46551724137931033,165.3163265306123,114.62413793103448,1216,0.5164473684210527,0.09090909090909091,11,0.33116883116883117,GBPJPY
0.35,0.1,0.85,36,0.95,48,True,0.55,12,72,2230,1233,997,0.5013452914798207,52,0.6153846153846154,41,0.5609756097560976,155.1826923076923,132.51951219512202,1216,0.5164473684210527,0.2727272727272727,11,0.44405594405594406,GBPJPY
0.35,0.1,0.85,36,0.95,48,True,0.55,20,72,2230,1233,997,0.5013452914798207,39,0.5897435897435898,35,0.5714285714285714,159.83589743589735,131.86571428571435,1216,0.5164473684210527,0.14285714285714285,7,0.36630036630036633,GBPJPY
0.35,0.1,0.85,36,0.95,48,True,0.55,32,72,2230,1233,997,0.5013452914798207,32,0.625,28,0.6071428571428571,175.05312500000008,141.41071428571428,1216,0.5164473684210527,0.0,6,0.3125,GBPJPY
0.35,0.1,0.85,36,0.95,48,False,0.25,12,72,1638,893,745,0.5061050061050061,148,0.6148648648648649,154,0.4090909090909091,145.35405405405407,103.22077922077925,881,0.5164585698070374,0.29411764705882354,34,0.45449125596184425,GBPJPY
0.35,0.1,0.85,36,0.95,48,False,0.25,20,72,1638,893,745,0.5061050061050061,116,0.5948275862068966,128,0.421875,148.45086206896548,106.67968750000006,881,0.5164585698070374,0.24,25,0.4174137931034483,GBPJPY
0.35,0.1,0.85,36,0.95,48,False,0.25,32,72,1638,893,745,0.5061050061050061,86,0.627906976744186,99,0.41414141414141414,157.7302325581396,109.88787878787879,881,0.5164585698070374,0.2222222222222222,18,0.42506459948320413,GBPJPY
0.35,0.1,0.85,36,0.95,48,False,0.4,12,72,1638,893,745,0.5061050061050061,90,0.5888888888888889,94,0.43617021276595747,144.53,106.69042553191498,881,0.5164585698070374,0.2777777777777778,18,0.43333333333333335,GBPJPY
0.35,0.1,0.85,36,0.95,48,False,0.4,20,72,1638,893,745,0.5061050061050061,67,0.5671641791044776,79,0.45569620253164556,155.5283582089551,108.53037974683555,881,0.5164585698070374,0.23076923076923078,13,0.39896670493685416,GBPJPY
0.35,0.1,0.85,36,0.95,48,False,0.4,32,72,1638,893,745,0.5061050061050061,49,0.5714285714285714,58,0.46551724137931033,165.3163265306123,114.62413793103448,881,0.5164585698070374,0.1,10,0.3357142857142857,GBPJPY
0.35,0.1,0.85,36,0.95,48,False,0.55,12,72,1638,893,745,0.5061050061050061,52,0.6153846153846154,41,0.5609756097560976,155.1826923076923,132.51951219512202,881,0.5164585698070374,0.2222222222222222,9,0.4188034188034188,GBPJPY
0.35,0.1,0.85,36,0.95,48,False,0.55,20,72,1638,893,745,0.5061050061050061,39,0.5897435897435898,35,0.5714285714285714,159.83589743589735,131.86571428571435,881,0.5164585698070374,0.14285714285714285,7,0.36630036630036633,GBPJPY
0.35,0.1,0.85,36,0.95,48,False,0.55,32,72,1638,893,745,0.5061050061050061,32,0.625,28,0.6071428571428571,175.05312500000008,141.41071428571428,881,0.5164585698070374,0.0,6,0.3125,GBPJPY
0.35,0.1,0.85,36,0.95,72,True,0.25,12,72,2230,1233,997,0.5080717488789238,148,0.6351351351351351,154,0.44155844155844154,179.5574324324324,123.46883116883124,1216,0.524671052631579,0.275,40,0.45506756756756755,GBPJPY
0.35,0.1,0.85,36,0.95,72,True,0.25,20,72,2230,1233,997,0.5080717488789238,116,0.6379310344827587,128,0.4453125,180.84913793103433,125.86640625000013,1216,0.524671052631579,0.2413793103448276,29,0.43965517241379315,GBPJPY
