symbol,timeframe,strategy,note,signal_time,period,pair_key,v_start_i,v_extreme_i,v_start,v_extreme,drop,drop_atr,drop_bars,recovery_bars_at_context,recovery_ratio_at_context,drop_speed,recovery_speed_at_context,speed_ratio_at_context,context_i,shelf_high,shelf_low,shelf_range_atr,shelf_hold_level,risk_atr,entry_close,body_ratio,close_location,ema20_gt_50,don20_break,don55_break,dormant120_break,dormant360_break,dormant1250_break,dormant_break_key,dormant_high_level,dormant_break_atr,recent_dormant_break_key,bars_since_dormant_break,recent_dormant_high_level,nearest_overhead_key,nearest_overhead_level,nearest_overhead_room_atr,pre_calm,mfe_12_atr,mae_12_atr,fwd_12_atr,mfe_24_atr,mae_24_atr,fwd_24_atr,mfe_48_atr,mae_48_atr,fwd_48_atr,mfe_72_atr,mae_72_atr,fwd_72_atr,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost
EURJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2019-06-26 04:00:00,Research_2015_2024,8690-8695,8690,8695,121.9,120.94,0.960000000000008,2.8981583647741687,5,3,1.1562499999999898,0.5796316729548338,1.1169985364233677,1.9270833333333164,8698,122.07,121.63,1.610011877260503,121.42,2.0429677724038084,122.12,0.545454545454569,0.8181818181818534,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,2.7443384271485987,0.47568532737245917,1.5734206982318364,4.281167946351821,0.47568532737245917,0.5488676854296886,4.281167946351821,3.000476680349162,-1.2075089079453774,4.281167946351821,3.000476680349162,0.0731823580572814,2019-06-26 08:00:00,122.13,121.56167752266077,123.23664495467847,2019-06-30 20:00:00,123.23664495467847,TP,16,0.5683224773392226,1.9472130679391269,1.925218512913763
XAUUSD,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2019-07-12 16:00:00,Research_2015_2024,8795-8802,8795,8802,1407.508,1385.658,21.850000000000136,2.8574359581509143,7,7,1.117025171624714,0.4082051368787021,0.45597541308002204,1.117025171624714,8809,1412.735,1400.738,1.571000341308022,1396.583,2.0946846551643303,1414.825,0.7640360766629231,0.7753100338218757,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,True,0.6381165844122835,1.3998494330735234,-1.3697310636060833,1.998288339448255,1.9389682465406528,1.8114234993176566,4.984328247995984,1.9389682465406528,1.4486935713837357,4.984328247995984,1.9389682465406528,1.4208013422682435,2019-07-12 20:00:00,1414.845,1398.8288661054123,1446.8172677891755,2019-07-18 16:00:00,1446.8172677891755,TP,24,16.01613389458771,1.9962537775723628,1.974400813411117
AUDJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2019-07-22 08:00:00,Research_2015_2024,8904-8913,8904,8913,76.142,75.446,0.695999999999998,4.2039732052757675,9,5,0.6666666666666666,0.46710813391952966,0.5605297607034356,1.2000000000000002,8918,76.071,75.815,1.5201941888483737,75.794,1.888959359852149,76.091,0.7942583732057144,0.9952153110047619,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,0.40973983996305335,4.447755654091498,-3.94300367732539,0.40973983996305335,4.988137182158657,-4.691224254649226,0.40973983996305335,10.350384652979317,-8.319500228814702,0.40973983996305335,31.78749801916144,-29.881317024550796,2019-07-22 12:00:00,76.091,75.77290011534744,76.7271997693051,2019-07-23 12:00:00,75.77290011534744,SL,6,0.318099884652554,-1.0,-1.0392958331740416
AUDJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2019-08-19 08:00:00,Research_2015_2024,9010-9021,9010,9021,72.358,70.899,1.4590000000000032,3.3721869286122828,11,7,1.0685400959561302,0.306562448055662,0.5147595634687682,1.679134436502491,9028,72.247,71.933,1.0532933674241538,71.6285,1.3603188045139871,72.264,0.7203791469194412,0.7962085308056556,False,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,0.3891147472012873,1.2042430538384523,0.35557037244258605,0.4696212466222466,1.4390536771495994,-0.5803176833260656,0.4696212466222466,7.742041694315266,-2.5829168564223326,0.4696212466222466,7.742041694315266,-1.3820282400597215,2019-08-19 12:00:00,72.265,71.8584718557737,73.07505628845259,2019-08-22 12:00:00,71.8584718557737,SL,18,0.4065281442263,-1.0,-1.0307481786378616
USDJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2019-09-18 16:00:00,Research_2015_2024,9162-9165,9162,9165,108.167,107.521,0.6460000000000008,2.8402370455379935,3,3,1.006191950464404,0.9467456818459978,0.9526078842103765,1.006191950464404,9168,108.273,108.056,1.1068434705681045,107.844,2.1984525610923025,108.438,0.7005347593582989,0.9090909090909298,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,0.18872446272355378,4.5650917334491,-4.559991072294457,0.18872446272355378,6.141196030248913,-5.692337848635997,0.18872446272355378,7.533676525479742,-2.4636193377161386,0.18872446272355378,9.971792557422374,-8.77823784722453,2019-09-18 20:00:00,108.436,108.00698674614563,109.30002650770875,2019-09-19 00:00:00,108.00698674614563,SL,1,0.4290132538543787,-1.0,-1.0233093031745477
USDJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2019-10-25 12:00:00,Research_2015_2024,9336-9342,9336,9342,108.727,108.25,0.47700000000000387,2.9180795438149114,6,3,0.821802935010467,0.48634659063581853,0.7993621112336995,1.643605870020934,9345,108.706,108.496,1.4968292550851567,108.4885,2.031939589387068,108.746,0.7510373443983305,0.9792531120331549,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,2.295138191130506,0.6557537688944158,1.1903356457105432,3.856117271433598,4.58314862390343,-4.020055713657075,3.856117271433598,6.122744429133776,1.6465121805936724,5.281668942943136,6.122744429133776,2.8653588597343416,2019-10-25 16:00:00,108.746,108.460925859231,109.31614828153799,2019-10-31 08:00:00,108.460925859231,SL,23,0.28507414076899806,-1.0,-1.035078593845852
CHFJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2019-11-04 12:00:00,Research_2015_2024,9346-9360,9346,9360,109.938,109.142,0.7960000000000065,4.1585540103953464,14,14,1.046482412060291,0.29703957217109617,0.3108466879629656,1.046482412060291,9374,109.916,109.651,1.2642880904190106,109.53999999999999,1.9579816466792923,110.009,0.7943925233644769,0.9626168224299049,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,0.5104861346220112,1.583938286864538,-0.8492199248852074,0.5868205098926184,2.6239941499262294,-2.423616414840945,0.7681146511602339,3.2585236443629855,-0.6631548851631577,0.7871982449779027,3.2585236443629855,-2.647848642198332,2019-11-04 16:00:00,110.008,109.59859896854043,110.82980206291914,2019-11-07 00:00:00,109.59859896854043,SL,14,0.4094010314595664,-1.0,-1.0488518554257367
GBPJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2020-03-27 16:00:00,Research_2015_2024,11437-11458,11437,11458,134.28,124.15,10.129999999999995,6.107195322929731,21,11,0.6712734452122395,0.29081882490141575,0.3726907313642832,1.2815220317688207,11469,133.79,132.11,1.3120622311486525,129.215,2.0462756735963823,134.41,0.6393442622950835,0.7786885245901554,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,0.2342968269908427,1.3120622311486747,-0.4373540770495582,0.2342968269908427,1.522929375440411,-0.7263201636715901,0.41392439435047396,1.522929375440411,0.12495830772844203,1.0230961445266427,1.522929375440411,0.6169816444091895,2020-03-27 20:00:00,134.42,131.78989323217368,139.65021353565263,2020-04-24 04:00:00,132.63,max_hold,120,2.6301067678263053,-0.6805807360738313,-0.6881849901081688
CHFJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2020-06-02 04:00:00,Research_2015_2024,10286-10291,10286,10291,111.489,110.67,0.8190000000000026,2.97722270182412,5,3,0.843711843711844,0.5954445403648241,0.8373060182989287,1.4061864061864067,10294,112.148,111.712,1.546094894346874,111.0795,1.8882932137345474,112.174,0.5588235294118069,0.7394957983193373,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,True,4.780128251329401,1.0744650297869915,4.393604527742645,8.563805435430618,1.0744650297869915,5.50353044960178,8.563805435430618,1.0744650297869915,4.273037494697273,8.563805435430618,1.0744650297869915,1.6560236597706424,2020-06-02 08:00:00,112.175,111.64149979952813,113.23900040094375,2020-06-03 12:00:00,113.23900040094375,TP,7,0.5335002004718632,1.9943767593764383,1.9568884885523208
XAUUSD,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2020-07-06 08:00:00,Research_2015_2024,10335-10348,10335,10348,1779.388,1747.368,32.01999999999998,3.8973540101046447,13,3,0.7445346658338589,0.29979646231574186,0.9672383885165037,3.2263168852800552,10351,1777.798,1769.818,1.2478523504383146,1763.378,1.7199012649273504,1779.218,0.593880137606378,0.940249864204249,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,3.9859343875529545,0.9100878044550349,3.93276774605556,6.040668708951357,0.9100878044550349,4.275223466288639,6.040668708951357,0.9100878044550349,4.172330377743741,13.529346536331166,0.9100878044550349,12.170469728648335,2020-07-06 12:00:00,1779.228,1768.2192531616427,1801.215493676715,2020-07-08 08:00:00,1801.215493676715,TP,11,11.00874683835741,1.9972748941872798,1.9654819930388363
XAUUSD,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2020-07-20 08:00:00,Research_2015_2024,10416-10421,10416,10421,1813.198,1790.418,22.7800000000002,3.126397570959429,5,3,0.8235294117647083,0.6252795141918859,0.8582267841849437,1.3725490196078467,10424,1811.878,1805.128,1.2321242119484577,1801.808,2.0753692028866197,1815.128,0.8613861386138737,0.9818481848184607,True,True,False,False,False,False,NONE,,,NONE,,,NONE,,,False,9.238193535809126,0.6151494213727656,8.129646818896074,15.168818075987703,0.6151494213727656,14.444146502441717,30.27411330371492,0.6151494213727656,25.678746335447904,39.370840726300315,0.6151494213727656,36.13446112958236,2020-07-20 12:00:00,1815.128,1803.7584140575798,1837.8671718848402,2020-07-21 12:00:00,1837.8671718848402,TP,6,11.369585942420144,2.0,1.9692161172999028
SILVER,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2020-07-26 20:00:00,Research_2015_2024,10431-10439,10431,10439,19.472,18.917,0.5549999999999997,3.0370936145048177,8,3,0.7747747747747746,0.3796367018131022,0.7843545070492921,2.0660660660660657,10442,22.911,22.379,1.1861765595308424,19.1945,1.7483282857231603,23.051,0.828235294117645,0.8964705882352922,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,6.99219866670813,1.7413607011157641,2.662208293383137,6.99219866670813,1.7413607011157641,0.9386848337640754,9.092533852945074,1.7413607011157641,8.559646263231027,15.1326697547666,1.7413607011157641,8.86064971348791,2020-07-27 00:00:00,23.049,22.26687503940172,24.619249921196552,2020-07-27 20:00:00,24.619249921196552,TP,5,0.7821249605982779,2.0076714084094784,1.9629215260208288
GBPJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2020-10-09 12:00:00,Research_2015_2024,12330-12335,12330,12335,136.98,135.03,1.9499999999999886,3.2729103668145854,5,4,0.8000000000000058,0.6545820733629171,0.6545820733629218,1.0000000000000073,12339,137.36,136.73,1.4482201355486328,136.005,2.15797255953231,137.56,0.6166666666666801,0.8666666666666919,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,True,0.5746905299795945,1.999923044328999,-1.9769354231298362,0.5746905299795945,4.390635649044094,-3.034365998292243,0.5746905299795945,4.82740045182858,-0.06896286359755395,0.5746905299795945,4.82740045182858,-2.5516259531094305,2020-10-09 16:00:00,137.57,136.62124581537435,139.4375083692513,2020-10-13 16:00:00,136.62124581537435,SL,12,0.948754184625642,-1.0,-1.021080275928241
GBPJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2020-11-08 20:00:00,Research_2015_2024,12449-12455,12449,12455,135.91,134.38,1.5300000000000011,3.318839409695467,6,3,0.7581699346405201,0.5531399016159111,0.8387480861103982,1.5163398692810404,12458,136.09,135.45,1.4207033279613441,135.14499999999998,1.737298796459524,136.12,0.7307692307692476,1.0,False,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,8.035853198781178,0.266381873992756,7.281104555801723,9.123579184251513,0.266381873992756,3.307574935409948,9.123579184251513,0.266381873992756,3.6849492568996434,9.123579184251513,0.266381873992756,7.747272835289046,2020-11-09 00:00:00,136.11,135.3373797246399,137.6852405507202,2020-11-09 08:00:00,137.6852405507202,TP,2,0.7726202753601115,2.0388289059408775,2.0129429686469593
USDJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2020-11-11 12:00:00,Research_2015_2024,11004-11018,11004,11018,105.344,103.176,2.167999999999992,5.649935234829247,14,9,1.0419741697417013,0.40356680248780336,0.654120730600621,1.620848708487091,11027,105.54,105.004,1.6112126553544168,104.25999999999999,2.1077041436735255,105.622,0.5747508305647864,0.8205980066445127,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,True,0.06011987519977956,3.0330477038294834,-2.9248319284698545,0.06011987519977956,4.3737209207848275,-4.265505145425199,0.06011987519977956,5.924813700939465,-5.440848705581139,0.06011987519977956,5.924813700939465,-4.671314303023808,2020-11-11 16:00:00,105.622,104.92083282802263,107.02433434395475,2020-11-13 00:00:00,104.92083282802263,SL,8,0.7011671719773744,-1.0,-1.014261934100237
USDJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2021-02-01 08:00:00,Research_2015_2024,11326-11340,11326,11340,104.085,103.327,0.7579999999999956,4.734003779502546,14,7,0.6675461741424844,0.3381431271073247,0.4514523016261408,1.3350923482849688,11347,104.85,104.608,1.3525258257543822,103.70599999999999,1.7869611656299655,104.883,0.5054545454545197,0.7563636363636149,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,True,1.620795411028079,0.30739223312596703,1.0004219950828386,4.404092358241781,0.30739223312596703,4.091111175422507,4.95180942817539,2.6547511042700402,-1.6710959582668028,7.494781538581449,2.6547511042700402,6.02488776926978,2021-02-01 12:00:00,104.882,104.56326887631425,105.52246224737148,2021-02-04 16:00:00,105.52246224737148,TP,19,0.31873112368575107,2.0094123221017144,1.978037915095732
AUDJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2021-02-05 08:00:00,Research_2015_2024,11355-11363,11355,11363,80.441,79.201,1.240000000000009,4.255683358244201,8,3,0.6500000000000046,0.5319604197805251,0.9220647276195834,1.7333333333333456,11366,80.33,80.039,1.2947323126225758,79.821,1.602572587756939,80.343,0.5736842105263693,0.6789473684210865,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,True,3.7640671356656266,0.1913178331366997,2.3714512805080483,3.7640671356656266,0.1913178331366997,3.003245055052387,9.209951502160662,0.1913178331366997,7.968610212739018,13.752637726173257,0.1913178331366997,12.284384588147647,2021-02-05 12:00:00,80.342,79.98281077903846,81.06337844192309,2021-02-08 12:00:00,81.06337844192309,TP,7,0.3591892209615395,2.0083521437307708,1.9735515448527574
GBPJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2021-02-12 08:00:00,Research_2015_2024,12861-12878,12861,12878,144.06,142.82,1.240000000000009,4.752768884847199,17,19,1.2096774193548299,0.27957464028512935,0.30259564207431006,1.0823429541595844,12897,144.86,144.47,1.5924398639752428,143.44,2.0057670295110817,144.9,0.7857142857142785,0.821428571428633,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,9.67713455800305,0.12249537415194177,7.962199319875866,10.697929342602528,0.12249537415194177,8.656339773403575,20.33423210922152,0.12249537415194177,18.33347433140651,22.416653469804416,0.12249537415194177,16.087725805287732,2021-02-12 12:00:00,144.89,144.40877319815607,145.88245360368788,2021-02-15 00:00:00,145.88245360368788,TP,4,0.481226801843917,2.062340667404864,2.020780222468406
SILVER,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2021-02-22 12:00:00,Research_2015_2024,11376-11381,11376,11381,27.512,26.028,1.4840000000000018,3.813759040303325,5,4,0.9878706199460912,0.7627518080606649,0.9418751268673637,1.234838274932614,11385,27.689,27.128,1.5407273165691069,26.77,2.1175482625080035,27.808,0.6445578231292568,0.9319727891156474,True,True,False,False,False,False,NONE,,,NONE,,,NONE,,,True,1.3951684078736275,1.584669628628114,-0.2773858448725105,1.3951684078736275,4.333810526820053,-3.669183056927495,1.3951684078736275,6.0530534861289,-5.1055473823564475,1.3951684078736275,8.222705144042614,-5.58067363149452,2021-02-22 16:00:00,27.811,27.036971562656326,29.350056874687347,2021-02-26 04:00:00,27.036971562656326,SL,21,0.7740284373436737,-1.0,-1.045217976900324
AUDJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2021-02-23 16:00:00,Research_2015_2024,11442-11451,11442,11451,82.413,81.759,0.6539999999999964,3.098535728086119,9,5,0.6743119266055122,0.34428174756512436,0.41787591929235285,1.2137614678899218,11456,83.297,82.913,1.5555578941383452,82.086,1.906831194537989,83.322,0.8075313807531145,0.9790794979079692,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,6.590866390008016,0.6805565786855512,2.4913231898309207,6.590866390008016,5.4201470373883245,-1.2881963810833073,6.590866390008016,5.4201470373883245,-1.4866920498666123,6.590866390008016,5.4201470373883245,4.107645064209047,2021-02-23 20:00:00,83.32,82.85128580706527,84.26342838586947,2021-02-24 20:00:00,84.26342838586947,TP,6,0.46871419293472627,2.012800977846353,1.9861322739999359
GBPJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2021-04-01 08:00:00,Research_2015_2024,13064-13089,13064,13089,152.51,148.51,4.0,9.198556201247035,25,13,0.6550000000000011,0.3679422480498814,0.4634657162936014,1.2596153846153868,13102,152.74,152.21,1.3259836801168945,150.51,2.026317760156557,152.92,0.5818181818181875,0.8909090909090834,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,1.0007424000882343,0.6004454400528837,0.7755753600683762,1.150853760101473,5.429027520478563,-5.153823360454268,1.150853760101473,8.406236160741011,-6.880104000606513,1.150853760101473,8.881588800782911,-4.578396480403567,2021-04-01 12:00:00,152.93,152.11007418493392,154.53985163013212,2021-04-06 08:00:00,152.11007418493392,SL,17,0.8199258150660853,-1.0,-1.0243924506735647
AUDJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2021-04-27 16:00:00,Research_2015_2024,11704-11715,11704,11715,84.411,83.749,0.6620000000000061,2.857660838295067,11,6,0.891238670694861,0.25978734893591515,0.4244763078031428,1.6339375629405783,11721,84.421,84.076,1.46640310044502,84.08,1.8099128633719208,84.443,0.4555555555555029,0.6888888888888363,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,2.3887493984059898,1.3091366809769227,0.875591416497586,2.3887493984059898,1.3091366809769227,0.7523285471848363,3.706386966921764,2.171976766166291,3.6511311979195287,5.780603526391741,2.171976766166291,-0.0722575440798794,2021-04-27 20:00:00,84.443,84.01718261208406,85.29463477583188,2021-05-04 12:00:00,84.01718261208406,SL,29,0.4258173879159415,-1.0,-1.029355306651912
CHFJPY,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2021-05-07 12:00:00,Research_2015_2024,11780-11792,11780,11792,120.177,119.262,0.9150000000000063,3.7044099667205566,12,5,0.7967213114754035,0.3087008305600464,0.5902764733856315,1.9121311475409684,11797,120.425,119.954,1.7934208748217855,119.71950000000001,2.1157669398358387,120.444,0.6125000000000027,0.9924999999999998,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,2.4064585836249326,0.293191947688478,-0.11803831660188009,2.4064585836249326,1.6296903066320878,1.4469213002808174,4.104687267638801,1.6296903066320878,3.000457854266561,4.104687267638801,1.6296903066320878,3.160380734823922,2021-05-07 16:00:00,120.444,119.8883433537252,121.5553132925496,2021-05-25 04:00:00,121.5553132925496,TP,72,0.555656646274798,2.0,1.9640065494868224
SILVER,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2021-06-01 00:00:00,Research_2015_2024,11801-11813,11801,11813,28.222,27.385,0.8369999999999997,3.9220437927304177,12,4,0.8016726403823173,0.3268369827275348,0.7860488007533181,2.405017921146952,11817,28.129,27.862,1.365819650204332,27.8035,2.1017854433481906,28.224,0.4331395348837221,0.6947674418604649,True,True,False,False,False,False,NONE,,,NONE,,,NONE,,,True,1.652283696689119,2.7930244532268014,-0.38365720511356843,1.652283696689119,6.153861570021693,-2.4554061127268634,1.652283696689119,6.153861570021693,-1.3862813678103778,1.652283696689119,6.153861570021693,-5.089852254506728,2021-06-01 04:00:00,28.217,27.81312824743002,29.045743505139964,2021-06-01 20:00:00,27.81312824743002,SL,4,0.4038717525699802,-1.0,-1.0866611734474685
XAUUSD,H4,SHELF6_BREAK_RR2,棚ブレイク、TPを2Rへ伸ばす。,2021-06-01 00:00:00,Research_2015_2024,11799-11811,11799,11811,1912.648,1882.135,30.51299999999992,3.98952648385932,12,3,0.7083210434896638,0.33246054032161,0.941955187358961,2.8332841739586554,11814,1910.545,1902.005,1.3209422054122013,1897.3915,1.6997882074155153,1911.378,0.40831031584002214,0.6388855530202879,True,True,False,False,False,False,NONE,,,NONE,,,NONE,,,False,0.7899358130023538,2.9563429007076443,-0.9976671223546246,0.7899358130023538,8.671660756677328,-3.430737484314114,0.7899358130023538,8.671660756677328,-2.034003513017604,0.7899358130023538,13.040824044297786,-12.895891626678184,2021-06-01 04:00:00,1911.388,1900.3887294385383,1933.356541122923,2021-06-01 12:00:00,1900.3887294385383,SL,2,10.999270561461572,-1.0,-1.0318202919043051
