time,open,high,low,close,D1 V Trigger,D1 V Low,D1 V Start,Trade SL,Trade TP,D1 V Context,H4 Confirm Entry,V Context,Initial Shelf Long,Initial Shelf Skip,Watching Shelf High,Watching Shelf Low,Active SL,Active TP
1543471200,14.37042,14.38424,14.31842,14.33357,,,,,,0,0,0,0,0,14.40846,14.1254,,
1543485600,14.33357,14.37513,14.27402,14.30698,,,,,,0,0,0,0,0,14.39964,14.1254,,
1543500000,14.30698,14.39417,14.29334,14.32683,,,,,,0,0,0,0,0,14.39964,14.13096,,
1543514400,14.32683,14.33814,14.28099,14.3144,,,,,,0,0,0,0,0,14.39417,14.27402,,
1543528800,14.3144,14.32601,14.30099,14.3152,,,,,,0,0,0,0,0,14.39417,14.27402,,
1543543200,14.3152,14.34243,14.31519,14.31734,,,,,,0,0,0,0,0,14.39417,14.27402,,
1543557600,14.31734,14.332,14.2703,14.27376,,,,,,0,0,0,0,0,14.39417,14.27402,,
1543572000,14.27376,14.27376,14.19851,14.19851,,,,,,0,0,0,0,0,14.39417,14.2703,,
1543586400,14.19851,14.21409,14.05793,14.14308,,,,,,0,0,0,0,0,14.39417,14.19851,,
1543600800,14.14308,14.19,14.12494,14.18319,,,,,,0,0,0,0,0,14.34243,14.05793,,
1543788000,14.18319,14.28138,14.18319,14.27942,,,,,,0,0,0,0,0,14.34243,14.05793,,
1543802400,14.27942,14.33206,14.27942,14.33206,,,,,,0,0,0,0,0,14.34243,14.05793,,
1543816800,14.33206,14.43741,14.33206,14.43227,,,,,,0,0,0,0,0,14.33206,14.05793,,
1543831200,14.43227,14.50723,14.34964,14.47783,,,,,,0,0,0,0,0,14.43741,14.05793,,
1543845600,14.47783,14.56726,14.40244,14.41942,,,,,,0,0,0,0,0,14.50723,14.05793,,
1543860000,14.41942,14.45885,14.36514,14.38903,,,,,,0,0,0,0,0,14.56726,14.12494,,
1543874400,14.38903,14.46141,14.38903,14.46141,,,,,,0,0,0,0,0,14.56726,14.18319,,
1543888800,14.46141,14.50502,14.4381,14.49617,,,,,,0,0,0,0,0,14.56726,14.27942,,
1543903200,14.49617,14.60586,14.48,14.59045,,,,,,0,0,0,0,0,14.56726,14.33206,,
1543917600,14.59045,14.61036,14.54309,14.59596,,,,,,0,0,0,0,0,14.60586,14.34964,,
1543932000,14.59596,14.66476,14.50768,14.54306,,,,,,0,0,0,0,0,14.61036,14.36514,,
1543946400,14.54306,14.5679,14.50868,14.52928,,,,,,0,0,0,0,0,14.66476,14.36514,,
1543960800,14.52928,14.54475,14.48395,14.4897,,,,,,0,0,0,0,0,14.66476,14.38903,,
1543975200,14.4897,14.48975,14.43506,14.45857,,,,,,0,0,0,0,0,14.66476,14.4381,,
1543989600,14.45857,14.48238,14.42582,14.4621,,,,,,0,0,0,0,0,14.66476,14.43506,,
1544004000,14.4621,14.51604,14.45522,14.5098,,,,,,0,0,0,0,0,14.66476,14.42582,,
1544018400,14.5098,14.53848,14.47492,14.52648,,,,,,0,0,0,0,0,14.66476,14.42582,,
1544032800,14.52648,14.54186,14.47514,14.50175,,,,,,0,0,0,0,0,14.5679,14.42582,,
1544047200,14.50175,14.51458,14.47028,14.49528,,,,,,0,0,0,0,0,14.54475,14.42582,,
1544061600,14.49528,14.49825,14.46082,14.46922,,,,,,0,0,0,0,0,14.54186,14.42582,,
1544076000,14.46922,14.46922,14.36666,14.37425,,,,,,0,0,0,0,0,14.54186,14.42582,,
1544090400,14.37425,14.45037,14.34801,14.35683,,,,,,0,0,0,0,0,14.54186,14.36666,,
1544104800,14.35683,14.48921,14.35236,14.46374,,,,,,0,0,0,0,0,14.54186,14.34801,,
1544119200,14.46374,14.48185,14.42904,14.47539,,,,,,0,0,0,0,0,,,,
1544133600,14.47539,14.48548,14.45316,14.45316,,,,,,0,0,0,0,0,,,,
1544148000,14.45316,14.49538,14.44264,14.48226,,,,,,0,0,0,0,0,,,,
1544162400,14.48226,14.53566,14.44398,14.5248,,,,,,0,0,0,0,0,,,,
1544176800,14.5248,14.55788,14.46523,14.53685,,,,,,0,0,0,0,0,,,,
1544191200,14.53685,14.63037,14.5144,14.60847,,,,,,0,0,0,0,0,14.55788,14.45522,,
1544205600,14.60847,14.6483,14.59627,14.62302,,,,,,0,0,0,0,0,14.63037,14.46082,,
