symbol,setup,method,method_family,direction,direction_ja,signal_time,entry_time,entry,stop,exit_time,exit,exit_reason,risk,r,max_favorable_r,max_adverse_r,hold_days,score,reason
AUDJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2018-11-28 05:00:00,2018-11-28 06:00:00,82.408,82.08835714285715,2018-11-30 09:00:00,82.876,one_swing_break,0.3196428571428527,1.464134078212322,2.527821229050292,-0.5787709497206855,2.125,0.78,SuddenReversalStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2018-11-28 06:00:00,2018-11-28 07:00:00,128.61,128.3375,2018-11-28 09:00:00,128.3375,initial_stop,0.27250000000000796,-1.0,0.18348623853204216,-1.321100917431204,0.08333333333333333,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2018-11-29 21:00:00,2018-11-29 23:00:00,14.282,14.395964285714285,2018-12-02 23:00:00,14.226,one_swing_break,0.1139642857142853,0.49138201190848707,2.0708241930429465,-0.43873393920401915,3.0,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2018-11-30 08:00:00,2018-11-30 09:00:00,113.919,113.68380357142857,2018-11-30 14:00:00,113.68380357142857,initial_stop,0.23519642857142742,-1.0,0.3699035760382817,-1.2755295725457385,0.20833333333333334,0.78,SuddenReversalStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2018-11-30 10:00:00,2018-11-30 11:00:00,1221.995,1225.7858214285714,2018-12-03 04:00:00,1225.7858214285714,initial_stop,3.790821428571462,-1.0,1.4218554214596828,-1.0744373156967637,2.7083333333333335,0.68,WideStagnation with short-mid alignment and momentum
GBPJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2018-12-04 02:00:00,2018-12-04 03:00:00,144.28,144.79017857142858,2018-12-05 09:00:00,143.84,one_swing_break,0.5101785714285825,0.8624431221560847,2.1757087854392516,-0.8624431221560847,1.25,0.78,SuddenReversalStagnation with short-mid alignment and momentum
EURJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2018-12-04 16:00:00,2018-12-04 17:00:00,128.24,128.8694642857143,2018-12-10 16:00:00,128.8694642857143,initial_stop,0.6294642857142776,-1.0,1.016737588652519,-1.0485106382978804,5.958333333333333,0.78,SuddenReversalStagnation with short-mid alignment and momentum
XAGUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2018-12-05 02:00:00,2018-12-05 03:00:00,14.454,14.60592857142857,2018-12-07 14:00:00,14.60592857142857,initial_stop,0.15192857142857008,-1.0,0.7898448519041038,-1.0860366713681282,2.4583333333333335,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2018-12-05 10:00:00,2018-12-05 11:00:00,113.225,112.90644642857144,2018-12-06 10:00:00,112.90644642857144,initial_stop,0.3185535714285521,-1.0,0.844441953024341,-1.0296541285946792,0.9583333333333334,0.68,WideStagnation with short-mid alignment and momentum
XAUUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2018-12-06 00:00:00,2018-12-06 01:00:00,1239.245,1235.0585714285714,2018-12-06 07:00:00,1235.0585714285714,initial_stop,4.186428571428451,-1.0,0.35901723255421936,-1.0892339191264473,0.25,0.78,SuddenReversalStagnation with short-mid alignment and momentum
GBPJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2018-12-06 01:00:00,2018-12-06 02:00:00,143.62,144.41589285714286,2018-12-11 09:00:00,142.57,one_swing_break,0.7958928571428601,1.319273053623523,3.0657392865155795,-0.6784832847206517,5.291666666666667,0.78,SuddenReversalStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2018-12-07 03:00:00,2018-12-07 04:00:00,113.667,113.26155357142856,2018-12-11 15:00:00,114.251,one_swing_break,0.4054464285714374,1.440387579828208,2.3850253248182667,-0.46861924686190887,4.458333333333333,0.68,WideStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2018-12-11 08:00:00,2018-12-11 09:00:00,1248.408,1243.785767857143,2018-12-11 15:00:00,1243.785767857143,initial_stop,4.622232142857001,-1.0,0.2200235662269107,-1.1321369931812708,0.25,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2018-12-11 11:00:00,2018-12-11 12:00:00,14.631,14.532089285714287,2018-12-11 16:00:00,14.532089285714287,initial_stop,0.0989107142857133,-1.0,0.8189203827405702,-1.1525546127460022,0.16666666666666666,0.78,SuddenReversalStagnation with short-mid alignment and momentum
XAGUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2018-12-12 09:00:00,2018-12-12 10:00:00,14.626,14.522732142857143,2018-12-13 10:00:00,14.688,one_swing_break,0.10326785714285691,0.600380425384761,1.6655715026802793,-0.1162026629776807,1.0,0.78,SuddenReversalStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2018-12-13 07:00:00,2018-12-13 08:00:00,114.297,113.97616071428571,2018-12-14 08:00:00,113.97616071428571,initial_stop,0.32083928571428544,-1.0,0.4550564924583988,-1.016085044804344,1.0,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2018-12-14 00:00:00,2018-12-14 01:00:00,81.824,82.23639285714285,2018-12-17 02:00:00,81.468,one_swing_break,0.4123928571428479,0.8632545249848507,1.387026933402653,-0.014549233567161179,3.0416666666666665,0.68,WideStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2018-12-14 09:00:00,2018-12-14 10:00:00,142.79,143.45821428571426,2018-12-18 12:00:00,142.49,one_swing_break,0.6682142857142708,0.4489577765900433,1.3169428113308617,-0.5686798503474138,4.083333333333333,0.68,WideStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2019-01-11 08:00:00,2019-01-11 09:00:00,137.9,138.37,2019-01-11 10:00:00,138.37,initial_stop,0.46999999999999886,-1.0,0.6170212765957293,-2.5744680851064063,0.041666666666666664,0.68,WideStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2019-01-11 14:00:00,2019-01-11 15:00:00,124.34,125.01125,2019-01-16 17:00:00,124.14,one_swing_break,0.6712500000000006,0.29795158286778795,1.4301675977653738,-0.7299813780260626,5.083333333333333,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2019-01-14 01:00:00,2019-01-14 02:00:00,78.016,78.37041071428571,2019-01-14 16:00:00,77.898,one_swing_break,0.3544107142857058,0.3329470448934687,1.2725348919232644,-0.22008363984478632,0.5833333333333334,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2019-01-14 03:00:00,2019-01-14 04:00:00,109.965,110.42069642857143,2019-01-14 15:00:00,110.42069642857143,initial_stop,0.45569642857142867,-1.0,0.2611387593557736,-1.1213605548806673,0.4583333333333333,0.78,SuddenReversalStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2019-01-14 08:00:00,2019-01-14 09:00:00,1293.665,1288.2524107142856,2019-01-15 08:00:00,1288.2524107142856,initial_stop,5.412589285714375,-1.0,0.3953745401758586,-1.0931921281403798,0.9583333333333334,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,SimpleStagnation,高値停滞,高安値停滞,long,買い,2019-01-15 01:00:00,2019-01-15 02:00:00,15.672,15.602285714285715,2019-01-15 07:00:00,15.602285714285715,initial_stop,0.0697142857142854,-1.0,0.21516393442621318,-1.0184426229508206,0.20833333333333334,0.65,SimpleStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2019-01-16 05:00:00,2019-01-16 06:00:00,1291.588,1286.195125,2019-01-18 09:00:00,1286.195125,initial_stop,5.392875000000004,-1.0,0.6916533388962317,-1.4895579815960682,2.125,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2019-01-16 11:00:00,2019-01-16 12:00:00,78.025,78.34028571428573,2019-01-16 20:00:00,78.34028571428573,initial_stop,0.3152857142857215,-1.0,0.12369732668781337,-1.1132759401902752,0.3333333333333333,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2019-01-17 06:00:00,2019-01-17 07:00:00,77.843,78.28751785714286,2019-01-17 19:00:00,78.28751785714286,initial_stop,0.44451785714285563,-1.0,0.1889687864058247,-2.5510786164785375,0.5,0.68,WideStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2019-01-17 07:00:00,2019-01-17 08:00:00,123.92,124.38428571428571,2019-01-17 19:00:00,124.38428571428571,initial_stop,0.4642857142857082,-1.0,0.3876923076923275,-1.5938461538461637,0.4583333333333333,0.68,WideStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2019-01-17 08:00:00,2019-01-17 09:00:00,139.82,140.52089285714285,2019-01-17 15:00:00,140.52089285714285,initial_stop,0.7008928571428612,-1.0,0.4137579617834257,-1.2127388535031696,0.25,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2019-01-20 23:00:00,2019-01-21 00:00:00,78.562,78.85612499999999,2019-01-23 01:00:00,78.236,one_swing_break,0.294124999999994,1.108372290692733,2.8117297067573825,-0.5099872503187718,2.0416666666666665,0.68,WideStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2019-01-21 00:00:00,2019-01-21 01:00:00,140.93,141.68482142857144,2019-01-22 16:00:00,141.68482142857144,initial_stop,0.7548214285714323,-1.0,0.4106931629997644,-1.2718239886443952,1.625,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2019-01-21 09:00:00,2019-01-21 10:00:00,109.935,110.30107142857143,2019-01-23 00:00:00,109.73,one_swing_break,0.3660714285714306,0.5599999999999923,1.2866341463414661,-0.2431219512195071,1.5833333333333333,0.68,WideStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2019-01-21 12:00:00,2019-01-21 13:00:00,124.58,124.825,2019-01-23 01:00:00,124.34,one_swing_break,0.24500000000000455,0.9795918367346548,2.24489795918362,-0.4897959183673564,1.5,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2019-01-23 01:00:00,2019-01-23 02:00:00,15.36,15.271875,2019-01-23 14:00:00,15.271875,initial_stop,0.08812499999999979,-1.0,0.748936170212776,-1.0553191489361724,0.5,0.68,WideStagnation with short-mid alignment and momentum
GBPJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2019-01-23 02:00:00,2019-01-23 03:00:00,141.99,141.47660714285715,2019-01-24 09:00:00,143.0,one_swing_break,0.5133928571428612,1.9673043478260537,2.980173913043457,-0.27269565217393965,1.25,0.78,SuddenReversalStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2019-01-25 06:00:00,2019-01-25 07:00:00,1283.585,1279.4284285714286,2019-01-28 11:00:00,1299.535,one_swing_break,4.156571428571397,3.837297222986018,4.992095133351702,-0.29760104481717853,3.1666666666666665,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2019-01-25 13:00:00,2019-01-25 14:00:00,15.473,15.319392857142857,2019-01-28 11:00:00,15.688,one_swing_break,0.15360714285714394,1.3996744943036394,2.187398279469866,0.0,2.875,0.78,SuddenReversalStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2019-01-28 07:00:00,2019-01-28 08:00:00,124.7,125.06375,2019-01-29 09:00:00,125.06375,initial_stop,0.363749999999996,-1.0,0.3024054982817887,-1.1821305841924326,1.0416666666666667,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2019-01-29 00:00:00,2019-01-29 01:00:00,110.012,110.37598214285715,2019-01-29 09:00:00,110.37598214285715,initial_stop,0.3639821428571537,-1.0,0.07143207574938658,-1.1566501496344828,0.3333333333333333,0.68,WideStagnation with short-mid alignment and momentum
XAUUSD,VShapeStagnation,V字＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2019-01-29 00:00:00,2019-01-29 01:00:00,1304.328,1301.3863035714285,2019-02-01 01:00:00,1318.238,one_swing_break,2.941696428571504,4.728564057425469,7.451482684311,-0.5755182565939033,3.0,0.9,VShapeStagnation with short-mid alignment and momentum
XAGUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2019-01-29 07:00:00,2019-01-29 08:00:00,15.839,15.695607142857142,2019-01-30 12:00:00,15.886,one_swing_break,0.14339285714285843,0.32777085927769745,0.9275217932752035,-0.3068493150684938,1.1666666666666667,0.78,SuddenReversalStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2019-01-30 00:00:00,2019-01-30 01:00:00,78.525,78.07239285714286,2019-01-31 09:00:00,78.931,one_swing_break,0.452607142857147,0.8970251716246874,1.6791604197900696,-0.3225755543280979,1.3333333333333333,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2019-01-30 06:00:00,2019-01-30 07:00:00,109.732,110.03960714285715,2019-02-01 11:00:00,109.647,one_swing_break,0.30760714285715096,0.27632648322300735,1.9928015790084215,-0.40636247532798186,2.1666666666666665,0.78,SuddenReversalStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2019-01-30 09:00:00,2019-01-30 10:00:00,143.37,142.64553571428573,2019-01-31 10:00:00,142.64553571428573,initial_stop,0.7244642857142765,-1.0,0.2484594527976463,-1.4493468079862308,1.0,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2019-01-30 19:00:00,2019-01-30 20:00:00,16.036,15.826160714285713,2019-02-04 04:00:00,15.826160714285713,initial_stop,0.20983928571428834,-1.0,0.6719428133775681,-1.1246702408305567,4.333333333333333,0.76,WideStagnation with short-mid alignment and momentum
AUDJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2019-01-31 15:00:00,2019-01-31 16:00:00,79.34,78.83792857142856,2019-02-01 01:00:00,78.83792857142856,initial_stop,0.5020714285714405,-1.0,0.10357092047231152,-1.208991321667348,0.375,0.78,SuddenReversalStagnation with short-mid alignment and momentum
AUDJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2019-02-01 13:00:00,2019-02-01 14:00:00,79.218,78.72835714285713,2019-02-05 15:00:00,79.508,one_swing_break,0.4896428571428686,0.5922684172136825,1.276440554339868,-0.25937272064188066,4.041666666666667,0.78,SuddenReversalStagnation with short-mid alignment and momentum
GBPJPY,SimpleStagnation,高値停滞,高安値停滞,long,買い,2019-02-04 05:00:00,2019-02-04 06:00:00,143.45,143.02732142857144,2019-02-05 12:00:00,143.02732142857144,initial_stop,0.42267857142854837,-1.0,1.5851288550909564,-1.2775665399240053,1.25,0.65,SimpleStagnation with short-mid alignment and momentum
EURJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2019-02-04 08:00:00,2019-02-04 09:00:00,125.67,125.31946428571428,2019-02-05 16:00:00,125.31946428571428,initial_stop,0.3505357142857264,-1.0,0.7417218543046248,-1.0555272542027274,1.2916666666666667,0.78,SuddenReversalStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2019-02-05 05:00:00,2019-02-05 06:00:00,110.004,110.26891071428571,2019-02-07 08:00:00,109.79,one_swing_break,0.2649107142857048,0.8078193461409069,2.0346477923829567,-0.32841253791705854,2.0833333333333335,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2019-02-05 05:00:00,2019-02-05 06:00:00,15.916,15.808553571428572,2019-02-05 16:00:00,15.808553571428572,initial_stop,0.1074464285714285,-1.0,0.0,-1.0423799235499436,0.4166666666666667,0.68,WideStagnation with short-mid alignment and momentum
