symbol,timeframe,strategy,note,signal_time,period,pair_key,v_start_i,v_extreme_i,v_start,v_extreme,trigger_level,v_move_atr,v_move_bars,v_recovery_bars,drop_speed_atr_per_bar,recovery_speed_atr_per_bar,right_left_speed_ratio,fib_ratio_at_signal,close_location,body_ratio,ema50_stretch_atr,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,year
AUDJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2021-08-11 12:00:00,Research_2015_2024,12207-12217,12207,12217,81.396,80.708,81.396,3.5029431353977745,10,9,0.35029431353977747,0.41863338504430336,1.1950904392764734,1.075581395348826,0.6527415143602967,0.5587467362924103,2.112488123013478,2021-08-11 16:00:00,81.447,80.65889843216068,82.63165235175896,2021-08-16 00:00:00,80.65889843216068,SL,15,0.7881015678393197,-1.0,-1.0158608998003378,2021
CHFJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2021-08-23 04:00:00,Research_2015_2024,12257-12266,12257,12266,120.082,119.28,120.082,3.250341369733309,9,9,0.36114904108147877,0.3998757462348604,1.107231920199518,1.1072319201995182,0.851648351648381,0.703296703296723,1.4419903972619186,2021-08-23 08:00:00,120.166,119.21831417159224,121.59252874261165,2021-09-13 08:00:00,119.21831417159224,SL,93,0.9476858284077565,-1.0,-1.021104040390277,2021
XAUUSD,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2021-08-27 12:00:00,Research_2015_2024,12196-12208,12196,12208,1809.465,1779.928,1809.465,3.491856021963577,12,6,0.2909880018302981,0.6483760826238046,2.2281883739039263,1.1140941869519634,0.985073107846794,0.5522950096685525,2.6222104410566036,2021-08-27 16:00:00,1812.855,1777.813293679478,1865.3675594807833,2021-09-16 08:00:00,1777.813293679478,SL,85,35.04170632052205,-1.0,-1.0099880980908502,2021
XAUUSD,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2021-10-01 12:00:00,Research_2015_2024,12342-12358,12342,12358,1760.738,1721.548,1760.738,4.099493897574045,16,11,0.2562183685983778,0.3800987522003165,1.4834953258020356,1.0199030364888995,0.8168422502237791,0.48543689320387573,1.0201158942339268,2021-10-01 16:00:00,1761.555,1719.1580708417207,1825.057893737419,2021-11-08 12:00:00,1825.057893737419,TP,161,42.39692915827936,1.497818238211195,1.4895629233346508,2021
USDJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2021-11-01 04:00:00,Research_2015_2024,12568-12580,12568,12580,114.312,113.255,114.312,4.244545419864239,12,11,0.35371211832201993,0.42419900041990727,1.1992775436484084,1.0993377483443745,0.9605263157894737,0.9561403508771722,2.3501938236534223,2021-11-01 08:00:00,114.42,113.19274362767722,116.25338455848419,2021-11-08 12:00:00,113.19274362767722,SL,32,1.2272563723227847,-1.0,-1.008148256733892,2021
GBPJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2022-02-08 12:00:00,Research_2015_2024,14455-14467,14455,14467,156.47,155.12,156.47,3.4589615554171718,12,7,0.28824679628476435,0.5563620702893186,1.930158730158715,1.1259259259259171,0.9436619718309577,0.8169014084506726,2.933085947371966,2022-02-08 16:00:00,156.64,155.02242736307045,159.0663589553943,2022-02-24 00:00:00,155.02242736307045,SL,70,1.6175726369295376,-1.0,-1.0123642051944854,2022
AUDJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2022-02-23 04:00:00,Research_2015_2024,13070-13080,13070,13080,83.325,82.121,83.325,3.2814858510366323,10,8,0.3281485851036632,0.4204063060817283,1.2811461794019945,1.0249169435215955,1.0,0.8111888111888049,1.7363254777012749,2022-02-23 08:00:00,83.355,82.029273259839,85.34359011024151,2022-02-24 12:00:00,82.029273259839,SL,7,1.3257267401610022,-1.0,-1.0094287907313921,2022
AUDJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2022-03-16 12:00:00,Research_2015_2024,13161-13174,13161,13174,85.89,84.59,85.89,3.7058901662249273,13,8,0.28506847432499444,0.47285733178658484,1.658750000000001,1.0207692307692315,0.6032608695652252,0.4972826086956586,2.682986914610692,2022-03-16 16:00:00,85.918,84.50230177219983,88.03904734170027,2022-03-18 04:00:00,88.03904734170027,TP,9,1.4156982278001777,1.4982340869325734,1.4894045215954663,2022
SILVER,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2022-04-11 08:00:00,Research_2015_2024,13179-13191,13179,13191,24.938,24.226,24.938,3.295419738574508,12,12,0.2746183115478757,0.3741288794964047,1.3623595505618016,1.3623595505618016,0.9515738498789357,0.9322033898305117,2.428127624241142,2022-04-11 12:00:00,25.193,24.171985636392105,26.732021545411847,2022-04-22 08:00:00,24.171985636392105,SL,48,1.0210143636078968,-1.0,-1.0342796352798826,2022
AUDJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2022-05-04 16:00:00,Research_2015_2024,13373-13388,13373,13388,93.522,91.497,93.522,4.056807615259952,15,12,0.2704538410173301,0.36995414302123475,1.3679012345678938,1.094320987654315,0.8824721377912864,0.8520770010131696,2.379869214171919,2022-05-04 20:00:00,93.713,91.37220975899973,97.22418536150039,2022-05-09 12:00:00,91.37220975899973,SL,17,2.3407902410002634,-1.0,-1.0053400769454024,2022
XAUUSD,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2022-06-02 12:00:00,Research_2015_2024,13411-13424,13411,13424,1863.883,1828.358,1863.883,4.200545672374267,13,7,0.3231188978749437,0.6666481773637195,2.0631667839549626,1.1109359605911335,0.9020602218700456,0.6391970417327045,2.2823332829552623,2022-06-02 16:00:00,1867.824,1826.2436913618606,1930.1944629572095,2022-06-10 12:00:00,1826.2436913618606,SL,36,41.58030863813951,-1.0,-1.0084174459368755,2022
GBPJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2022-06-16 20:00:00,Research_2015_2024,15029-15032,15029,15032,163.74,159.98,163.74,3.2724713221952784,3,3,1.0908237740650928,1.273594778762167,1.1675531914893595,1.1675531914893595,1.0,0.7711864406779587,0.497470266870963,2022-06-17 00:00:00,164.32,159.69275531320181,171.3858670301973,2022-07-29 00:00:00,162.03,max_hold,180,4.6272446867981785,-0.49489494396816897,-0.4992171705530399,2022
EURJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2022-06-17 04:00:00,Research_2015_2024,13446-13452,13446,13452,141.47,137.85,141.47,3.7065698166491834,6,6,0.6177616361081971,0.6570116848112024,1.0635359116022072,1.063535911602207,0.8076923076923052,0.530769230769236,1.2347714292030645,2022-06-17 08:00:00,141.71,137.605838944154,147.84124158376898,2022-07-06 08:00:00,137.605838944154,SL,78,4.104161055846021,-1.0,-1.0030456894429578,2022
XAUUSD,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2022-07-22 08:00:00,Research_2015_2024,13629-13647,13629,13647,1723.798,1680.748,1723.798,4.7569045197540145,18,6,0.26427247331966747,0.8777161030254583,3.3212543554006904,1.1070847851335635,0.8805075784279067,0.8586535072259209,1.141779221386282,2022-07-22 12:00:00,1728.448,1678.4854992591702,1803.2917511112446,2022-08-10 12:00:00,1803.2917511112446,TP,81,49.96250074082991,1.497998498903826,1.4909932450672398,2022
GBPJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2022-08-17 04:00:00,Research_2015_2024,15277-15287,15277,15287,162.76,160.08,162.76,4.438378674690929,10,8,0.44383786746909293,0.6541640210831825,1.4738805970149356,1.1791044776119486,0.857142857142873,0.83116883116887,1.788236726356523,2022-08-17 08:00:00,163.23,159.92904397549032,168.20643403676456,2022-09-22 04:00:00,159.92904397549032,SL,155,3.3009560245096736,-1.0,-1.0060588507848882,2022
XAUUSD,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2022-09-29 08:00:00,Research_2015_2024,13938-13950,13938,13950,1649.648,1614.71,1649.648,3.2094509656344266,12,7,0.2674542471362022,0.48014602164909553,1.795245455214548,1.0472265155418197,0.9027952082144803,0.7324586423274386,0.2240148494233893,2022-09-29 12:00:00,1651.318,1611.9885064817859,1710.2622402773213,2022-10-04 04:00:00,1710.2622402773213,TP,17,39.32949351821412,1.498728689450916,1.4898295156072954,2022
SILVER,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2022-09-30 04:00:00,Research_2015_2024,13942-13953,13942,13953,19.023,17.953,19.023,4.2562216915055835,11,11,0.38692924468232576,0.42851509808276333,1.1074766355140204,1.1074766355140204,0.8832891246684428,0.8169761273209662,1.0890788600129886,2022-09-30 08:00:00,19.14,17.89015083015204,21.009773754771942,2022-10-04 04:00:00,21.009773754771942,TP,12,1.249849169847959,1.4959995172852694,1.4679961382821392,2022
SILVER,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2022-10-26 04:00:00,Research_2015_2024,14062-14071,14062,14071,19.671,18.775,19.671,3.4725321765386017,9,5,0.3858369085042891,0.7092336923064346,1.8381696428571466,1.0212053571428592,0.9878542510121453,0.8663967611336125,2.460559563714684,2022-10-26 08:00:00,19.694,18.71049375826856,21.159259362597165,2022-11-08 12:00:00,21.159259362597165,TP,57,0.9835062417314404,1.4898322963539208,1.4542453335926235,2022
GBPJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-01-18 00:00:00,Research_2015_2024,15915-15940,15915,15940,161.16,155.64,161.16,6.511003174761175,25,16,0.260440126990447,0.4157841701274123,1.596467391304349,1.0217391304347834,0.9650537634408615,0.8602150537634381,3.497060785274349,2023-01-18 04:00:00,161.28,155.42805109397744,170.05792335903385,2023-02-28 04:00:00,165.18,max_hold,180,5.851948906022557,0.6664446430805822,0.6630269782442746,2023
XAUUSD,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-01-19 16:00:00,Research_2015_2024,14420-14433,14420,14433,1928.885,1896.495,1928.885,3.2860019499688904,13,9,0.2527693807668377,0.373114694329424,1.4761071661349543,1.0219203457857373,0.8814500803975976,0.8485601520245661,3.281685831989353,2023-01-19 20:00:00,1929.615,1894.0307592225174,1982.941361166224,2023-02-03 12:00:00,1894.0307592225174,SL,66,35.58424077748259,-1.0,-1.0098358147413844,2023
SILVER,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-02-02 08:00:00,Research_2015_2024,14474-14493,14474,14493,24.283,22.959,24.283,5.11116617229343,19,11,0.26900874591018054,0.510625293922476,1.8981735786871738,1.0989425981873113,0.9371727748691165,0.8900523560209469,2.6277930374734346,2023-02-02 12:00:00,24.413,22.894239828085755,26.693640257871373,2023-02-03 12:00:00,22.894239828085755,SL,6,1.518760171914245,-1.0,-1.02304511314376,2023
CHFJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-02-13 04:00:00,Research_2015_2024,14644-14651,14644,14651,143.14,141.057,143.14,3.9345734099377285,7,6,0.5620819157053898,0.689447573032784,1.2265962554008798,1.0513682189150397,0.9968503937008171,0.9952755905512032,2.101607642871268,2023-02-13 08:00:00,143.247,140.92464765941722,146.7305285108742,2023-03-10 00:00:00,146.7305285108742,TP,115,2.322352340582796,1.4999999999999938,1.4913880423523602,2023
EURJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-02-27 12:00:00,Research_2015_2024,14529-14543,14529,14543,144.13,142.17,144.13,5.268015981037909,14,11,0.3762868557884221,0.5155618608529692,1.3701298701298734,1.0765306122449005,0.7761194029850714,0.552238805970143,2.978982790359647,2023-02-27 16:00:00,144.35,142.07698585544088,147.58452121683868,2023-03-13 08:00:00,142.07698585544088,SL,60,2.273014144559113,-1.0,-1.005499305857779,2023
USDJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-03-07 20:00:00,Research_2015_2024,14746-14756,14746,14756,137.1,135.364,137.1,3.7564924809862204,10,11,0.37564924809862205,0.3979568647379112,1.0593841642228778,1.1653225806451657,0.8893709327549035,0.6117136659436448,3.1177158061689334,2023-03-08 00:00:00,137.392,135.24846669274683,140.59479996087975,2023-03-10 12:00:00,135.24846669274683,SL,15,2.143533307253165,-1.0,-1.004665194595369,2023
EURJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-03-21 08:00:00,Research_2015_2024,14638-14645,14638,14645,142.17,138.81,142.17,3.4623502877044263,7,7,0.4946214696720609,0.550560802551643,1.1130952380952457,1.1130952380952457,0.8000000000000163,0.7047619047619249,0.47427337091345445,2023-03-21 12:00:00,142.54,138.56739023201,148.52391465198502,2023-04-24 20:00:00,148.52391465198502,TP,147,3.9726097679899794,1.5062930923146554,1.5031465461573383,2023
SILVER,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-03-30 04:00:00,Research_2015_2024,14728-14740,14728,14740,23.519,22.808,23.519,3.4781129441332324,12,11,0.28984274534443605,0.34109610384224437,1.1768316072113558,1.0787623066104093,0.7654320987654292,0.7438271604938306,3.4943814747558446,2023-03-30 08:00:00,23.574,22.756894701565162,24.802157947652255,2023-04-04 12:00:00,24.802157947652255,TP,20,0.8171052984348393,1.5030595811883523,1.460225444551321,2023
USDJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-04-17 12:00:00,Research_2015_2024,14923-14937,14923,14937,134.043,132.168,134.043,3.755491942888364,14,8,0.268249424492026,0.5878596721267881,2.1914666666666527,1.2522666666666586,0.9336550060313554,0.8938480096501551,2.9562317303045846,2023-04-17 16:00:00,134.514,132.04318279705336,138.22522580441995,2023-05-18 12:00:00,138.22522580441995,TP,141,2.470817202946648,1.5020236219798067,1.4979763780201705,2023
XAUUSD,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-05-31 08:00:00,Research_2015_2024,14997-15010,14997,15010,1957.215,1931.905,1957.215,3.2723149481568035,13,7,0.25171653447360026,0.5238068066248663,2.080939210927372,1.1205057289608924,0.9220338983051153,0.7237288135593742,0.03131692263414658,2023-05-31 12:00:00,1960.305,1929.971353605858,2005.7054695912134,2023-06-15 04:00:00,1929.971353605858,SL,66,30.33364639414208,-1.0,-1.0115383424548565,2023
AUDJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-06-04 20:00:00,Research_2015_2024,15120-15136,15120,15136,92.008,90.259,92.008,4.106032441289007,16,8,0.25662702758056294,0.6576342696489915,2.5626072041166448,1.2813036020583224,0.7486631016042907,0.7486631016042907,2.9569082074188584,2023-06-05 00:00:00,92.501,90.15251033966436,96.02123449050346,2023-06-15 04:00:00,96.02123449050346,TP,50,2.3484896603356447,1.4989354860520636,1.4936129163124112,2023
XAUUSD,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-06-16 04:00:00,Research_2015_2024,15080-15086,15080,15086,1960.205,1924.898,1960.205,3.6832597324143954,6,4,0.6138766220690659,0.9527110631397353,1.5519585351346836,1.0346390234231224,0.7911494252873773,0.5555172413793316,0.7643423287861345,2023-06-16 08:00:00,1961.465,1922.5015493988326,2019.8176759017515,2023-06-21 12:00:00,1922.5015493988326,SL,20,38.963450601167324,-1.0,-1.0089827773105304,2023
SILVER,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-06-16 08:00:00,Research_2015_2024,15082-15088,15082,15088,24.072,23.203,24.072,3.471665164716086,6,5,0.5786108607860143,0.7047200633554875,1.2179516685845821,1.0149597238204853,0.8937198067632928,0.5458937198067592,1.0082139267757273,2023-06-16 12:00:00,24.088,23.140421960444804,25.501867059332795,2023-06-20 12:00:00,23.140421960444804,SL,13,0.9475780395551965,-1.0,-1.0369362717781319,2023
CHFJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-06-22 00:00:00,Research_2015_2024,15211-15223,15211,15223,158.791,157.185,158.791,3.335913086429243,12,9,0.27799275720243694,0.3881974409418822,1.396430053964295,1.0473225404732214,0.6035087719298214,0.47368421052628956,3.8050192400642957,2023-06-22 04:00:00,158.871,157.06464314728902,161.57053527906646,2023-06-30 12:00:00,161.57053527906646,TP,39,1.8063568527109908,1.4944639953146437,1.4833919859439781,2023
XAUUSD,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-07-11 08:00:00,Research_2015_2024,15185-15192,15185,15192,1934.745,1912.585,1934.745,3.3824436476964226,7,5,0.48320623538520324,0.7222799341561136,1.4947653429602892,1.067689530685921,0.6809246736908287,0.640037741783297,2.0868859847320267,2023-07-11 12:00:00,1936.205,1910.9471308802076,1974.1918036796883,2023-07-18 12:00:00,1974.1918036796883,TP,31,25.257869119792304,1.5039591621734054,1.4901020945664682,2023
CHFJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-07-14 04:00:00,Research_2015_2024,15308-15322,15308,15322,160.531,158.472,160.531,3.62446632087472,14,10,0.2588904514910514,0.4599674840430138,1.7766877124817895,1.2690626517727066,0.8523706896551715,0.8071120689655145,1.7556433396102415,2023-07-14 08:00:00,161.084,158.32997909142227,165.21753136286662,2023-08-10 12:00:00,165.21753136286662,TP,119,2.754020908577729,1.5009077636238126,1.4936456546333945,2023
CHFJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-08-21 16:00:00,Research_2015_2024,15480-15490,15480,15490,166.418,164.422,166.418,4.493864276841957,10,7,0.44938642768419573,0.6619218924807238,1.472945891783555,1.0310621242484885,0.8086956521739052,0.8086956521739052,2.8798937891573635,2023-08-21 20:00:00,166.471,164.31095970833576,169.73356043749635,2023-09-01 12:00:00,164.31095970833576,SL,53,2.160040291664245,-1.0,-1.009259086544433,2023
USDJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-08-27 20:00:00,Research_2015_2024,15503-15516,15503,15516,146.402,144.538,146.402,5.1648893657317565,13,14,0.39729918197936587,0.39742097817249405,1.000306560392401,1.0772532188841242,0.6981981981981769,0.6846846846845993,2.7196709539745267,2023-08-28 00:00:00,146.547,144.4477754149214,149.69333687761787,2023-09-01 12:00:00,144.4477754149214,SL,27,2.099224585078588,-1.0,-1.0047636637218673,2023
USDJPY,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-09-05 00:00:00,Research_2015_2024,15545-15558,15545,15558,146.535,144.441,146.535,6.351793396622294,13,10,0.48859949204786873,0.6976659413673061,1.427889207258846,1.0983763132760354,0.885416666666716,0.7048611111110946,2.1805885995477947,2023-09-05 04:00:00,146.74,144.3585823319004,150.31462650214942,2023-10-16 04:00:00,149.57,max_hold,180,2.3814176680996013,1.1883677684554834,1.1841685890616516,2023
SILVER,H4,RS100_BODY45_CLOSE60_RR15,RS100に実体45%以上、終値位置60%以上を追加、RR1.5,2023-09-18 16:00:00,Research_2015_2024,15472-15491,15472,15491,23.216,22.286,23.216,5.202440859297248,19,14,0.2738126768051183,0.37879523307325613,1.383410138248849,1.0193548387096782,1.0,0.7777777777777811,0.7595062585962141,2023-09-18 20:00:00,23.232,22.24130943910982,24.723035841335275,2023-09-29 16:00:00,22.24130943910982,SL,54,0.9906905608901795,-1.0,-1.0353288921704786,2023
